data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
Heartbeat,Crossformer,405,3,256,4,512,10,24,0.7658536585365854,11601762,49.29
Heartbeat,Crossformer,405,3,256,4,512,10,12,0.7658536585365854,12050994,51.0
Heartbeat,Crossformer,405,3,256,4,512,10,6,0.7609756097560976,12975130,54.53
Heartbeat,Crossformer,405,3,256,4,512,3,24,0.7560975609756098,11546210,49.08
Heartbeat,Crossformer,405,3,256,4,512,3,12,0.7365853658536585,11943474,50.59
Heartbeat,Crossformer,405,3,256,4,512,3,6,0.7463414634146341,12761882,53.72
Heartbeat,Crossformer,405,3,256,4,256,10,24,0.7609756097560976,9763170,42.28
Heartbeat,Crossformer,405,3,256,4,256,10,12,0.7658536585365854,10212402,43.99
Heartbeat,Crossformer,405,3,256,4,256,10,6,0.7414634146341463,11136538,47.52
Heartbeat,Crossformer,405,3,256,4,256,3,24,0.7560975609756098,9707618,42.06
Heartbeat,Crossformer,405,3,256,4,256,3,12,0.7609756097560976,10104882,43.58
Heartbeat,Crossformer,405,3,256,4,256,3,6,0.7560975609756098,10923290,46.7
Heartbeat,Crossformer,405,3,256,4,128,10,24,0.7463414634146341,8843874,38.77
Heartbeat,Crossformer,405,3,256,4,128,10,12,0.751219512195122,9293106,40.48
Heartbeat,Crossformer,405,3,256,4,128,10,6,0.7609756097560976,10217242,44.01
Heartbeat,Crossformer,405,3,256,4,128,3,24,0.751219512195122,8788322,38.56
Heartbeat,Crossformer,405,3,256,4,128,3,12,0.7609756097560976,9185586,40.07
Heartbeat,Crossformer,405,3,256,4,128,3,6,0.7560975609756098,10003994,43.2
Heartbeat,Crossformer,405,3,256,4,64,10,24,0.7560975609756098,8384226,37.02
Heartbeat,Crossformer,405,3,256,4,64,10,12,0.751219512195122,8833458,38.73
Heartbeat,Crossformer,405,3,256,4,64,10,6,0.7804878048780488,9757594,42.26
Heartbeat,Crossformer,405,3,256,4,64,3,24,0.7268292682926829,8328674,36.8
Heartbeat,Crossformer,405,3,256,4,64,3,12,0.751219512195122,8725938,38.32
