data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
FaceDetection,Crossformer,62,3,256,4,512,10,24,0.5922247446083996,11300450,48.14
FaceDetection,Crossformer,62,3,256,4,512,10,12,0.5459704880817253,11482162,48.83
FaceDetection,Crossformer,62,3,256,4,512,10,6,0.6503972758229285,11755546,49.88
FaceDetection,Crossformer,62,3,256,4,512,3,24,0.6291146424517594,11289698,48.1
FaceDetection,Crossformer,62,3,256,4,512,3,12,0.6095346197502838,11462450,48.76
FaceDetection,Crossformer,62,3,256,4,512,3,6,0.5,11719706,49.74
FaceDetection,Crossformer,62,3,256,4,256,10,24,0.5,9461858,41.13
FaceDetection,Crossformer,62,3,256,4,256,10,12,0.6637343927355278,9643570,41.82
FaceDetection,Crossformer,62,3,256,4,256,10,6,0.5170261066969353,9916954,42.86
FaceDetection,Crossformer,62,3,256,4,256,3,24,0.5014188422247446,9451106,41.09
FaceDetection,Crossformer,62,3,256,4,256,3,12,0.6648694665153235,9623858,41.75
FaceDetection,Crossformer,62,3,256,4,256,3,6,0.5587400681044268,9881114,42.73
FaceDetection,Crossformer,62,3,256,4,128,10,24,0.536322360953462,8542562,37.62
FaceDetection,Crossformer,62,3,256,4,128,10,12,0.6614642451759364,8724274,38.31
FaceDetection,Crossformer,62,3,256,4,128,10,6,0.5068104426787742,8997658,39.36
FaceDetection,Crossformer,62,3,256,4,128,3,24,0.5085130533484676,8531810,37.58
FaceDetection,Crossformer,62,3,256,4,128,3,12,0.6027241770715096,8704562,38.24
FaceDetection,Crossformer,62,3,256,4,128,3,6,0.6535187287173666,8961818,39.22
FaceDetection,Crossformer,62,3,256,4,64,10,24,0.6478433598183881,8082914,35.87
FaceDetection,Crossformer,62,3,256,4,64,10,12,0.6061293984108967,8264626,36.56
FaceDetection,Crossformer,62,3,256,4,64,10,6,0.5681044267877412,8538010,37.6
FaceDetection,Crossformer,62,3,256,4,64,3,24,0.5556186152099887,8072162,35.83
FaceDetection,Crossformer,62,3,256,4,64,3,12,0.6657207718501703,8244914,36.48
FaceDetection,Crossformer,62,3,256,4,64,3,6,0.6529511918274687,8502170,37.47
FaceDetection,Crossformer,62,3,128,4,512,10,24,0.6708286038592508,3818850,17.16
FaceDetection,Crossformer,62,3,128,4,512,10,12,0.6728149829738933,3909682,17.5
FaceDetection,Crossformer,62,3,128,4,512,10,6,0.58683314415437,4046362,18.03
FaceDetection,Crossformer,62,3,128,4,512,3,24,0.6682746878547106,3813474,17.14
FaceDetection,Crossformer,62,3,128,4,512,3,12,0.6109534619750284,3899826,17.47
FaceDetection,Crossformer,62,3,128,4,512,3,6,0.6523836549375709,4028442,17.96
FaceDetection,Crossformer,62,3,128,4,256,10,24,0.6855845629965948,2897762,13.64
FaceDetection,Crossformer,62,3,128,4,256,10,12,0.6276958002270148,2988594,13.99
FaceDetection,Crossformer,62,3,128,4,256,10,6,0.6643019296254257,3125274,14.51
FaceDetection,Crossformer,62,3,128,4,256,3,24,0.6191827468785471,2892386,13.62
FaceDetection,Crossformer,62,3,128,4,256,3,12,0.6759364358683314,2978738,13.95
FaceDetection,Crossformer,62,3,128,4,256,3,6,0.6685584562996595,3107354,14.44
FaceDetection,Crossformer,62,3,128,4,128,10,24,0.6643019296254257,2437218,11.89
FaceDetection,Crossformer,62,3,128,4,128,10,12,0.6634506242905789,2528050,12.23
FaceDetection,Crossformer,62,3,128,4,128,10,6,0.6702610669693531,2664730,12.76
FaceDetection,Crossformer,62,3,128,4,128,3,24,0.6566401816118048,2431842,11.87
FaceDetection,Crossformer,62,3,128,4,128,3,12,0.6787741203178207,2518194,12.2
FaceDetection,Crossformer,62,3,128,4,128,3,6,0.6058456299659478,2646810,12.69
FaceDetection,Crossformer,62,3,128,4,64,10,24,0.6614642451759364,2206946,11.01
