data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
RacketSports,Crossformer,30,3,256,4,512,10,24,0.8157894736842105,11120228,47.45
RacketSports,Crossformer,30,3,256,4,512,10,12,0.8157894736842105,11111476,47.42
RacketSports,Crossformer,30,3,256,4,512,10,6,0.8223684210526315,11123228,47.46
RacketSports,Crossformer,30,3,256,4,512,3,24,0.7894736842105263,11113060,47.43
RacketSports,Crossformer,30,3,256,4,512,3,12,0.8223684210526315,11100724,47.38
RacketSports,Crossformer,30,3,256,4,512,3,6,0.8421052631578947,11105308,47.4
RacketSports,Crossformer,30,3,256,4,256,10,24,0.8092105263157895,9281636,40.44
RacketSports,Crossformer,30,3,256,4,256,10,12,0.8026315789473685,9272884,40.41
RacketSports,Crossformer,30,3,256,4,256,10,6,0.8289473684210527,9284636,40.45
RacketSports,Crossformer,30,3,256,4,256,3,24,0.8092105263157895,9274468,40.41
RacketSports,Crossformer,30,3,256,4,256,3,12,0.8223684210526315,9262132,40.37
RacketSports,Crossformer,30,3,256,4,256,3,6,0.8223684210526315,9266716,40.38
RacketSports,Crossformer,30,3,256,4,128,10,24,0.8157894736842105,8362340,36.93
RacketSports,Crossformer,30,3,256,4,128,10,12,0.7960526315789473,8353588,36.9
RacketSports,Crossformer,30,3,256,4,128,10,6,0.8223684210526315,8365340,36.94
RacketSports,Crossformer,30,3,256,4,128,3,24,0.8289473684210527,8355172,36.91
RacketSports,Crossformer,30,3,256,4,128,3,12,0.8026315789473685,8342836,36.86
RacketSports,Crossformer,30,3,256,4,128,3,6,0.8092105263157895,8347420,36.88
RacketSports,Crossformer,30,3,256,4,64,10,24,0.8223684210526315,7902692,35.18
RacketSports,Crossformer,30,3,256,4,64,10,12,0.8026315789473685,7893940,35.15
RacketSports,Crossformer,30,3,256,4,64,10,6,0.8223684210526315,7905692,35.19
RacketSports,Crossformer,30,3,256,4,64,3,24,0.7960526315789473,7895524,35.15
RacketSports,Crossformer,30,3,256,4,64,3,12,0.7960526315789473,7883188,35.1
RacketSports,Crossformer,30,3,256,4,64,3,6,0.8355263157894737,7887772,35.12
RacketSports,Crossformer,30,3,128,4,512,10,24,0.8157894736842105,3728740,16.81
RacketSports,Crossformer,30,3,128,4,512,10,12,0.8092105263157895,3724340,16.8
RacketSports,Crossformer,30,3,128,4,512,10,6,0.8355263157894737,3730204,16.82
RacketSports,Crossformer,30,3,128,4,512,3,24,0.8092105263157895,3725156,16.8
RacketSports,Crossformer,30,3,128,4,512,3,12,0.8092105263157895,3718964,16.78
RacketSports,Crossformer,30,3,128,4,512,3,6,0.8355263157894737,3721244,16.79
RacketSports,Crossformer,30,3,128,4,256,10,24,0.8092105263157895,2807652,13.3
RacketSports,Crossformer,30,3,128,4,256,10,12,0.8026315789473685,2803252,13.28
RacketSports,Crossformer,30,3,128,4,256,10,6,0.8289473684210527,2809116,13.31
RacketSports,Crossformer,30,3,128,4,256,3,24,0.8026315789473685,2804068,13.29
RacketSports,Crossformer,30,3,128,4,256,3,12,0.8421052631578947,2797876,13.26
RacketSports,Crossformer,30,3,128,4,256,3,6,0.8223684210526315,2800156,13.27
RacketSports,Crossformer,30,3,128,4,128,10,24,0.7960526315789473,2347108,11.54
RacketSports,Crossformer,30,3,128,4,128,10,12,0.7960526315789473,2342708,11.53
RacketSports,Crossformer,30,3,128,4,128,10,6,0.8355263157894737,2348572,11.55
RacketSports,Crossformer,30,3,128,4,128,3,24,0.8157894736842105,2343524,11.53
RacketSports,Crossformer,30,3,128,4,128,3,12,0.8223684210526315,2337332,11.51
RacketSports,Crossformer,30,3,128,4,128,3,6,0.8223684210526315,2339612,11.52
RacketSports,Crossformer,30,3,128,4,64,10,24,0.8157894736842105,2116836,10.67
RacketSports,Crossformer,30,3,128,4,64,10,12,0.7960526315789473,2112436,10.65
RacketSports,Crossformer,30,3,128,4,64,10,6,0.8421052631578947,2118300,10.67
RacketSports,Crossformer,30,3,128,4,64,3,24,0.8223684210526315,2113252,10.65
RacketSports,Crossformer,30,3,128,4,64,3,12,0.8092105263157895,2107060,10.63
RacketSports,Crossformer,30,3,128,4,64,3,6,0.8223684210526315,2109340,10.64
RacketSports,Crossformer,30,3,64,4,512,10,24,0.8026315789473685,1409252,6.75
RacketSports,Crossformer,30,3,64,4,512,10,12,0.8157894736842105,1407028,6.74
RacketSports,Crossformer,30,3,64,4,512,10,6,0.8421052631578947,1409948,6.75
RacketSports,Crossformer,30,3,64,4,512,3,24,0.7960526315789473,1407460,6.74
RacketSports,Crossformer,30,3,64,4,512,3,12,0.7894736842105263,1404340,6.73
RacketSports,Crossformer,30,3,64,4,512,3,6,0.8355263157894737,1405468,6.73
RacketSports,Crossformer,30,3,64,4,256,10,24,0.7960526315789473,946916,4.98
RacketSports,Crossformer,30,3,64,4,256,10,12,0.8026315789473685,944692,4.97
RacketSports,Crossformer,30,3,64,4,256,10,6,0.8486842105263158,947612,4.98
RacketSports,Crossformer,30,3,64,4,256,3,24,0.7894736842105263,945124,4.98
RacketSports,Crossformer,30,3,64,4,256,3,12,0.8289473684210527,942004,4.96
RacketSports,Crossformer,30,3,64,4,256,3,6,0.8486842105263158,943132,4.97
RacketSports,Crossformer,30,3,64,4,128,10,24,0.7763157894736842,715748,4.1
RacketSports,Crossformer,30,3,64,4,128,10,12,0.8026315789473685,713524,4.09
RacketSports,Crossformer,30,3,64,4,128,10,6,0.8289473684210527,716444,4.1
RacketSports,Crossformer,30,3,64,4,128,3,24,0.7763157894736842,713956,4.09
RacketSports,Crossformer,30,3,64,4,128,3,12,0.7828947368421053,710836,4.08
RacketSports,Crossformer,30,3,64,4,128,3,6,0.8289473684210527,711964,4.09
