data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
InsectWingbeat,Crossformer,22,3,256,4,512,10,24,0.1,11671658,49.56
InsectWingbeat,Crossformer,22,3,256,4,512,10,12,0.1,11710010,49.7
InsectWingbeat,Crossformer,22,3,256,4,512,10,6,0.1,11812386,50.09
InsectWingbeat,Crossformer,22,3,256,4,512,3,24,0.1,11666282,49.54
InsectWingbeat,Crossformer,22,3,256,4,512,3,12,0.1,11702842,49.68
InsectWingbeat,Crossformer,22,3,256,4,512,3,6,0.1,11799842,50.05
InsectWingbeat,Crossformer,22,3,256,4,256,10,24,0.2316,9833066,42.54
InsectWingbeat,Crossformer,22,3,256,4,256,10,12,0.1,9871418,42.69
InsectWingbeat,Crossformer,22,3,256,4,256,10,6,0.11828,9973794,43.08
InsectWingbeat,Crossformer,22,3,256,4,256,3,24,0.1,9827690,42.52
InsectWingbeat,Crossformer,22,3,256,4,256,3,12,0.1,9864250,42.66
InsectWingbeat,Crossformer,22,3,256,4,256,3,6,0.1,9961250,43.03
InsectWingbeat,Crossformer,22,3,256,4,128,10,24,0.1,8913770,39.04
InsectWingbeat,Crossformer,22,3,256,4,128,10,12,0.11568,8952122,39.18
InsectWingbeat,Crossformer,22,3,256,4,128,10,6,0.1,9054498,39.57
InsectWingbeat,Crossformer,22,3,256,4,128,3,24,0.1,8908394,39.02
InsectWingbeat,Crossformer,22,3,256,4,128,3,12,0.1,8944954,39.16
InsectWingbeat,Crossformer,22,3,256,4,128,3,6,0.1,9041954,39.53
InsectWingbeat,Crossformer,22,3,256,4,64,10,24,0.44472,8454122,37.28
InsectWingbeat,Crossformer,22,3,256,4,64,10,12,0.1,8492474,37.43
InsectWingbeat,Crossformer,22,3,256,4,64,10,6,0.1,8594850,37.82
InsectWingbeat,Crossformer,22,3,256,4,64,3,24,0.51308,8448746,37.26
InsectWingbeat,Crossformer,22,3,256,4,64,3,12,0.41776,8485306,37.4
InsectWingbeat,Crossformer,22,3,256,4,64,3,6,0.40264,8582306,37.77
InsectWingbeat,Crossformer,22,3,128,4,512,10,24,0.66724,4004458,17.87
InsectWingbeat,Crossformer,22,3,128,4,512,10,12,0.62772,4023610,17.94
InsectWingbeat,Crossformer,22,3,128,4,512,10,6,0.66208,4074786,18.13
InsectWingbeat,Crossformer,22,3,128,4,512,3,24,0.1,4001770,17.86
InsectWingbeat,Crossformer,22,3,128,4,512,3,12,0.71444,4020026,17.93
InsectWingbeat,Crossformer,22,3,128,4,512,3,6,0.679,4068514,18.11
InsectWingbeat,Crossformer,22,3,128,4,256,10,24,0.7182,3083370,14.35
InsectWingbeat,Crossformer,22,3,128,4,256,10,12,0.71116,3102522,14.43
InsectWingbeat,Crossformer,22,3,128,4,256,10,6,0.67768,3153698,14.62
InsectWingbeat,Crossformer,22,3,128,4,256,3,24,0.70844,3080682,14.34
InsectWingbeat,Crossformer,22,3,128,4,256,3,12,0.7262,3098938,14.41
InsectWingbeat,Crossformer,22,3,128,4,256,3,6,0.71592,3147426,14.6
InsectWingbeat,Crossformer,22,3,128,4,128,10,24,0.40036,2622826,12.6
InsectWingbeat,Crossformer,22,3,128,4,128,10,12,0.71008,2641978,12.67
InsectWingbeat,Crossformer,22,3,128,4,128,10,6,0.70708,2693154,12.86
InsectWingbeat,Crossformer,22,3,128,4,128,3,24,0.71772,2620138,12.59
InsectWingbeat,Crossformer,22,3,128,4,128,3,12,0.71048,2638394,12.66
InsectWingbeat,Crossformer,22,3,128,4,128,3,6,0.68156,2686882,12.84
InsectWingbeat,Crossformer,22,3,128,4,64,10,24,0.71716,2392554,11.72
InsectWingbeat,Crossformer,22,3,128,4,64,10,12,0.70928,2411706,11.79
InsectWingbeat,Crossformer,22,3,128,4,64,10,6,0.69008,2462882,11.99
InsectWingbeat,Crossformer,22,3,128,4,64,3,24,0.71356,2389866,11.71
InsectWingbeat,Crossformer,22,3,128,4,64,3,12,0.71124,2408122,11.78
InsectWingbeat,Crossformer,22,3,128,4,64,3,6,0.68828,2456610,11.96
InsectWingbeat,Crossformer,22,3,64,4,512,10,24,0.72212,1547114,7.27
InsectWingbeat,Crossformer,22,3,64,4,512,10,12,0.72972,1556666,7.31
InsectWingbeat,Crossformer,22,3,64,4,512,10,6,0.7304,1582242,7.41
InsectWingbeat,Crossformer,22,3,64,4,512,3,24,0.72852,1545770,7.27
InsectWingbeat,Crossformer,22,3,64,4,512,3,12,0.7306,1554874,7.3
InsectWingbeat,Crossformer,22,3,64,4,512,3,6,0.72908,1579106,7.39
InsectWingbeat,Crossformer,22,3,64,4,256,10,24,0.71524,1084778,5.51
InsectWingbeat,Crossformer,22,3,64,4,256,10,12,0.726,1094330,5.54
InsectWingbeat,Crossformer,22,3,64,4,256,10,6,0.73172,1119906,5.64
InsectWingbeat,Crossformer,22,3,64,4,256,3,24,0.71396,1083434,5.5
InsectWingbeat,Crossformer,22,3,64,4,256,3,12,0.73296,1092538,5.54
InsectWingbeat,Crossformer,22,3,64,4,256,3,6,0.72792,1116770,5.63
InsectWingbeat,Crossformer,22,3,64,4,128,10,24,0.7224,853610,4.63
InsectWingbeat,Crossformer,22,3,64,4,128,10,12,0.72908,863162,4.66
InsectWingbeat,Crossformer,22,3,64,4,128,10,6,0.72212,888738,4.76
InsectWingbeat,Crossformer,22,3,64,4,128,3,24,0.71964,852266,4.62
InsectWingbeat,Crossformer,22,3,64,4,128,3,12,0.7266,861370,4.66
InsectWingbeat,Crossformer,22,3,64,4,128,3,6,0.72892,885602,4.75
InsectWingbeat,Crossformer,22,3,64,4,64,10,24,0.70824,738026,4.19
InsectWingbeat,Crossformer,22,3,64,4,64,10,12,0.72216,747578,4.22
InsectWingbeat,Crossformer,22,3,64,4,64,10,6,0.72728,773154,4.32
InsectWingbeat,Crossformer,22,3,64,4,64,3,24,0.7158,736682,4.18
InsectWingbeat,Crossformer,22,3,64,4,64,3,12,0.72912,745786,4.21
InsectWingbeat,Crossformer,22,3,64,4,64,3,6,0.733,770018,4.31
InsectWingbeat,Crossformer,22,3,32,4,512,10,24,0.72544,662506,3.29
InsectWingbeat,Crossformer,22,3,32,4,512,10,12,0.7276,667258,3.3
InsectWingbeat,Crossformer,22,3,32,4,512,10,6,0.73428,680034,3.35
InsectWingbeat,Crossformer,22,3,32,4,512,3,24,0.71828,661834,3.28
InsectWingbeat,Crossformer,22,3,32,4,512,3,12,0.73152,666362,3.3
InsectWingbeat,Crossformer,22,3,32,4,512,3,6,0.72924,678466,3.35
InsectWingbeat,Crossformer,22,3,32,4,256,10,24,0.71792,429546,2.4
InsectWingbeat,Crossformer,22,3,32,4,256,10,12,0.7292,434298,2.42
InsectWingbeat,Crossformer,22,3,32,4,256,10,6,0.733,447074,2.47
InsectWingbeat,Crossformer,22,3,32,4,256,3,24,0.71852,428874,2.4
InsectWingbeat,Crossformer,22,3,32,4,256,3,12,0.72812,433402,2.41
InsectWingbeat,Crossformer,22,3,32,4,256,3,6,0.72292,445506,2.46
InsectWingbeat,Crossformer,22,3,32,4,128,10,24,0.71532,313066,1.95
InsectWingbeat,Crossformer,22,3,32,4,128,10,12,0.71944,317818,1.97
InsectWingbeat,Crossformer,22,3,32,4,128,10,6,0.73392,330594,2.02
InsectWingbeat,Crossformer,22,3,32,4,128,3,24,0.7218,312394,1.95
InsectWingbeat,Crossformer,22,3,32,4,128,3,12,0.72132,316922,1.97
InsectWingbeat,Crossformer,22,3,32,4,128,3,6,0.73172,329026,2.01
InsectWingbeat,Crossformer,22,3,32,4,64,10,24,0.70728,254826,1.73
InsectWingbeat,Crossformer,22,3,32,4,64,10,12,0.73372,259578,1.75
InsectWingbeat,Crossformer,22,3,32,4,64,10,6,0.72852,272354,1.8
InsectWingbeat,Crossformer,22,3,32,4,64,3,24,0.70308,254154,1.73
InsectWingbeat,Crossformer,22,3,32,4,64,3,12,0.73028,258682,1.75
InsectWingbeat,Crossformer,22,3,32,4,64,3,6,0.73412,270786,1.79
InsectWingbeat,Crossformer,22,2,256,4,512,10,24,0.62024,8500050,37.42
InsectWingbeat,Crossformer,22,2,256,4,512,10,12,0.1,8541486,37.57
InsectWingbeat,Crossformer,22,2,256,4,512,10,6,0.22284,9157404,39.92
InsectWingbeat,Crossformer,22,2,256,4,512,3,24,0.21336,8496466,37.4
InsectWingbeat,Crossformer,22,2,256,4,512,3,12,0.26612,8536110,37.55
InsectWingbeat,Crossformer,22,2,256,4,512,3,6,0.1,9146652,39.88
InsectWingbeat,Crossformer,22,2,256,4,256,10,24,0.46464,7186770,32.41
InsectWingbeat,Crossformer,22,2,256,4,256,10,12,0.37312,7228206,32.56
InsectWingbeat,Crossformer,22,2,256,4,256,10,6,0.32364,7844124,34.91
InsectWingbeat,Crossformer,22,2,256,4,256,3,24,0.71432,7183186,32.39
InsectWingbeat,Crossformer,22,2,256,4,256,3,12,0.10004,7222830,32.54
InsectWingbeat,Crossformer,22,2,256,4,256,3,6,0.54856,7833372,34.87
InsectWingbeat,Crossformer,22,2,256,4,128,10,24,0.45588,6530130,29.9
InsectWingbeat,Crossformer,22,2,256,4,128,10,12,0.6778,6571566,30.06
InsectWingbeat,Crossformer,22,2,256,4,128,10,6,0.1,7187484,32.41
InsectWingbeat,Crossformer,22,2,256,4,128,3,24,0.7134,6526546,29.89
InsectWingbeat,Crossformer,22,2,256,4,128,3,12,0.56516,6566190,30.04
InsectWingbeat,Crossformer,22,2,256,4,128,3,6,0.40192,7176732,32.37
InsectWingbeat,Crossformer,22,2,256,4,64,10,24,0.52668,6201810,28.65
InsectWingbeat,Crossformer,22,2,256,4,64,10,12,0.44372,6243246,28.81
InsectWingbeat,Crossformer,22,2,256,4,64,10,6,0.27336,6859164,31.16
InsectWingbeat,Crossformer,22,2,256,4,64,3,24,0.56908,6198226,28.64
InsectWingbeat,Crossformer,22,2,256,4,64,3,12,0.69692,6237870,28.79
InsectWingbeat,Crossformer,22,2,256,4,64,3,6,0.45608,6848412,31.12
InsectWingbeat,Crossformer,22,2,128,4,512,10,24,0.71632,2941906,13.77
InsectWingbeat,Crossformer,22,2,128,4,512,10,12,0.72804,2962606,13.85
InsectWingbeat,Crossformer,22,2,128,4,512,10,6,0.70176,3270556,15.03
InsectWingbeat,Crossformer,22,2,128,4,512,3,24,0.71528,2940114,13.76
InsectWingbeat,Crossformer,22,2,128,4,512,3,12,0.717,2959918,13.84
InsectWingbeat,Crossformer,22,2,128,4,512,3,6,0.71552,3265180,15.0
InsectWingbeat,Crossformer,22,2,128,4,256,10,24,0.7192,2283986,11.26
InsectWingbeat,Crossformer,22,2,128,4,256,10,12,0.72184,2304686,11.34
InsectWingbeat,Crossformer,22,2,128,4,256,10,6,0.70816,2612636,12.52
InsectWingbeat,Crossformer,22,2,128,4,256,3,24,0.71312,2282194,11.26
InsectWingbeat,Crossformer,22,2,128,4,256,3,12,0.72248,2301998,11.33
InsectWingbeat,Crossformer,22,2,128,4,256,3,6,0.7102,2607260,12.5
InsectWingbeat,Crossformer,22,2,128,4,128,10,24,0.71376,1955026,10.01
InsectWingbeat,Crossformer,22,2,128,4,128,10,12,0.71852,1975726,10.09
InsectWingbeat,Crossformer,22,2,128,4,128,10,6,0.71248,2283676,11.26
InsectWingbeat,Crossformer,22,2,128,4,128,3,24,0.70612,1953234,10.0
InsectWingbeat,Crossformer,22,2,128,4,128,3,12,0.72116,1973038,10.08
InsectWingbeat,Crossformer,22,2,128,4,128,3,6,0.70708,2278300,11.24
InsectWingbeat,Crossformer,22,2,128,4,64,10,24,0.70976,1790546,9.38
InsectWingbeat,Crossformer,22,2,128,4,64,10,12,0.71676,1811246,9.46
InsectWingbeat,Crossformer,22,2,128,4,64,10,6,0.70868,2119196,10.63
InsectWingbeat,Crossformer,22,2,128,4,64,3,24,0.7154,1788754,9.37
InsectWingbeat,Crossformer,22,2,128,4,64,3,12,0.71808,1808558,9.45
InsectWingbeat,Crossformer,22,2,128,4,64,3,6,0.70084,2113820,10.61
InsectWingbeat,Crossformer,22,2,64,4,512,10,24,0.71668,1145874,5.7
InsectWingbeat,Crossformer,22,2,64,4,512,10,12,0.72248,1156206,5.74
InsectWingbeat,Crossformer,22,2,64,4,512,10,6,0.7336,1310172,6.33
InsectWingbeat,Crossformer,22,2,64,4,512,3,24,0.72648,1144978,5.7
InsectWingbeat,Crossformer,22,2,64,4,512,3,12,0.71488,1154862,5.73
InsectWingbeat,Crossformer,22,2,64,4,512,3,6,0.73188,1307484,6.32
InsectWingbeat,Crossformer,22,2,64,4,256,10,24,0.71916,815634,4.44
InsectWingbeat,Crossformer,22,2,64,4,256,10,12,0.73236,825966,4.48
InsectWingbeat,Crossformer,22,2,64,4,256,10,6,0.7334,979932,5.07
InsectWingbeat,Crossformer,22,2,64,4,256,3,24,0.71504,814738,4.44
InsectWingbeat,Crossformer,22,2,64,4,256,3,12,0.73592,824622,4.47
InsectWingbeat,Crossformer,22,2,64,4,256,3,6,0.7304,977244,5.06
