data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
UWaveGestureLibrary,Crossformer,315,3,64,4,128,10,12,0.846875,753656,4.24
UWaveGestureLibrary,Crossformer,315,3,64,4,128,10,6,0.846875,796896,4.41
UWaveGestureLibrary,Crossformer,315,3,64,4,128,3,24,0.8625,724520,4.13
UWaveGestureLibrary,Crossformer,315,3,64,4,128,3,12,0.85625,732152,4.16
UWaveGestureLibrary,Crossformer,315,3,64,4,128,3,6,0.840625,754784,4.25
UWaveGestureLibrary,Crossformer,315,3,64,4,64,10,24,0.846875,620136,3.74
UWaveGestureLibrary,Crossformer,315,3,64,4,64,10,12,0.846875,638072,3.8
UWaveGestureLibrary,Crossformer,315,3,64,4,64,10,6,0.859375,681312,3.97
UWaveGestureLibrary,Crossformer,315,3,64,4,64,3,24,0.846875,608936,3.69
UWaveGestureLibrary,Crossformer,315,3,64,4,64,3,12,0.84375,616568,3.72
UWaveGestureLibrary,Crossformer,315,3,64,4,64,3,6,0.846875,639200,3.81
UWaveGestureLibrary,Crossformer,315,3,32,4,512,10,24,0.871875,603560,3.06
UWaveGestureLibrary,Crossformer,315,3,32,4,512,10,12,0.85625,612504,3.1
UWaveGestureLibrary,Crossformer,315,3,32,4,512,10,6,0.84375,634112,3.18
UWaveGestureLibrary,Crossformer,315,3,32,4,512,3,24,0.86875,597960,3.04
UWaveGestureLibrary,Crossformer,315,3,32,4,512,3,12,0.84375,601752,3.06
UWaveGestureLibrary,Crossformer,315,3,32,4,512,3,6,0.846875,613056,3.1
UWaveGestureLibrary,Crossformer,315,3,32,4,256,10,24,0.875,370600,2.17
UWaveGestureLibrary,Crossformer,315,3,32,4,256,10,12,0.85,379544,2.21
UWaveGestureLibrary,Crossformer,315,3,32,4,256,10,6,0.8625,401152,2.29
UWaveGestureLibrary,Crossformer,315,3,32,4,256,3,24,0.875,365000,2.15
UWaveGestureLibrary,Crossformer,315,3,32,4,256,3,12,0.84375,368792,2.17
UWaveGestureLibrary,Crossformer,315,3,32,4,256,3,6,0.853125,380096,2.21
UWaveGestureLibrary,Crossformer,315,3,32,4,128,10,24,0.85,254120,1.73
UWaveGestureLibrary,Crossformer,315,3,32,4,128,10,12,0.859375,263064,1.76
UWaveGestureLibrary,Crossformer,315,3,32,4,128,10,6,0.8625,284672,1.85
UWaveGestureLibrary,Crossformer,315,3,32,4,128,3,24,0.846875,248520,1.71
UWaveGestureLibrary,Crossformer,315,3,32,4,128,3,12,0.85,252312,1.72
UWaveGestureLibrary,Crossformer,315,3,32,4,128,3,6,0.859375,263616,1.77
UWaveGestureLibrary,Crossformer,315,3,32,4,64,10,24,0.884375,195880,1.51
UWaveGestureLibrary,Crossformer,315,3,32,4,64,10,12,0.853125,204824,1.54
UWaveGestureLibrary,Crossformer,315,3,32,4,64,10,6,0.85,226432,1.62
UWaveGestureLibrary,Crossformer,315,3,32,4,64,3,24,0.84375,190280,1.49
UWaveGestureLibrary,Crossformer,315,3,32,4,64,3,12,0.846875,194072,1.5
UWaveGestureLibrary,Crossformer,315,3,32,4,64,3,6,0.859375,205376,1.54
UWaveGestureLibrary,Crossformer,315,2,256,4,512,10,24,0.859375,8039248,35.66
UWaveGestureLibrary,Crossformer,315,2,256,4,512,10,12,0.834375,8131116,36.01
UWaveGestureLibrary,Crossformer,315,2,256,4,512,10,6,0.81875,8324634,36.75
UWaveGestureLibrary,Crossformer,315,2,256,4,512,3,24,0.859375,8001616,35.52
UWaveGestureLibrary,Crossformer,315,2,256,4,512,3,12,0.84375,8057644,35.73
UWaveGestureLibrary,Crossformer,315,2,256,4,512,3,6,0.828125,8181274,36.2
UWaveGestureLibrary,Crossformer,315,2,256,4,256,10,24,0.85625,6725968,30.65
UWaveGestureLibrary,Crossformer,315,2,256,4,256,10,12,0.834375,6817836,31.0
UWaveGestureLibrary,Crossformer,315,2,256,4,256,10,6,0.84375,7011354,31.74
UWaveGestureLibrary,Crossformer,315,2,256,4,256,3,24,0.85625,6688336,30.51
UWaveGestureLibrary,Crossformer,315,2,256,4,256,3,12,0.840625,6744364,30.72
UWaveGestureLibrary,Crossformer,315,2,256,4,256,3,6,0.83125,6867994,31.19
UWaveGestureLibrary,Crossformer,315,2,256,4,128,10,24,0.85625,6069328,28.14
UWaveGestureLibrary,Crossformer,315,2,256,4,128,10,12,0.8375,6161196,28.49
UWaveGestureLibrary,Crossformer,315,2,256,4,128,10,6,0.853125,6354714,29.23
UWaveGestureLibrary,Crossformer,315,2,256,4,128,3,24,0.846875,6031696,28.0
UWaveGestureLibrary,Crossformer,315,2,256,4,128,3,12,0.8375,6087724,28.21
UWaveGestureLibrary,Crossformer,315,2,256,4,128,3,6,0.840625,6211354,28.69
UWaveGestureLibrary,Crossformer,315,2,256,4,64,10,24,0.85,5741008,26.89
UWaveGestureLibrary,Crossformer,315,2,256,4,64,10,12,0.828125,5832876,27.24
UWaveGestureLibrary,Crossformer,315,2,256,4,64,10,6,0.83125,6026394,27.98
UWaveGestureLibrary,Crossformer,315,2,256,4,64,3,24,0.853125,5703376,26.75
UWaveGestureLibrary,Crossformer,315,2,256,4,64,3,12,0.8375,5759404,26.96
UWaveGestureLibrary,Crossformer,315,2,256,4,64,3,6,0.834375,5883034,27.43
UWaveGestureLibrary,Crossformer,315,2,128,4,512,10,24,0.85,2711504,12.89
UWaveGestureLibrary,Crossformer,315,2,128,4,512,10,12,0.846875,2757420,13.07
UWaveGestureLibrary,Crossformer,315,2,128,4,512,10,6,0.8375,2854170,13.44
UWaveGestureLibrary,Crossformer,315,2,128,4,512,3,24,0.859375,2692688,12.82
UWaveGestureLibrary,Crossformer,315,2,128,4,512,3,12,0.84375,2720684,12.93
UWaveGestureLibrary,Crossformer,315,2,128,4,512,3,6,0.84375,2782490,13.16
UWaveGestureLibrary,Crossformer,315,2,128,4,256,10,24,0.84375,2053584,10.38
UWaveGestureLibrary,Crossformer,315,2,128,4,256,10,12,0.840625,2099500,10.56
UWaveGestureLibrary,Crossformer,315,2,128,4,256,10,6,0.846875,2196250,10.93
UWaveGestureLibrary,Crossformer,315,2,128,4,256,3,24,0.84375,2034768,10.31
UWaveGestureLibrary,Crossformer,315,2,128,4,256,3,12,0.834375,2062764,10.42
UWaveGestureLibrary,Crossformer,315,2,128,4,256,3,6,0.83125,2124570,10.65
UWaveGestureLibrary,Crossformer,315,2,128,4,128,10,24,0.846875,1724624,9.13
UWaveGestureLibrary,Crossformer,315,2,128,4,128,10,12,0.8375,1770540,9.3
UWaveGestureLibrary,Crossformer,315,2,128,4,128,10,6,0.84375,1867290,9.67
UWaveGestureLibrary,Crossformer,315,2,128,4,128,3,24,0.85,1705808,9.06
UWaveGestureLibrary,Crossformer,315,2,128,4,128,3,12,0.85,1733804,9.16
UWaveGestureLibrary,Crossformer,315,2,128,4,128,3,6,0.85,1795610,9.4
UWaveGestureLibrary,Crossformer,315,2,128,4,64,10,24,0.853125,1560144,8.5
UWaveGestureLibrary,Crossformer,315,2,128,4,64,10,12,0.84375,1606060,8.68
UWaveGestureLibrary,Crossformer,315,2,128,4,64,10,6,0.85,1702810,9.04
UWaveGestureLibrary,Crossformer,315,2,128,4,64,3,24,0.840625,1541328,8.43
