data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
ArticularyWordRecognition,Crossformer,144,3,256,4,512,10,24,0.9833333333333333,11257977,47.98
ArticularyWordRecognition,Crossformer,144,3,256,4,512,10,12,0.9833333333333333,11339593,48.29
ArticularyWordRecognition,Crossformer,144,3,256,4,512,10,6,0.98,11586097,49.23
ArticularyWordRecognition,Crossformer,144,3,256,4,512,3,24,0.9866666666666667,11238265,47.9
ArticularyWordRecognition,Crossformer,144,3,256,4,512,3,12,0.9833333333333333,11301961,48.15
ArticularyWordRecognition,Crossformer,144,3,256,4,512,3,6,0.98,11510833,48.94
ArticularyWordRecognition,Crossformer,144,3,256,4,256,10,24,0.9833333333333333,9419385,40.97
ArticularyWordRecognition,Crossformer,144,3,256,4,256,10,12,0.9866666666666667,9501001,41.28
ArticularyWordRecognition,Crossformer,144,3,256,4,256,10,6,0.98,9747505,42.22
ArticularyWordRecognition,Crossformer,144,3,256,4,256,3,24,0.9833333333333333,9399673,40.89
ArticularyWordRecognition,Crossformer,144,3,256,4,256,3,12,0.9833333333333333,9463369,41.13
ArticularyWordRecognition,Crossformer,144,3,256,4,256,3,6,0.98,9672241,41.93
ArticularyWordRecognition,Crossformer,144,3,256,4,128,10,24,0.9833333333333333,8500089,37.46
ArticularyWordRecognition,Crossformer,144,3,256,4,128,10,12,0.9866666666666667,8581705,37.77
ArticularyWordRecognition,Crossformer,144,3,256,4,128,10,6,0.98,8828209,38.71
ArticularyWordRecognition,Crossformer,144,3,256,4,128,3,24,0.9833333333333333,8480377,37.38
ArticularyWordRecognition,Crossformer,144,3,256,4,128,3,12,0.9833333333333333,8544073,37.63
ArticularyWordRecognition,Crossformer,144,3,256,4,128,3,6,0.9833333333333333,8752945,38.42
ArticularyWordRecognition,Crossformer,144,3,256,4,64,10,24,0.9866666666666667,8040441,35.7
ArticularyWordRecognition,Crossformer,144,3,256,4,64,10,12,0.9833333333333333,8122057,36.02
ArticularyWordRecognition,Crossformer,144,3,256,4,64,10,6,0.98,8368561,36.96
ArticularyWordRecognition,Crossformer,144,3,256,4,64,3,24,0.9866666666666667,8020729,35.63
ArticularyWordRecognition,Crossformer,144,3,256,4,64,3,12,0.9833333333333333,8084425,35.87
ArticularyWordRecognition,Crossformer,144,3,256,4,64,3,6,0.98,8293297,36.67
ArticularyWordRecognition,Crossformer,144,3,128,4,512,10,24,0.9833333333333333,3797625,17.08
ArticularyWordRecognition,Crossformer,144,3,128,4,512,10,12,0.9833333333333333,3838409,17.23
ArticularyWordRecognition,Crossformer,144,3,128,4,512,10,6,0.98,3961649,17.7
ArticularyWordRecognition,Crossformer,144,3,128,4,512,3,24,0.9866666666666667,3787769,17.04
ArticularyWordRecognition,Crossformer,144,3,128,4,512,3,12,0.9866666666666667,3819593,17.16
ArticularyWordRecognition,Crossformer,144,3,128,4,512,3,6,0.9833333333333333,3924017,17.56
ArticularyWordRecognition,Crossformer,144,3,128,4,256,10,24,0.9833333333333333,2876537,13.56
ArticularyWordRecognition,Crossformer,144,3,128,4,256,10,12,0.9866666666666667,2917321,13.72
ArticularyWordRecognition,Crossformer,144,3,128,4,256,10,6,0.9833333333333333,3040561,14.19
ArticularyWordRecognition,Crossformer,144,3,128,4,256,3,24,0.9833333333333333,2866681,13.53
ArticularyWordRecognition,Crossformer,144,3,128,4,256,3,12,0.9833333333333333,2898505,13.65
ArticularyWordRecognition,Crossformer,144,3,128,4,256,3,6,0.98,3002929,14.05
ArticularyWordRecognition,Crossformer,144,3,128,4,128,10,24,0.9833333333333333,2415993,11.81
ArticularyWordRecognition,Crossformer,144,3,128,4,128,10,12,0.9833333333333333,2456777,11.96
ArticularyWordRecognition,Crossformer,144,3,128,4,128,10,6,0.98,2580017,12.43
ArticularyWordRecognition,Crossformer,144,3,128,4,128,3,24,0.9833333333333333,2406137,11.77
ArticularyWordRecognition,Crossformer,144,3,128,4,128,3,12,0.9866666666666667,2437961,11.89
ArticularyWordRecognition,Crossformer,144,3,128,4,128,3,6,0.9866666666666667,2542385,12.29
ArticularyWordRecognition,Crossformer,144,3,128,4,64,10,24,0.9833333333333333,2185721,10.93
ArticularyWordRecognition,Crossformer,144,3,128,4,64,10,12,0.9833333333333333,2226505,11.08
ArticularyWordRecognition,Crossformer,144,3,128,4,64,10,6,0.9833333333333333,2349745,11.55
ArticularyWordRecognition,Crossformer,144,3,128,4,64,3,24,0.9833333333333333,2175865,10.89
ArticularyWordRecognition,Crossformer,144,3,128,4,64,3,12,0.9833333333333333,2207689,11.01
ArticularyWordRecognition,Crossformer,144,3,128,4,64,3,6,0.98,2312113,11.41
ArticularyWordRecognition,Crossformer,144,3,64,4,512,10,24,0.9866666666666667,1443705,6.88
ArticularyWordRecognition,Crossformer,144,3,64,4,512,10,12,0.9866666666666667,1464073,6.95
ArticularyWordRecognition,Crossformer,144,3,64,4,512,10,6,0.9866666666666667,1525681,7.19
ArticularyWordRecognition,Crossformer,144,3,64,4,512,3,24,0.9833333333333333,1438777,6.86
ArticularyWordRecognition,Crossformer,144,3,64,4,512,3,12,0.9866666666666667,1454665,6.92
