data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
PhonemeSpectra,Crossformer,217,3,256,4,512,10,24,0.07336713390993141,11504519,48.92
PhonemeSpectra,Crossformer,217,3,256,4,512,10,12,0.06412168207575306,11775063,49.95
PhonemeSpectra,Crossformer,217,3,256,4,512,10,6,0.07933194154488518,12449087,52.52
PhonemeSpectra,Crossformer,217,3,256,4,512,3,24,0.0709812108559499,11472263,48.8
PhonemeSpectra,Crossformer,217,3,256,4,512,3,12,0.07038473009245452,11714135,49.72
PhonemeSpectra,Crossformer,217,3,256,4,512,3,6,0.04622725917089174,12330815,52.07
PhonemeSpectra,Crossformer,217,3,256,4,256,10,24,0.06770056665672532,9665927,41.91
PhonemeSpectra,Crossformer,217,3,256,4,256,10,12,0.07366537429167909,9936471,42.94
PhonemeSpectra,Crossformer,217,3,256,4,256,10,6,0.053683268714583954,10610495,45.51
PhonemeSpectra,Crossformer,217,3,256,4,256,3,24,0.0629287205487623,9633671,41.78
PhonemeSpectra,Crossformer,217,3,256,4,256,3,12,0.0867879510885774,9875543,42.71
PhonemeSpectra,Crossformer,217,3,256,4,256,3,6,0.07545481658216523,10492223,45.06
PhonemeSpectra,Crossformer,217,3,256,4,128,10,24,0.06859528780196839,8746631,38.4
PhonemeSpectra,Crossformer,217,3,256,4,128,10,12,0.08738443185207277,9017175,39.43
PhonemeSpectra,Crossformer,217,3,256,4,128,10,6,0.06501640322099612,9691199,42.0
PhonemeSpectra,Crossformer,217,3,256,4,128,3,24,0.07515657620041753,8714375,38.28
PhonemeSpectra,Crossformer,217,3,256,4,128,3,12,0.0706829704742022,8956247,39.2
PhonemeSpectra,Crossformer,217,3,256,4,128,3,6,0.08320906650760512,9572927,41.55
PhonemeSpectra,Crossformer,217,3,256,4,64,10,24,0.081419624217119,8286983,36.65
PhonemeSpectra,Crossformer,217,3,256,4,64,10,12,0.07754249925439904,8557527,37.68
PhonemeSpectra,Crossformer,217,3,256,4,64,10,6,0.025648672830301224,9231551,40.25
PhonemeSpectra,Crossformer,217,3,256,4,64,3,24,0.08470026841634358,8254727,36.52
PhonemeSpectra,Crossformer,217,3,256,4,64,3,12,0.06949000894721145,8496599,37.44
PhonemeSpectra,Crossformer,217,3,256,4,64,3,6,0.02833283626603042,9113279,39.8
PhonemeSpectra,Crossformer,217,3,128,4,512,10,24,0.09006859528780196,3920903,17.55
PhonemeSpectra,Crossformer,217,3,128,4,512,10,12,0.09394572025052192,4056151,18.06
PhonemeSpectra,Crossformer,217,3,128,4,512,10,6,0.10408589322994334,4393151,19.35
PhonemeSpectra,Crossformer,217,3,128,4,512,3,24,0.0867879510885774,3904775,17.49
PhonemeSpectra,Crossformer,217,3,128,4,512,3,12,0.09006859528780196,4025687,17.95
PhonemeSpectra,Crossformer,217,3,128,4,512,3,6,0.09871756635848494,4334015,19.12
PhonemeSpectra,Crossformer,217,3,128,4,256,10,24,0.09573516254100806,2999815,14.03
PhonemeSpectra,Crossformer,217,3,128,4,256,10,12,0.09871756635848494,3135063,14.55
PhonemeSpectra,Crossformer,217,3,128,4,256,10,6,0.12048911422606622,3472063,15.84
PhonemeSpectra,Crossformer,217,3,128,4,256,3,24,0.09543692215926036,2983687,13.97
PhonemeSpectra,Crossformer,217,3,128,4,256,3,12,0.09305099910527885,3104599,14.43
PhonemeSpectra,Crossformer,217,3,128,4,256,3,6,0.14255890247539516,3412927,15.61
PhonemeSpectra,Crossformer,217,3,128,4,128,10,24,0.1025946913212049,2539271,12.28
PhonemeSpectra,Crossformer,217,3,128,4,128,10,12,0.11094542201014017,2674519,12.79
PhonemeSpectra,Crossformer,217,3,128,4,128,10,6,0.13033104682373994,3011519,14.08
PhonemeSpectra,Crossformer,217,3,128,4,128,3,24,0.10438413361169102,2523143,12.22
PhonemeSpectra,Crossformer,217,3,128,4,128,3,12,0.10617357590217716,2644055,12.68
PhonemeSpectra,Crossformer,217,3,128,4,128,3,6,0.12705040262451536,2952383,13.85
PhonemeSpectra,Crossformer,217,3,128,4,64,10,24,0.11720847002684164,2308999,11.4
PhonemeSpectra,Crossformer,217,3,128,4,64,10,12,0.12138383537130927,2444247,11.91
PhonemeSpectra,Crossformer,217,3,128,4,64,10,6,0.12317327766179541,2781247,13.2
PhonemeSpectra,Crossformer,217,3,128,4,64,3,24,0.10736653742916791,2292871,11.34
PhonemeSpectra,Crossformer,217,3,128,4,64,3,12,0.1416641813301521,2413783,11.8
PhonemeSpectra,Crossformer,217,3,128,4,64,3,6,0.1285416045332538,2722111,12.97
PhonemeSpectra,Crossformer,217,3,64,4,512,10,24,0.0629287205487623,1505351,7.11
PhonemeSpectra,Crossformer,217,3,64,4,512,10,12,0.10319117208470027,1572951,7.37
PhonemeSpectra,Crossformer,217,3,64,4,512,10,6,0.10140172979421413,1741439,8.01
PhonemeSpectra,Crossformer,217,3,64,4,512,3,24,0.11184014315538324,1497287,7.08
PhonemeSpectra,Crossformer,217,3,64,4,512,3,12,0.1127348643006263,1557719,7.31
PhonemeSpectra,Crossformer,217,3,64,4,512,3,6,0.10915597971965404,1711871,7.9
PhonemeSpectra,Crossformer,217,3,64,4,256,10,24,0.11661198926334626,1043015,5.35
PhonemeSpectra,Crossformer,217,3,64,4,256,10,12,0.12287503728004771,1110615,5.61
PhonemeSpectra,Crossformer,217,3,64,4,256,10,6,0.13003280644199225,1279103,6.25
PhonemeSpectra,Crossformer,217,3,64,4,256,3,24,0.11631374888159857,1034951,5.32
PhonemeSpectra,Crossformer,217,3,64,4,256,3,12,0.12198031613480466,1095383,5.55
PhonemeSpectra,Crossformer,217,3,64,4,256,3,6,0.12645392186101997,1249535,6.14
PhonemeSpectra,Crossformer,217,3,64,4,128,10,24,0.1282433641515061,811847,4.47
PhonemeSpectra,Crossformer,217,3,64,4,128,10,12,0.13420817178645988,879447,4.72
PhonemeSpectra,Crossformer,217,3,64,4,128,10,6,0.11452430659111244,1047935,5.37
PhonemeSpectra,Crossformer,217,3,64,4,128,3,24,0.12227855651655234,803783,4.44
PhonemeSpectra,Crossformer,217,3,64,4,128,3,12,0.12257679689830003,864215,4.67
PhonemeSpectra,Crossformer,217,3,64,4,128,3,6,0.13212048911422605,1018367,5.25
PhonemeSpectra,Crossformer,217,3,64,4,64,10,24,0.12526096033402923,696263,4.03
PhonemeSpectra,Crossformer,217,3,64,4,64,10,12,0.12794512376975842,763863,4.28
PhonemeSpectra,Crossformer,217,3,64,4,64,10,6,0.12019087384431852,932351,4.93
PhonemeSpectra,Crossformer,217,3,64,4,64,3,24,0.11840143155383238,688199,4.0
PhonemeSpectra,Crossformer,217,3,64,4,64,3,12,0.13301521025946914,748631,4.23
PhonemeSpectra,Crossformer,217,3,64,4,64,3,6,0.131225767968983,902783,4.81
PhonemeSpectra,Crossformer,217,3,32,4,512,10,24,0.11422606620936475,641639,3.21
PhonemeSpectra,Crossformer,217,3,32,4,512,10,12,0.10855949895615867,675415,3.34
PhonemeSpectra,Crossformer,217,3,32,4,512,10,6,0.10199821055770951,759647,3.66
PhonemeSpectra,Crossformer,217,3,32,4,512,3,24,0.1076647778109156,637607,3.19
PhonemeSpectra,Crossformer,217,3,32,4,512,3,12,0.10677005666567253,667799,3.31
PhonemeSpectra,Crossformer,217,3,32,4,512,3,6,0.10020876826722339,744863,3.6
PhonemeSpectra,Crossformer,217,3,32,4,256,10,24,0.12198031613480466,408679,2.32
PhonemeSpectra,Crossformer,217,3,32,4,256,10,12,0.11691022964509394,442455,2.45
PhonemeSpectra,Crossformer,217,3,32,4,256,10,6,0.10587533552042946,526687,2.77
PhonemeSpectra,Crossformer,217,3,32,4,256,3,24,0.1306292872054876,404647,2.3
PhonemeSpectra,Crossformer,217,3,32,4,256,3,12,0.1207873546078139,434839,2.42
PhonemeSpectra,Crossformer,217,3,32,4,256,3,6,0.11392782582761705,511903,2.71
PhonemeSpectra,Crossformer,217,3,32,4,128,10,24,0.12257679689830003,292199,1.87
PhonemeSpectra,Crossformer,217,3,32,4,128,10,12,0.11601550849985089,325975,2.0
PhonemeSpectra,Crossformer,217,3,32,4,128,10,6,0.11482254697286012,410207,2.32
PhonemeSpectra,Crossformer,217,3,32,4,128,3,24,0.12555920071577692,288167,1.86
PhonemeSpectra,Crossformer,217,3,32,4,128,3,12,0.12406799880703848,318359,1.97
PhonemeSpectra,Crossformer,217,3,32,4,128,3,6,0.10736653742916791,395423,2.27
PhonemeSpectra,Crossformer,217,3,32,4,64,10,24,0.12048911422606622,233959,1.65
PhonemeSpectra,Crossformer,217,3,32,4,64,10,12,0.11601550849985089,267735,1.78
PhonemeSpectra,Crossformer,217,3,32,4,64,10,6,0.11243662391887861,351967,2.1
PhonemeSpectra,Crossformer,217,3,32,4,64,3,24,0.12645392186101997,229927,1.64
PhonemeSpectra,Crossformer,217,3,32,4,64,3,12,0.13003280644199225,260119,1.75
PhonemeSpectra,Crossformer,217,3,32,4,64,3,6,0.11333134506412168,337183,2.05
PhonemeSpectra,Crossformer,217,2,256,4,512,10,24,0.07843722039964211,8547439,37.6
PhonemeSpectra,Crossformer,217,2,256,4,512,10,12,0.07545481658216523,9145419,39.88
PhonemeSpectra,Crossformer,217,2,256,4,512,10,6,0.04145541306292872,10247481,44.08
PhonemeSpectra,Crossformer,217,2,256,4,512,3,24,0.08559498956158663,8520559,37.49
PhonemeSpectra,Crossformer,217,2,256,4,512,3,12,0.081419624217119,9093451,39.68
PhonemeSpectra,Crossformer,217,2,256,4,512,3,6,0.045630778407396363,10147129,43.7
PhonemeSpectra,Crossformer,217,2,256,4,256,10,24,0.08589322994333433,7234159,32.59
PhonemeSpectra,Crossformer,217,2,256,4,256,10,12,0.05398150909633164,7832139,34.87
PhonemeSpectra,Crossformer,217,2,256,4,256,10,6,0.025648672830301224,8934201,39.07
PhonemeSpectra,Crossformer,217,2,256,4,256,3,24,0.06919176856546376,7207279,32.48
PhonemeSpectra,Crossformer,217,2,256,4,256,3,12,0.09424396063226961,7780171,34.67
PhonemeSpectra,Crossformer,217,2,256,4,256,3,6,0.08589322994333433,8833849,38.69
PhonemeSpectra,Crossformer,217,2,256,4,128,10,24,0.07843722039964211,6577519,30.08
PhonemeSpectra,Crossformer,217,2,256,4,128,10,12,0.07157769161944527,7175499,32.36
PhonemeSpectra,Crossformer,217,2,256,4,128,10,6,0.029525797793021176,8277561,36.57
PhonemeSpectra,Crossformer,217,2,256,4,128,3,24,0.0709812108559499,6550639,29.98
PhonemeSpectra,Crossformer,217,2,256,4,128,3,12,0.08022666269012824,7123531,32.17
PhonemeSpectra,Crossformer,217,2,256,4,128,3,6,0.04264837458991948,8177209,36.18
PhonemeSpectra,Crossformer,217,2,256,4,64,10,24,0.0811213838353713,6249199,28.83
PhonemeSpectra,Crossformer,217,2,256,4,64,10,12,0.08410378765284819,6847179,31.11
PhonemeSpectra,Crossformer,217,2,256,4,64,10,6,0.04592901878914405,7949241,35.32
PhonemeSpectra,Crossformer,217,2,256,4,64,3,24,0.07813898001789442,6222319,28.73
PhonemeSpectra,Crossformer,217,2,256,4,64,3,12,0.09275275872353117,6795211,30.91
PhonemeSpectra,Crossformer,217,2,256,4,64,3,6,0.04175365344467641,7848889,34.93
PhonemeSpectra,Crossformer,217,2,128,4,512,10,24,0.12227855651655234,2965615,13.86
PhonemeSpectra,Crossformer,217,2,128,4,512,10,12,0.0709812108559499,3264587,15.0
PhonemeSpectra,Crossformer,217,2,128,4,512,10,6,0.1309275275872353,3815609,17.1
PhonemeSpectra,Crossformer,217,2,128,4,512,3,24,0.12317327766179541,2952175,13.81
PhonemeSpectra,Crossformer,217,2,128,4,512,3,12,0.1282433641515061,3238603,14.9
