data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
EigenWorms,Crossformer,17984,3,256,4,512,10,24,0.549618320610687,17057893,82.78
EigenWorms,Crossformer,17984,3,256,4,512,10,12,0.48091603053435117,22985269,105.39
EigenWorms,Crossformer,17984,3,256,4,512,10,6,0.5343511450381679,34874909,150.75
EigenWorms,Crossformer,17984,3,256,4,512,3,24,0.48854961832061067,14704997,73.81
EigenWorms,Crossformer,17984,3,256,4,512,3,12,0.4961832061068702,18283061,87.46
EigenWorms,Crossformer,17984,3,256,4,512,3,6,0.48091603053435117,25472285,114.88
EigenWorms,Crossformer,17984,3,256,4,256,10,24,0.5114503816793893,15219301,75.77
EigenWorms,Crossformer,17984,3,256,4,256,10,12,0.5190839694656488,21146677,98.38
EigenWorms,Crossformer,17984,3,256,4,256,10,6,0.5190839694656488,33036317,143.74
EigenWorms,Crossformer,17984,3,256,4,256,3,24,0.5114503816793893,12866405,66.79
EigenWorms,Crossformer,17984,3,256,4,256,3,12,0.48854961832061067,16444469,80.44
EigenWorms,Crossformer,17984,3,256,4,256,3,6,0.48854961832061067,23633693,107.87
EigenWorms,Crossformer,17984,3,256,4,128,10,24,0.5038167938931297,14300005,72.26
EigenWorms,Crossformer,17984,3,256,4,128,10,12,0.5419847328244275,20227381,94.87
EigenWorms,Crossformer,17984,3,256,4,128,10,6,0.4351145038167939,32117021,140.23
EigenWorms,Crossformer,17984,3,256,4,128,3,24,0.4961832061068702,11947109,63.29
EigenWorms,Crossformer,17984,3,256,4,128,3,12,0.549618320610687,15525173,76.94
EigenWorms,Crossformer,17984,3,256,4,128,3,6,0.4961832061068702,22714397,104.36
EigenWorms,Crossformer,17984,3,256,4,64,10,24,0.5267175572519084,13840357,70.51
EigenWorms,Crossformer,17984,3,256,4,64,10,12,0.5038167938931297,19767733,93.12
EigenWorms,Crossformer,17984,3,256,4,64,10,6,0.48854961832061067,31657373,138.48
EigenWorms,Crossformer,17984,3,256,4,64,3,24,0.5190839694656488,11487461,61.53
EigenWorms,Crossformer,17984,3,256,4,64,3,12,0.5572519083969466,15065525,75.18
EigenWorms,Crossformer,17984,3,256,4,64,3,6,0.5419847328244275,22254749,102.61
EigenWorms,Crossformer,17984,3,128,4,512,10,24,0.5190839694656488,6697573,34.48
EigenWorms,Crossformer,17984,3,128,4,512,10,12,0.5419847328244275,9661237,45.79
EigenWorms,Crossformer,17984,3,128,4,512,10,6,0.5114503816793893,15606045,68.46
EigenWorms,Crossformer,17984,3,128,4,512,3,24,0.5419847328244275,5521125,29.99
EigenWorms,Crossformer,17984,3,128,4,512,3,12,0.5343511450381679,7310133,36.82
EigenWorms,Crossformer,17984,3,128,4,512,3,6,0.5038167938931297,10904733,50.53
EigenWorms,Crossformer,17984,3,128,4,256,10,24,0.48091603053435117,5776485,30.97
EigenWorms,Crossformer,17984,3,128,4,256,10,12,0.5114503816793893,8740149,42.27
EigenWorms,Crossformer,17984,3,128,4,256,10,6,0.5190839694656488,14684957,64.95
EigenWorms,Crossformer,17984,3,128,4,256,3,24,0.5190839694656488,4600037,26.48
EigenWorms,Crossformer,17984,3,128,4,256,3,12,0.5648854961832062,6389045,33.3
EigenWorms,Crossformer,17984,3,128,4,256,3,6,0.5190839694656488,9983645,47.02
EigenWorms,Crossformer,17984,3,128,4,128,10,24,0.5419847328244275,5315941,29.21
EigenWorms,Crossformer,17984,3,128,4,128,10,12,0.5114503816793893,8279605,40.51
EigenWorms,Crossformer,17984,3,128,4,128,10,6,0.5419847328244275,14224413,63.19
EigenWorms,Crossformer,17984,3,128,4,128,3,24,0.5419847328244275,4139493,24.72
EigenWorms,Crossformer,17984,3,128,4,128,3,12,0.5038167938931297,5928501,31.55
EigenWorms,Crossformer,17984,3,128,4,128,3,6,0.48091603053435117,9523101,45.26
EigenWorms,Crossformer,17984,3,128,4,64,10,24,0.5648854961832062,5085669,28.33
EigenWorms,Crossformer,17984,3,128,4,64,10,12,0.5343511450381679,8049333,39.64
EigenWorms,Crossformer,17984,3,128,4,64,10,6,0.5343511450381679,13994141,62.31
EigenWorms,Crossformer,17984,3,128,4,64,3,24,0.5267175572519084,3909221,23.84
EigenWorms,Crossformer,17984,3,128,4,64,3,12,0.5419847328244275,5698229,30.67
EigenWorms,Crossformer,17984,3,128,4,64,3,6,0.5114503816793893,9292829,44.38
EigenWorms,Crossformer,17984,3,64,4,512,10,24,0.5190839694656488,2893669,15.58
EigenWorms,Crossformer,17984,3,64,4,512,10,12,0.5419847328244275,4375477,21.23
EigenWorms,Crossformer,17984,3,64,4,512,10,6,0.5267175572519084,7347869,32.57
EigenWorms,Crossformer,17984,3,64,4,512,3,24,0.5114503816793893,2305445,13.33
EigenWorms,Crossformer,17984,3,64,4,512,3,12,0.5267175572519084,3199925,16.75
EigenWorms,Crossformer,17984,3,64,4,512,3,6,0.5038167938931297,4997213,23.6
EigenWorms,Crossformer,17984,3,64,4,256,10,24,0.5419847328244275,2431333,13.81
EigenWorms,Crossformer,17984,3,64,4,256,10,12,0.5801526717557252,3913141,19.47
EigenWorms,Crossformer,17984,3,64,4,256,10,6,0.5419847328244275,6885533,30.81
EigenWorms,Crossformer,17984,3,64,4,256,3,24,0.48854961832061067,1843109,11.57
EigenWorms,Crossformer,17984,3,64,4,256,3,12,0.5190839694656488,2737589,14.98
EigenWorms,Crossformer,17984,3,64,4,256,3,6,0.5190839694656488,4534877,21.84
EigenWorms,Crossformer,17984,3,64,4,128,10,24,0.5114503816793893,2200165,12.93
EigenWorms,Crossformer,17984,3,64,4,128,10,12,0.5419847328244275,3681973,18.59
EigenWorms,Crossformer,17984,3,64,4,128,10,6,0.5419847328244275,6654365,29.92
EigenWorms,Crossformer,17984,3,64,4,128,3,24,0.5343511450381679,1611941,10.69
EigenWorms,Crossformer,17984,3,64,4,128,3,12,0.5725190839694656,2506421,14.1
EigenWorms,Crossformer,17984,3,64,4,128,3,6,0.5114503816793893,4303709,20.96
EigenWorms,Crossformer,17984,3,64,4,64,10,24,0.5419847328244275,2084581,12.49
EigenWorms,Crossformer,17984,3,64,4,64,10,12,0.5267175572519084,3566389,18.14
EigenWorms,Crossformer,17984,3,64,4,64,10,6,0.5267175572519084,6538781,29.48
EigenWorms,Crossformer,17984,3,64,4,64,3,24,0.4961832061068702,1496357,10.25
EigenWorms,Crossformer,17984,3,64,4,64,3,12,0.5419847328244275,2390837,13.66
EigenWorms,Crossformer,17984,3,64,4,64,3,6,0.5572519083969466,4188125,20.52
EigenWorms,Crossformer,17984,3,32,4,512,10,24,0.5114503816793893,1335781,7.44
EigenWorms,Crossformer,17984,3,32,4,512,10,12,0.5419847328244275,2076661,10.27
EigenWorms,Crossformer,17984,3,32,4,512,10,6,0.5267175572519084,3562845,15.94
EigenWorms,Crossformer,17984,3,32,4,512,3,24,0.4961832061068702,1041669,6.32
EigenWorms,Crossformer,17984,3,32,4,512,3,12,0.5267175572519084,1488885,8.02
EigenWorms,Crossformer,17984,3,32,4,512,3,6,0.5267175572519084,2387517,11.45
EigenWorms,Crossformer,17984,3,32,4,256,10,24,0.5343511450381679,1102821,6.55
EigenWorms,Crossformer,17984,3,32,4,256,10,12,0.5648854961832062,1843701,9.38
EigenWorms,Crossformer,17984,3,32,4,256,10,6,0.5038167938931297,3329885,15.05
EigenWorms,Crossformer,17984,3,32,4,256,3,24,0.5343511450381679,808709,5.43
EigenWorms,Crossformer,17984,3,32,4,256,3,12,0.5267175572519084,1255925,7.14
EigenWorms,Crossformer,17984,3,32,4,256,3,6,0.5190839694656488,2154557,10.56
EigenWorms,Crossformer,17984,3,32,4,128,10,24,0.5343511450381679,986341,6.11
EigenWorms,Crossformer,17984,3,32,4,128,10,12,0.5267175572519084,1727221,8.93
EigenWorms,Crossformer,17984,3,32,4,128,10,6,0.549618320610687,3213405,14.6
EigenWorms,Crossformer,17984,3,32,4,128,3,24,0.5267175572519084,692229,4.99
EigenWorms,Crossformer,17984,3,32,4,128,3,12,0.5419847328244275,1139445,6.69
EigenWorms,Crossformer,17984,3,32,4,128,3,6,0.5114503816793893,2038077,10.12
EigenWorms,Crossformer,17984,3,32,4,64,10,24,0.5648854961832062,928101,5.88
EigenWorms,Crossformer,17984,3,32,4,64,10,12,0.5419847328244275,1668981,8.71
