data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
DuckDuckGeese,Crossformer,270,3,64,4,128,3,6,0.58,9758813,38.6
DuckDuckGeese,Crossformer,270,3,64,4,64,10,24,0.58,2932901,12.56
DuckDuckGeese,Crossformer,270,3,64,4,64,10,12,0.6,5179893,21.13
DuckDuckGeese,Crossformer,270,3,64,4,64,10,6,0.56,9679069,38.29
DuckDuckGeese,Crossformer,270,3,64,4,64,3,24,0.6,2923493,12.52
DuckDuckGeese,Crossformer,270,3,64,4,64,3,12,0.62,5161525,21.06
DuckDuckGeese,Crossformer,270,3,64,4,64,3,6,0.56,9643229,38.16
DuckDuckGeese,Crossformer,270,3,32,4,512,10,24,0.54,1759941,7.47
DuckDuckGeese,Crossformer,270,3,32,4,512,10,12,0.54,2883413,11.76
DuckDuckGeese,Crossformer,270,3,32,4,512,10,6,0.56,5132989,20.34
DuckDuckGeese,Crossformer,270,3,32,4,512,3,24,0.52,1755237,7.46
DuckDuckGeese,Crossformer,270,3,32,4,512,3,12,0.56,2874229,11.72
DuckDuckGeese,Crossformer,270,3,32,4,512,3,6,0.54,5115069,20.27
DuckDuckGeese,Crossformer,270,3,32,4,256,10,24,0.54,1526981,6.58
DuckDuckGeese,Crossformer,270,3,32,4,256,10,12,0.58,2650453,10.87
DuckDuckGeese,Crossformer,270,3,32,4,256,10,6,0.54,4900029,19.45
DuckDuckGeese,Crossformer,270,3,32,4,256,3,24,0.54,1522277,6.57
DuckDuckGeese,Crossformer,270,3,32,4,256,3,12,0.54,2641269,10.84
DuckDuckGeese,Crossformer,270,3,32,4,256,3,6,0.52,4882109,19.38
DuckDuckGeese,Crossformer,270,3,32,4,128,10,24,0.58,1410501,6.14
DuckDuckGeese,Crossformer,270,3,32,4,128,10,12,0.58,2533973,10.43
DuckDuckGeese,Crossformer,270,3,32,4,128,10,6,0.6,4783549,19.01
DuckDuckGeese,Crossformer,270,3,32,4,128,3,24,0.6,1405797,6.12
DuckDuckGeese,Crossformer,270,3,32,4,128,3,12,0.52,2524789,10.39
DuckDuckGeese,Crossformer,270,3,32,4,128,3,6,0.58,4765629,18.94
