data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
SpokenArabicDigits,Crossformer,93,3,256,4,512,10,24,0.9522510231923602,11165290,47.63
SpokenArabicDigits,Crossformer,93,3,256,4,512,10,12,0.9381537062301046,11214394,47.81
SpokenArabicDigits,Crossformer,93,3,256,4,512,10,6,0.764893133242383,11335714,48.28
SpokenArabicDigits,Crossformer,93,3,256,4,512,3,24,0.9413369713506139,11152746,47.58
SpokenArabicDigits,Crossformer,93,3,256,4,512,3,12,0.9067758071850841,11189306,47.72
SpokenArabicDigits,Crossformer,93,3,256,4,512,3,6,0.9140518417462483,11285538,48.08
SpokenArabicDigits,Crossformer,93,3,256,4,256,10,24,0.9399727148703957,9326698,40.61
SpokenArabicDigits,Crossformer,93,3,256,4,256,10,12,0.9208731241473397,9375802,40.8
SpokenArabicDigits,Crossformer,93,3,256,4,256,10,6,0.8890404729422465,9497122,41.26
SpokenArabicDigits,Crossformer,93,3,256,4,256,3,24,0.946793997271487,9314154,40.56
SpokenArabicDigits,Crossformer,93,3,256,4,256,3,12,0.9654388358344702,9350714,40.7
SpokenArabicDigits,Crossformer,93,3,256,4,256,3,6,0.9213278763074124,9446946,41.07
SpokenArabicDigits,Crossformer,93,3,256,4,128,10,24,0.946793997271487,8407402,37.1
SpokenArabicDigits,Crossformer,93,3,256,4,128,10,12,0.9226921327876307,8456506,37.29
SpokenArabicDigits,Crossformer,93,3,256,4,128,10,6,0.9163256025466121,8577826,37.75
SpokenArabicDigits,Crossformer,93,3,256,4,128,3,24,0.933606184629377,8394858,37.06
SpokenArabicDigits,Crossformer,93,3,256,4,128,3,12,0.91268758526603,8431418,37.2
SpokenArabicDigits,Crossformer,93,3,256,4,128,3,6,0.9381537062301046,8527650,37.56
SpokenArabicDigits,Crossformer,93,3,256,4,64,10,24,0.9499772623919963,7947754,35.35
SpokenArabicDigits,Crossformer,93,3,256,4,64,10,12,0.943155979990905,7996858,35.54
SpokenArabicDigits,Crossformer,93,3,256,4,64,10,6,0.9417917235106866,8118178,36.0
SpokenArabicDigits,Crossformer,93,3,256,4,64,3,24,0.9349704411095953,7935210,35.3
SpokenArabicDigits,Crossformer,93,3,256,4,64,3,12,0.937244201909959,7971770,35.44
SpokenArabicDigits,Crossformer,93,3,256,4,64,3,6,0.8985902683037744,8068002,35.81
SpokenArabicDigits,Crossformer,93,3,128,4,512,10,24,0.9686221009549796,3751274,16.9
SpokenArabicDigits,Crossformer,93,3,128,4,512,10,12,0.9558890404729422,3775802,16.99
SpokenArabicDigits,Crossformer,93,3,128,4,512,10,6,0.9517962710322874,3836450,17.23
SpokenArabicDigits,Crossformer,93,3,128,4,512,3,24,0.9640745793542519,3745002,16.88
SpokenArabicDigits,Crossformer,93,3,128,4,512,3,12,0.967712596634834,3763258,16.95
SpokenArabicDigits,Crossformer,93,3,128,4,512,3,6,0.958162801273306,3811362,17.13
SpokenArabicDigits,Crossformer,93,3,128,4,256,10,24,0.967712596634834,2830186,13.39
SpokenArabicDigits,Crossformer,93,3,128,4,256,10,12,0.9604365620736699,2854714,13.48
SpokenArabicDigits,Crossformer,93,3,128,4,256,10,6,0.9567985447930878,2915362,13.71
SpokenArabicDigits,Crossformer,93,3,128,4,256,3,24,0.9681673487949067,2823914,13.36
SpokenArabicDigits,Crossformer,93,3,128,4,256,3,12,0.9736243747157799,2842170,13.43
SpokenArabicDigits,Crossformer,93,3,128,4,256,3,6,0.967712596634834,2890274,13.62
SpokenArabicDigits,Crossformer,93,3,128,4,128,10,24,0.9736243747157799,2369642,11.63
SpokenArabicDigits,Crossformer,93,3,128,4,128,10,12,0.9713506139154161,2394170,11.72
SpokenArabicDigits,Crossformer,93,3,128,4,128,10,6,0.9622555707139608,2454818,11.96
SpokenArabicDigits,Crossformer,93,3,128,4,128,3,24,0.9595270577535243,2363370,11.61
SpokenArabicDigits,Crossformer,93,3,128,4,128,3,12,0.965893587994543,2381626,11.68
SpokenArabicDigits,Crossformer,93,3,128,4,128,3,6,0.9663483401546157,2429730,11.86
SpokenArabicDigits,Crossformer,93,3,128,4,64,10,24,0.967712596634834,2139370,10.75
SpokenArabicDigits,Crossformer,93,3,128,4,64,10,12,0.9686221009549796,2163898,10.85
SpokenArabicDigits,Crossformer,93,3,128,4,64,10,6,0.9645293315143247,2224546,11.08
SpokenArabicDigits,Crossformer,93,3,128,4,64,3,24,0.9722601182355616,2133098,10.73
SpokenArabicDigits,Crossformer,93,3,128,4,64,3,12,0.965893587994543,2151354,10.8
SpokenArabicDigits,Crossformer,93,3,128,4,64,3,6,0.9522510231923602,2199458,10.98
SpokenArabicDigits,Crossformer,93,3,64,4,512,10,24,0.979081400636653,1420522,6.79
SpokenArabicDigits,Crossformer,93,3,64,4,512,10,12,0.9781718963165075,1432762,6.84
SpokenArabicDigits,Crossformer,93,3,64,4,512,10,6,0.977262391996362,1463074,6.95
SpokenArabicDigits,Crossformer,93,3,64,4,512,3,24,0.9813551614370168,1417386,6.78
SpokenArabicDigits,Crossformer,93,3,64,4,512,3,12,0.9749886311959982,1426490,6.81
SpokenArabicDigits,Crossformer,93,3,64,4,512,3,6,0.9768076398362893,1450530,6.9
SpokenArabicDigits,Crossformer,93,3,64,4,256,10,24,0.9845384265575261,958186,5.03
SpokenArabicDigits,Crossformer,93,3,64,4,256,10,12,0.9749886311959982,970426,5.07
SpokenArabicDigits,Crossformer,93,3,64,4,256,10,6,0.9736243747157799,1000738,5.19
SpokenArabicDigits,Crossformer,93,3,64,4,256,3,24,0.9799909049567985,955050,5.01
SpokenArabicDigits,Crossformer,93,3,64,4,256,3,12,0.9809004092769441,964154,5.05
SpokenArabicDigits,Crossformer,93,3,64,4,256,3,6,0.9781718963165075,988194,5.14
SpokenArabicDigits,Crossformer,93,3,64,4,128,10,24,0.9863574351978172,727018,4.14
SpokenArabicDigits,Crossformer,93,3,64,4,128,10,12,0.9809004092769441,739258,4.19
