data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
BasicMotions,Crossformer,100,3,256,4,512,10,24,0.925,11146340,47.55
BasicMotions,Crossformer,100,3,256,4,512,10,12,0.95,11161140,47.61
BasicMotions,Crossformer,100,3,256,4,512,10,6,0.95,11213852,47.81
BasicMotions,Crossformer,100,3,256,4,512,3,24,0.9,11128420,47.48
BasicMotions,Crossformer,100,3,256,4,512,3,12,0.95,11130676,47.49
BasicMotions,Crossformer,100,3,256,4,512,3,6,0.95,11158300,47.6
BasicMotions,Crossformer,100,3,256,4,256,10,24,0.875,9307748,40.54
BasicMotions,Crossformer,100,3,256,4,256,10,12,0.95,9322548,40.6
BasicMotions,Crossformer,100,3,256,4,256,10,6,1.0,9375260,40.8
BasicMotions,Crossformer,100,3,256,4,256,3,24,0.9,9289828,40.47
BasicMotions,Crossformer,100,3,256,4,256,3,12,0.925,9292084,40.48
BasicMotions,Crossformer,100,3,256,4,256,3,6,0.975,9319708,40.59
BasicMotions,Crossformer,100,3,256,4,128,10,24,0.9,8388452,37.03
BasicMotions,Crossformer,100,3,256,4,128,10,12,0.95,8403252,37.09
BasicMotions,Crossformer,100,3,256,4,128,10,6,1.0,8455964,37.29
BasicMotions,Crossformer,100,3,256,4,128,3,24,0.875,8370532,36.96
BasicMotions,Crossformer,100,3,256,4,128,3,12,0.95,8372788,36.97
BasicMotions,Crossformer,100,3,256,4,128,3,6,0.975,8400412,37.08
BasicMotions,Crossformer,100,3,256,4,64,10,24,0.85,7928804,35.28
BasicMotions,Crossformer,100,3,256,4,64,10,12,0.95,7943604,35.34
BasicMotions,Crossformer,100,3,256,4,64,10,6,1.0,7996316,35.54
BasicMotions,Crossformer,100,3,256,4,64,3,24,0.925,7910884,35.21
BasicMotions,Crossformer,100,3,256,4,64,3,12,0.95,7913140,35.22
BasicMotions,Crossformer,100,3,256,4,64,3,6,1.0,7940764,35.32
BasicMotions,Crossformer,100,3,128,4,512,10,24,0.875,3741796,16.86
BasicMotions,Crossformer,100,3,128,4,512,10,12,0.925,3749172,16.89
BasicMotions,Crossformer,100,3,128,4,512,10,6,1.0,3775516,16.99
BasicMotions,Crossformer,100,3,128,4,512,3,24,0.925,3732836,16.83
BasicMotions,Crossformer,100,3,128,4,512,3,12,0.9,3733940,16.83
BasicMotions,Crossformer,100,3,128,4,512,3,6,0.975,3747740,16.89
BasicMotions,Crossformer,100,3,128,4,256,10,24,0.875,2820708,13.35
BasicMotions,Crossformer,100,3,128,4,256,10,12,0.95,2828084,13.38
BasicMotions,Crossformer,100,3,128,4,256,10,6,0.95,2854428,13.48
BasicMotions,Crossformer,100,3,128,4,256,3,24,0.9,2811748,13.32
BasicMotions,Crossformer,100,3,128,4,256,3,12,0.875,2812852,13.32
BasicMotions,Crossformer,100,3,128,4,256,3,6,0.975,2826652,13.37
BasicMotions,Crossformer,100,3,128,4,128,10,24,0.875,2360164,11.59
BasicMotions,Crossformer,100,3,128,4,128,10,12,0.925,2367540,11.62
BasicMotions,Crossformer,100,3,128,4,128,10,6,1.0,2393884,11.72
BasicMotions,Crossformer,100,3,128,4,128,3,24,0.925,2351204,11.56
BasicMotions,Crossformer,100,3,128,4,128,3,12,0.9,2352308,11.56
BasicMotions,Crossformer,100,3,128,4,128,3,6,0.975,2366108,11.62
BasicMotions,Crossformer,100,3,128,4,64,10,24,0.925,2129892,10.72
BasicMotions,Crossformer,100,3,128,4,64,10,12,0.925,2137268,10.74
BasicMotions,Crossformer,100,3,128,4,64,10,6,0.975,2163612,10.84
BasicMotions,Crossformer,100,3,128,4,64,3,24,0.9,2120932,10.68
BasicMotions,Crossformer,100,3,128,4,64,3,12,0.925,2122036,10.69
BasicMotions,Crossformer,100,3,128,4,64,3,6,0.975,2135836,10.74
BasicMotions,Crossformer,100,3,64,4,512,10,24,0.875,1415780,6.77
BasicMotions,Crossformer,100,3,64,4,512,10,12,0.9,1419444,6.78
BasicMotions,Crossformer,100,3,64,4,512,10,6,0.925,1432604,6.84
BasicMotions,Crossformer,100,3,64,4,512,3,24,0.9,1411300,6.75
BasicMotions,Crossformer,100,3,64,4,512,3,12,0.9,1411828,6.76
BasicMotions,Crossformer,100,3,64,4,512,3,6,0.95,1418716,6.78
BasicMotions,Crossformer,100,3,64,4,256,10,24,0.9,953444,5.01
BasicMotions,Crossformer,100,3,64,4,256,10,12,0.925,957108,5.02
BasicMotions,Crossformer,100,3,64,4,256,10,6,0.925,970268,5.07
BasicMotions,Crossformer,100,3,64,4,256,3,24,0.875,948964,4.99
BasicMotions,Crossformer,100,3,64,4,256,3,12,0.925,949492,4.99
BasicMotions,Crossformer,100,3,64,4,256,3,6,0.975,956380,5.02
BasicMotions,Crossformer,100,3,64,4,128,10,24,0.95,722276,4.13
BasicMotions,Crossformer,100,3,64,4,128,10,12,0.925,725940,4.14
BasicMotions,Crossformer,100,3,64,4,128,10,6,1.0,739100,4.19
BasicMotions,Crossformer,100,3,64,4,128,3,24,0.95,717796,4.11
BasicMotions,Crossformer,100,3,64,4,128,3,12,0.925,718324,4.11
BasicMotions,Crossformer,100,3,64,4,128,3,6,0.975,725212,4.14
BasicMotions,Crossformer,100,3,64,4,64,10,24,0.85,606692,3.68
BasicMotions,Crossformer,100,3,64,4,64,10,12,0.925,610356,3.7
BasicMotions,Crossformer,100,3,64,4,64,10,6,0.975,623516,3.75
BasicMotions,Crossformer,100,3,64,4,64,3,24,0.9,602212,3.67
BasicMotions,Crossformer,100,3,64,4,64,3,12,0.95,602740,3.67
BasicMotions,Crossformer,100,3,64,4,64,3,6,0.975,609628,3.7
BasicMotions,Crossformer,100,3,32,4,512,10,24,0.825,596836,3.04
BasicMotions,Crossformer,100,3,32,4,512,10,12,0.95,598644,3.04
BasicMotions,Crossformer,100,3,32,4,512,10,6,0.9,605212,3.07
BasicMotions,Crossformer,100,3,32,4,512,3,24,0.875,594596,3.03
BasicMotions,Crossformer,100,3,32,4,512,3,12,0.925,594836,3.03
BasicMotions,Crossformer,100,3,32,4,512,3,6,0.95,598268,3.04
BasicMotions,Crossformer,100,3,32,4,256,10,24,0.9,363876,2.15
BasicMotions,Crossformer,100,3,32,4,256,10,12,0.925,365684,2.15
BasicMotions,Crossformer,100,3,32,4,256,10,6,0.9,372252,2.18
BasicMotions,Crossformer,100,3,32,4,256,3,24,0.9,361636,2.14
BasicMotions,Crossformer,100,3,32,4,256,3,12,0.925,361876,2.14
BasicMotions,Crossformer,100,3,32,4,256,3,6,0.925,365308,2.15
BasicMotions,Crossformer,100,3,32,4,128,10,24,0.825,247396,1.7
BasicMotions,Crossformer,100,3,32,4,128,10,12,0.925,249204,1.71
BasicMotions,Crossformer,100,3,32,4,128,10,6,0.975,255772,1.74
BasicMotions,Crossformer,100,3,32,4,128,3,24,0.9,245156,1.69
BasicMotions,Crossformer,100,3,32,4,128,3,12,0.925,245396,1.7
BasicMotions,Crossformer,100,3,32,4,128,3,6,0.95,248828,1.71
BasicMotions,Crossformer,100,3,32,4,64,10,24,0.85,189156,1.48
BasicMotions,Crossformer,100,3,32,4,64,10,12,0.925,190964,1.49
BasicMotions,Crossformer,100,3,32,4,64,10,6,0.975,197532,1.51
BasicMotions,Crossformer,100,3,32,4,64,3,24,0.825,186916,1.47
BasicMotions,Crossformer,100,3,32,4,64,3,12,0.55,187156,1.47
BasicMotions,Crossformer,100,3,32,4,64,3,6,0.95,190588,1.49
BasicMotions,Crossformer,100,2,256,4,512,10,24,0.875,7978316,35.43
BasicMotions,Crossformer,100,2,256,4,512,10,12,0.95,7999784,35.51
BasicMotions,Crossformer,100,2,256,4,512,10,6,0.975,8061206,35.74
BasicMotions,Crossformer,100,2,256,4,512,3,24,0.875,7963980,35.37
BasicMotions,Crossformer,100,2,256,4,512,3,12,0.925,7974696,35.41
BasicMotions,Crossformer,100,2,256,4,512,3,6,0.975,8014614,35.56
BasicMotions,Crossformer,100,2,256,4,256,10,24,0.925,6665036,30.42
BasicMotions,Crossformer,100,2,256,4,256,10,12,0.925,6686504,30.5
BasicMotions,Crossformer,100,2,256,4,256,10,6,0.975,6747926,30.73
BasicMotions,Crossformer,100,2,256,4,256,3,24,0.925,6650700,30.36
BasicMotions,Crossformer,100,2,256,4,256,3,12,0.95,6661416,30.4
BasicMotions,Crossformer,100,2,256,4,256,3,6,0.975,6701334,30.55
BasicMotions,Crossformer,100,2,256,4,128,10,24,0.95,6008396,27.91
BasicMotions,Crossformer,100,2,256,4,128,10,12,0.925,6029864,27.99
BasicMotions,Crossformer,100,2,256,4,128,10,6,0.975,6091286,28.23
BasicMotions,Crossformer,100,2,256,4,128,3,24,0.925,5994060,27.86
BasicMotions,Crossformer,100,2,256,4,128,3,12,0.95,6004776,27.9
BasicMotions,Crossformer,100,2,256,4,128,3,6,0.95,6044694,28.05
BasicMotions,Crossformer,100,2,256,4,64,10,24,0.95,5680076,26.66
BasicMotions,Crossformer,100,2,256,4,64,10,12,0.95,5701544,26.74
BasicMotions,Crossformer,100,2,256,4,64,10,6,0.95,5762966,26.98
BasicMotions,Crossformer,100,2,256,4,64,3,24,0.95,5665740,26.6
BasicMotions,Crossformer,100,2,256,4,64,3,12,0.95,5676456,26.65
BasicMotions,Crossformer,100,2,256,4,64,3,6,0.975,5716374,26.8
BasicMotions,Crossformer,100,2,128,4,512,10,24,0.875,2681036,12.78
BasicMotions,Crossformer,100,2,128,4,512,10,12,0.925,2691752,12.82
BasicMotions,Crossformer,100,2,128,4,512,10,6,0.95,2722454,12.93
BasicMotions,Crossformer,100,2,128,4,512,3,24,0.9,2673868,12.75
BasicMotions,Crossformer,100,2,128,4,512,3,12,0.925,2679208,12.77
BasicMotions,Crossformer,100,2,128,4,512,3,6,0.975,2699158,12.85
BasicMotions,Crossformer,100,2,128,4,256,10,24,0.925,2023116,10.27
BasicMotions,Crossformer,100,2,128,4,256,10,12,0.9,2033832,10.31
BasicMotions,Crossformer,100,2,128,4,256,10,6,0.975,2064534,10.42
BasicMotions,Crossformer,100,2,128,4,256,3,24,0.925,2015948,10.24
BasicMotions,Crossformer,100,2,128,4,256,3,12,0.95,2021288,10.26
BasicMotions,Crossformer,100,2,128,4,256,3,6,0.925,2041238,10.34
BasicMotions,Crossformer,100,2,128,4,128,10,24,0.9,1694156,9.01
BasicMotions,Crossformer,100,2,128,4,128,10,12,0.95,1704872,9.05
BasicMotions,Crossformer,100,2,128,4,128,10,6,0.975,1735574,9.17
BasicMotions,Crossformer,100,2,128,4,128,3,24,0.925,1686988,8.98
BasicMotions,Crossformer,100,2,128,4,128,3,12,0.95,1692328,9.0
BasicMotions,Crossformer,100,2,128,4,128,3,6,0.925,1712278,9.08
BasicMotions,Crossformer,100,2,128,4,64,10,24,0.925,1529676,8.38
BasicMotions,Crossformer,100,2,128,4,64,10,12,0.925,1540392,8.43
BasicMotions,Crossformer,100,2,128,4,64,10,6,0.9,1571094,8.54
BasicMotions,Crossformer,100,2,128,4,64,3,24,0.9,1522508,8.36
BasicMotions,Crossformer,100,2,128,4,64,3,12,0.95,1527848,8.38
BasicMotions,Crossformer,100,2,128,4,64,3,6,0.95,1547798,8.45
BasicMotions,Crossformer,100,2,64,4,512,10,24,0.9,1015436,5.2
BasicMotions,Crossformer,100,2,64,4,512,10,12,0.9,1020776,5.22
BasicMotions,Crossformer,100,2,64,4,512,10,6,0.975,1036118,5.28
BasicMotions,Crossformer,100,2,64,4,512,3,24,0.925,1011852,5.19
BasicMotions,Crossformer,100,2,64,4,512,3,12,0.9,1014504,5.2
BasicMotions,Crossformer,100,2,64,4,512,3,6,0.925,1024470,5.24
BasicMotions,Crossformer,100,2,64,4,256,10,24,0.925,685196,3.94
BasicMotions,Crossformer,100,2,64,4,256,10,12,0.925,690536,3.96
BasicMotions,Crossformer,100,2,64,4,256,10,6,0.925,705878,4.02
BasicMotions,Crossformer,100,2,64,4,256,3,24,0.9,681612,3.93
BasicMotions,Crossformer,100,2,64,4,256,3,12,0.925,684264,3.94
BasicMotions,Crossformer,100,2,64,4,256,3,6,0.925,694230,3.98
BasicMotions,Crossformer,100,2,64,4,128,10,24,0.975,520076,3.31
BasicMotions,Crossformer,100,2,64,4,128,10,12,0.925,525416,3.33
BasicMotions,Crossformer,100,2,64,4,128,10,6,0.925,540758,3.39
BasicMotions,Crossformer,100,2,64,4,128,3,24,0.875,516492,3.3
BasicMotions,Crossformer,100,2,64,4,128,3,12,0.925,519144,3.31
BasicMotions,Crossformer,100,2,64,4,128,3,6,1.0,529110,3.35
BasicMotions,Crossformer,100,2,64,4,64,10,24,0.975,437516,3.0
BasicMotions,Crossformer,100,2,64,4,64,10,12,0.975,442856,3.02
BasicMotions,Crossformer,100,2,64,4,64,10,6,0.95,458198,3.08
BasicMotions,Crossformer,100,2,64,4,64,3,24,0.925,433932,2.98
BasicMotions,Crossformer,100,2,64,4,64,3,12,0.925,436584,2.99
BasicMotions,Crossformer,100,2,64,4,64,3,6,0.975,446550,3.03
BasicMotions,Crossformer,100,2,32,4,512,10,24,0.85,428396,2.35
BasicMotions,Crossformer,100,2,32,4,512,10,12,0.875,431048,2.36
BasicMotions,Crossformer,100,2,32,4,512,10,6,0.875,438710,2.39
BasicMotions,Crossformer,100,2,32,4,512,3,24,0.85,426604,2.35
BasicMotions,Crossformer,100,2,32,4,512,3,12,0.9,427912,2.35
BasicMotions,Crossformer,100,2,32,4,512,3,6,1.0,432886,2.37
BasicMotions,Crossformer,100,2,32,4,256,10,24,0.85,261996,1.72
BasicMotions,Crossformer,100,2,32,4,256,10,12,0.925,264648,1.73
BasicMotions,Crossformer,100,2,32,4,256,10,6,0.95,272310,1.76
BasicMotions,Crossformer,100,2,32,4,256,3,24,0.925,260204,1.71
BasicMotions,Crossformer,100,2,32,4,256,3,12,0.925,261512,1.72
BasicMotions,Crossformer,100,2,32,4,256,3,6,0.975,266486,1.73
BasicMotions,Crossformer,100,2,32,4,128,10,24,0.875,178796,1.4
BasicMotions,Crossformer,100,2,32,4,128,10,12,0.925,181448,1.41
BasicMotions,Crossformer,100,2,32,4,128,10,6,0.95,189110,1.44
BasicMotions,Crossformer,100,2,32,4,128,3,24,0.9,177004,1.39
BasicMotions,Crossformer,100,2,32,4,128,3,12,0.925,178312,1.4
BasicMotions,Crossformer,100,2,32,4,128,3,6,0.95,183286,1.42
BasicMotions,Crossformer,100,2,32,4,64,10,24,0.825,137196,1.24
BasicMotions,Crossformer,100,2,32,4,64,10,12,0.925,139848,1.25
BasicMotions,Crossformer,100,2,32,4,64,10,6,0.975,147510,1.28
BasicMotions,Crossformer,100,2,32,4,64,3,24,0.8,135404,1.23
BasicMotions,Crossformer,100,2,32,4,64,3,12,0.9,136712,1.24
BasicMotions,Crossformer,100,2,32,4,64,3,6,0.925,141686,1.26
BasicMotions,Crossformer,100,1,256,4,512,10,24,0.875,4813876,23.31
BasicMotions,Crossformer,100,1,256,4,512,10,12,0.9,4845596,23.43
BasicMotions,Crossformer,100,1,256,4,512,10,6,0.925,4922896,23.73
BasicMotions,Crossformer,100,1,256,4,512,3,24,0.875,4804916,23.28
BasicMotions,Crossformer,100,1,256,4,512,3,12,0.9,4829468,23.37
BasicMotions,Crossformer,100,1,256,4,512,3,6,0.925,4892432,23.61
BasicMotions,Crossformer,100,1,256,4,256,10,24,0.9,4025908,20.31
BasicMotions,Crossformer,100,1,256,4,256,10,12,0.875,4057628,20.43
BasicMotions,Crossformer,100,1,256,4,256,10,6,0.9,4134928,20.72
BasicMotions,Crossformer,100,1,256,4,256,3,24,0.875,4016948,20.27
BasicMotions,Crossformer,100,1,256,4,256,3,12,0.875,4041500,20.37
BasicMotions,Crossformer,100,1,256,4,256,3,6,0.925,4104464,20.61
