data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
ERing,MTSMixer,65,2,1024,True,9,True,2,False,True,False,0.7555555555555555,286436,1.13
ERing,MTSMixer,65,2,1024,True,7,True,2,False,True,False,0.737037037037037,282340,1.1
ERing,MTSMixer,65,2,1024,True,5,True,2,False,True,False,0.674074074074074,278244,1.08
ERing,MTSMixer,65,2,1024,True,4,True,2,False,True,False,0.6962962962962963,276196,1.07
ERing,MTSMixer,65,2,1024,True,2,True,2,False,True,False,0.7222222222222222,272100,1.05
ERing,MTSMixer,65,2,1024,True,1,True,2,False,True,False,0.6666666666666666,270052,1.04
ERing,MTSMixer,65,2,1024,False,0,True,2,False,True,False,0.6666666666666666,270052,1.04
ERing,MTSMixer,65,2,1024,True,9,False,0,False,True,False,0.6592592592592592,286392,1.12
ERing,MTSMixer,65,2,1024,True,7,False,0,False,True,False,0.6148148148148148,282296,1.1
ERing,MTSMixer,65,2,1024,True,5,False,0,False,True,False,0.6481481481481481,278200,1.08
ERing,MTSMixer,65,2,1024,True,4,False,0,False,True,False,0.6481481481481481,276152,1.07
ERing,MTSMixer,65,2,1024,True,2,False,0,False,True,False,0.6370370370370371,272056,1.05
ERing,MTSMixer,65,2,1024,True,1,False,0,False,True,False,0.6444444444444445,270008,1.04
ERing,MTSMixer,65,2,1024,False,0,False,0,False,True,False,0.6444444444444445,270008,1.04
ERing,MTSMixer,65,2,512,True,9,True,2,False,True,False,0.7296296296296296,144100,0.58
ERing,MTSMixer,65,2,512,True,7,True,2,False,True,False,0.7037037037037037,142052,0.57
ERing,MTSMixer,65,2,512,True,5,True,2,False,True,False,0.6666666666666666,140004,0.56
ERing,MTSMixer,65,2,512,True,4,True,2,False,True,False,0.7111111111111111,138980,0.55
ERing,MTSMixer,65,2,512,True,2,True,2,False,True,False,0.737037037037037,136932,0.53
ERing,MTSMixer,65,2,512,True,1,True,2,False,True,False,0.7777777777777778,135908,0.53
ERing,MTSMixer,65,2,512,False,0,True,2,False,True,False,0.7777777777777778,135908,0.53
ERing,MTSMixer,65,2,512,True,9,False,0,False,True,False,0.6851851851851852,144056,0.58
ERing,MTSMixer,65,2,512,True,7,False,0,False,True,False,0.6074074074074074,142008,0.57
ERing,MTSMixer,65,2,512,True,5,False,0,False,True,False,0.5925925925925926,139960,0.55
ERing,MTSMixer,65,2,512,True,4,False,0,False,True,False,0.6555555555555556,138936,0.55
ERing,MTSMixer,65,2,512,True,2,False,0,False,True,False,0.6222222222222222,136888,0.53
ERing,MTSMixer,65,2,512,True,1,False,0,False,True,False,0.6296296296296297,135864,0.52
ERing,MTSMixer,65,2,512,False,0,False,0,False,True,False,0.6296296296296297,135864,0.52
ERing,MTSMixer,65,2,256,True,9,True,2,False,True,False,0.6925925925925925,72932,0.31
ERing,MTSMixer,65,2,256,True,7,True,2,False,True,False,0.774074074074074,71908,0.3
ERing,MTSMixer,65,2,256,True,5,True,2,False,True,False,0.6888888888888889,70884,0.29
ERing,MTSMixer,65,2,256,True,4,True,2,False,True,False,0.6888888888888889,70372,0.29
ERing,MTSMixer,65,2,256,True,2,True,2,False,True,False,0.7481481481481481,69348,0.28
ERing,MTSMixer,65,2,256,True,1,True,2,False,True,False,0.7407407407407407,68836,0.27
ERing,MTSMixer,65,2,256,False,0,True,2,False,True,False,0.7407407407407407,68836,0.27
ERing,MTSMixer,65,2,256,True,9,False,0,False,True,False,0.6296296296296297,72888,0.31
ERing,MTSMixer,65,2,256,True,7,False,0,False,True,False,0.6222222222222222,71864,0.3
ERing,MTSMixer,65,2,256,True,5,False,0,False,True,False,0.6222222222222222,70840,0.29
ERing,MTSMixer,65,2,256,True,4,False,0,False,True,False,0.6370370370370371,70328,0.28
ERing,MTSMixer,65,2,256,True,2,False,0,False,True,False,0.6111111111111112,69304,0.27
ERing,MTSMixer,65,2,256,True,1,False,0,False,True,False,0.6037037037037037,68792,0.27
ERing,MTSMixer,65,2,256,False,0,False,0,False,True,False,0.6037037037037037,68792,0.27
ERing,MTSMixer,65,2,128,True,9,True,2,False,True,False,0.6777777777777778,37348,0.18
ERing,MTSMixer,65,2,128,True,7,True,2,False,True,False,0.7,36836,0.17
ERing,MTSMixer,65,2,128,True,5,True,2,False,True,False,0.7481481481481481,36324,0.16
ERing,MTSMixer,65,2,128,True,4,True,2,False,True,False,0.7074074074074074,36068,0.16
ERing,MTSMixer,65,2,128,True,2,True,2,False,True,False,0.6703703703703704,35556,0.15
ERing,MTSMixer,65,2,128,True,1,True,2,False,True,False,0.737037037037037,35300,0.14
ERing,MTSMixer,65,2,128,False,0,True,2,False,True,False,0.737037037037037,35300,0.14
ERing,MTSMixer,65,2,128,True,9,False,0,False,True,False,0.6259259259259259,37304,0.17
ERing,MTSMixer,65,2,128,True,7,False,0,False,True,False,0.6259259259259259,36792,0.16
ERing,MTSMixer,65,2,128,True,5,False,0,False,True,False,0.6,36280,0.16
ERing,MTSMixer,65,2,128,True,4,False,0,False,True,False,0.6333333333333333,36024,0.15
ERing,MTSMixer,65,2,128,True,2,False,0,False,True,False,0.5740740740740741,35512,0.14
ERing,MTSMixer,65,2,128,True,1,False,0,False,True,False,0.6037037037037037,35256,0.14
ERing,MTSMixer,65,2,128,False,0,False,0,False,True,False,0.6037037037037037,35256,0.14
