data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
HandMovementDirection,MTSMixer,400,2,1024,True,50,True,8,False,True,False,0.6216216216216216,1758020,6.87
HandMovementDirection,MTSMixer,400,2,1024,True,40,True,8,False,True,False,0.6081081081081081,1737540,6.76
HandMovementDirection,MTSMixer,400,2,1024,True,30,True,8,False,True,False,0.6081081081081081,1717060,6.65
HandMovementDirection,MTSMixer,400,2,1024,True,20,True,8,False,True,False,0.6621621621621622,1696580,6.54
HandMovementDirection,MTSMixer,400,2,1024,True,12,True,8,False,True,False,0.6216216216216216,1680196,6.45
HandMovementDirection,MTSMixer,400,2,1024,True,8,True,8,False,True,False,0.6351351351351351,1672004,6.41
HandMovementDirection,MTSMixer,400,2,1024,True,4,True,8,False,True,False,0.6756756756756757,1663812,6.37
HandMovementDirection,MTSMixer,400,2,1024,False,0,True,8,False,True,False,0.6081081081081081,1657668,6.33
HandMovementDirection,MTSMixer,400,2,1024,True,50,True,4,False,True,False,0.6756756756756757,1757852,6.87
HandMovementDirection,MTSMixer,400,2,1024,True,40,True,4,False,True,False,0.5675675675675675,1737372,6.76
HandMovementDirection,MTSMixer,400,2,1024,True,30,True,4,False,True,False,0.6216216216216216,1716892,6.65
HandMovementDirection,MTSMixer,400,2,1024,True,20,True,4,False,True,False,0.581081081081081,1696412,6.54
HandMovementDirection,MTSMixer,400,2,1024,True,12,True,4,False,True,False,0.6756756756756757,1680028,6.45
HandMovementDirection,MTSMixer,400,2,1024,True,8,True,4,False,True,False,0.5540540540540541,1671836,6.41
HandMovementDirection,MTSMixer,400,2,1024,True,4,True,4,False,True,False,0.6351351351351351,1663644,6.36
HandMovementDirection,MTSMixer,400,2,1024,False,0,True,4,False,True,False,0.6621621621621622,1657500,6.33
HandMovementDirection,MTSMixer,400,2,1024,True,50,True,2,False,True,False,0.6081081081081081,1757768,6.87
HandMovementDirection,MTSMixer,400,2,1024,True,40,True,2,False,True,False,0.5540540540540541,1737288,6.76
HandMovementDirection,MTSMixer,400,2,1024,True,30,True,2,False,True,False,0.5675675675675675,1716808,6.65
HandMovementDirection,MTSMixer,400,2,1024,True,20,True,2,False,True,False,0.6216216216216216,1696328,6.54
HandMovementDirection,MTSMixer,400,2,1024,True,12,True,2,False,True,False,0.6216216216216216,1679944,6.45
HandMovementDirection,MTSMixer,400,2,1024,True,8,True,2,False,True,False,0.5945945945945946,1671752,6.41
HandMovementDirection,MTSMixer,400,2,1024,True,4,True,2,False,True,False,0.6351351351351351,1663560,6.36
HandMovementDirection,MTSMixer,400,2,1024,False,0,True,2,False,True,False,0.6081081081081081,1657416,6.33
HandMovementDirection,MTSMixer,400,2,1024,True,50,False,0,False,True,False,0.6621621621621622,1757664,6.86
HandMovementDirection,MTSMixer,400,2,1024,True,40,False,0,False,True,False,0.581081081081081,1737184,6.75
HandMovementDirection,MTSMixer,400,2,1024,True,30,False,0,False,True,False,0.6486486486486487,1716704,6.64
HandMovementDirection,MTSMixer,400,2,1024,True,20,False,0,False,True,False,0.581081081081081,1696224,6.54
HandMovementDirection,MTSMixer,400,2,1024,True,12,False,0,False,True,False,0.6216216216216216,1679840,6.45
HandMovementDirection,MTSMixer,400,2,1024,True,8,False,0,False,True,False,0.6351351351351351,1671648,6.4
HandMovementDirection,MTSMixer,400,2,1024,True,4,False,0,False,True,False,0.6216216216216216,1663456,6.36
HandMovementDirection,MTSMixer,400,2,1024,False,0,False,0,False,True,False,0.6486486486486487,1657312,6.33
HandMovementDirection,MTSMixer,400,2,512,True,50,True,8,False,True,False,0.6081081081081081,887620,3.55
