data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
Cricket,MTSMixer,1197,2,256,True,24,True,4,False,True,False,0.9305555555555556,1326758,5.14
Cricket,MTSMixer,1197,2,256,True,12,True,4,False,True,False,0.9305555555555556,1320614,5.08
Cricket,MTSMixer,1197,2,256,False,0,True,4,False,True,False,0.9583333333333334,1314982,5.02
Cricket,MTSMixer,1197,2,256,True,150,True,2,False,True,False,0.9583333333333334,1391218,5.78
Cricket,MTSMixer,1197,2,256,True,120,True,2,False,True,False,0.9305555555555556,1375858,5.62
Cricket,MTSMixer,1197,2,256,True,90,True,2,False,True,False,0.9444444444444444,1360498,5.47
Cricket,MTSMixer,1197,2,256,True,60,True,2,False,True,False,0.9444444444444444,1345138,5.32
Cricket,MTSMixer,1197,2,256,True,36,True,2,False,True,False,0.9305555555555556,1332850,5.2
Cricket,MTSMixer,1197,2,256,True,24,True,2,False,True,False,0.9305555555555556,1326706,5.14
Cricket,MTSMixer,1197,2,256,True,12,True,2,False,True,False,0.9166666666666666,1320562,5.08
Cricket,MTSMixer,1197,2,256,False,0,True,2,False,True,False,0.9305555555555556,1314930,5.02
Cricket,MTSMixer,1197,2,256,True,150,False,0,False,True,False,0.9444444444444444,1391154,5.78
Cricket,MTSMixer,1197,2,256,True,120,False,0,False,True,False,0.9444444444444444,1375794,5.62
Cricket,MTSMixer,1197,2,256,True,90,False,0,False,True,False,0.9166666666666666,1360434,5.47
Cricket,MTSMixer,1197,2,256,True,60,False,0,False,True,False,0.9305555555555556,1345074,5.32
Cricket,MTSMixer,1197,2,256,True,36,False,0,False,True,False,0.9166666666666666,1332786,5.2
Cricket,MTSMixer,1197,2,256,True,24,False,0,False,True,False,0.9305555555555556,1326642,5.14
Cricket,MTSMixer,1197,2,256,True,12,False,0,False,True,False,0.9305555555555556,1320498,5.08
Cricket,MTSMixer,1197,2,256,False,0,False,0,False,True,False,0.9444444444444444,1314866,5.02
Cricket,MTSMixer,1197,2,128,True,150,True,4,False,True,False,0.9305555555555556,740006,3.29
Cricket,MTSMixer,1197,2,128,True,120,True,4,False,True,False,0.9305555555555556,732326,3.17
Cricket,MTSMixer,1197,2,128,True,90,True,4,False,True,False,0.9027777777777778,724646,3.04
Cricket,MTSMixer,1197,2,128,True,60,True,4,False,True,False,0.9027777777777778,716966,2.93
Cricket,MTSMixer,1197,2,128,True,36,True,4,False,True,False,0.9444444444444444,710822,2.83
Cricket,MTSMixer,1197,2,128,True,24,True,4,False,True,False,0.9166666666666666,707750,2.78
Cricket,MTSMixer,1197,2,128,True,12,True,4,False,True,False,0.9305555555555556,704678,2.73
Cricket,MTSMixer,1197,2,128,False,0,True,4,False,True,False,0.9305555555555556,701862,2.69
Cricket,MTSMixer,1197,2,128,True,150,True,2,False,True,False,0.9444444444444444,739954,3.29
Cricket,MTSMixer,1197,2,128,True,120,True,2,False,True,False,0.9305555555555556,732274,3.17
Cricket,MTSMixer,1197,2,128,True,90,True,2,False,True,False,0.9166666666666666,724594,3.04
Cricket,MTSMixer,1197,2,128,True,60,True,2,False,True,False,0.9583333333333334,716914,2.93
Cricket,MTSMixer,1197,2,128,True,36,True,2,False,True,False,0.9166666666666666,710770,2.83
Cricket,MTSMixer,1197,2,128,True,24,True,2,False,True,False,0.9166666666666666,707698,2.78
Cricket,MTSMixer,1197,2,128,True,12,True,2,False,True,False,0.9444444444444444,704626,2.73
Cricket,MTSMixer,1197,2,128,False,0,True,2,False,True,False,0.9305555555555556,701810,2.69
Cricket,MTSMixer,1197,2,128,True,150,False,0,False,True,False,0.9444444444444444,739890,3.29
Cricket,MTSMixer,1197,2,128,True,120,False,0,False,True,False,0.9444444444444444,732210,3.16
Cricket,MTSMixer,1197,2,128,True,90,False,0,False,True,False,0.9583333333333334,724530,3.04
Cricket,MTSMixer,1197,2,128,True,60,False,0,False,True,False,0.9166666666666666,716850,2.92
Cricket,MTSMixer,1197,2,128,True,36,False,0,False,True,False,0.9305555555555556,710706,2.83
Cricket,MTSMixer,1197,2,128,True,24,False,0,False,True,False,0.9444444444444444,707634,2.78
Cricket,MTSMixer,1197,2,128,True,12,False,0,False,True,False,0.9027777777777778,704562,2.73
Cricket,MTSMixer,1197,2,128,False,0,False,0,False,True,False,0.8888888888888888,701746,2.68
