data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
LSST,MTSMixer,36,2,1024,True,5,True,4,False,True,False,0.10381184103811841,160958,0.64
LSST,MTSMixer,36,2,1024,True,4,True,4,False,True,False,0.12165450121654502,158910,0.62
LSST,MTSMixer,36,2,1024,True,3,True,4,False,True,False,0.11273317112733171,156862,0.61
LSST,MTSMixer,36,2,1024,True,2,True,4,False,True,False,0.10543390105433902,154814,0.6
LSST,MTSMixer,36,2,1024,True,1,True,4,False,True,False,0.17153284671532848,152766,0.59
LSST,MTSMixer,36,2,1024,False,0,True,4,False,True,False,0.17153284671532848,152766,0.59
LSST,MTSMixer,36,2,1024,True,5,True,2,False,True,False,0.10665044606650446,160906,0.64
LSST,MTSMixer,36,2,1024,True,4,True,2,False,True,False,0.11070559610705596,158858,0.62
LSST,MTSMixer,36,2,1024,True,3,True,2,False,True,False,0.3329278183292782,156810,0.61
LSST,MTSMixer,36,2,1024,True,2,True,2,False,True,False,0.09935117599351176,154762,0.6
LSST,MTSMixer,36,2,1024,True,1,True,2,False,True,False,0.15531224655312248,152714,0.59
LSST,MTSMixer,36,2,1024,False,0,True,2,False,True,False,0.15531224655312248,152714,0.59
LSST,MTSMixer,36,2,1024,True,5,False,0,False,True,False,0.13381995133819952,160842,0.63
LSST,MTSMixer,36,2,1024,True,4,False,0,False,True,False,0.08759124087591241,158794,0.62
LSST,MTSMixer,36,2,1024,True,3,False,0,False,True,False,0.12043795620437957,156746,0.61
LSST,MTSMixer,36,2,1024,True,2,False,0,False,True,False,0.08029197080291971,154698,0.6
LSST,MTSMixer,36,2,1024,True,1,False,0,False,True,False,0.10746147607461476,152650,0.59
LSST,MTSMixer,36,2,1024,False,0,False,0,False,True,False,0.10746147607461476,152650,0.59
LSST,MTSMixer,36,2,512,True,5,True,4,False,True,False,0.1654501216545012,82110,0.33
LSST,MTSMixer,36,2,512,True,4,True,4,False,True,False,0.10583941605839416,81086,0.33
LSST,MTSMixer,36,2,512,True,3,True,4,False,True,False,0.10462287104622871,80062,0.32
LSST,MTSMixer,36,2,512,True,2,True,4,False,True,False,0.11070559610705596,79038,0.31
LSST,MTSMixer,36,2,512,True,1,True,4,False,True,False,0.16707218167072183,78014,0.31
LSST,MTSMixer,36,2,512,False,0,True,4,False,True,False,0.16707218167072183,78014,0.31
LSST,MTSMixer,36,2,512,True,5,True,2,False,True,False,0.3309002433090024,82058,0.33
LSST,MTSMixer,36,2,512,True,4,True,2,False,True,False,0.32035685320356855,81034,0.33
LSST,MTSMixer,36,2,512,True,3,True,2,False,True,False,0.10665044606650446,80010,0.32
LSST,MTSMixer,36,2,512,True,2,True,2,False,True,False,0.11476074614760746,78986,0.31
LSST,MTSMixer,36,2,512,True,1,True,2,False,True,False,0.12246553122465531,77962,0.31
LSST,MTSMixer,36,2,512,False,0,True,2,False,True,False,0.12246553122465531,77962,0.31
