data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
Handwriting,MTSMixer,152,2,1024,True,19,True,2,False,True,False,0.18470588235294116,673742,2.63
Handwriting,MTSMixer,152,2,1024,True,16,True,2,False,True,False,0.18,667598,2.6
Handwriting,MTSMixer,152,2,1024,True,12,True,2,False,True,False,0.16941176470588235,659406,2.56
Handwriting,MTSMixer,152,2,1024,True,8,True,2,False,True,False,0.18941176470588236,651214,2.52
Handwriting,MTSMixer,152,2,1024,True,5,True,2,False,True,False,0.1952941176470588,645070,2.48
Handwriting,MTSMixer,152,2,1024,True,4,True,2,False,True,False,0.16941176470588235,643022,2.47
Handwriting,MTSMixer,152,2,1024,True,2,True,2,False,True,False,0.18470588235294116,638926,2.45
Handwriting,MTSMixer,152,2,1024,False,0,True,2,False,True,False,0.17411764705882352,636878,2.44
Handwriting,MTSMixer,152,2,1024,True,19,False,0,False,True,False,0.1623529411764706,673708,2.63
Handwriting,MTSMixer,152,2,1024,True,16,False,0,False,True,False,0.15411764705882353,667564,2.6
Handwriting,MTSMixer,152,2,1024,True,12,False,0,False,True,False,0.18,659372,2.55
Handwriting,MTSMixer,152,2,1024,True,8,False,0,False,True,False,0.17058823529411765,651180,2.51
Handwriting,MTSMixer,152,2,1024,True,5,False,0,False,True,False,0.15764705882352942,645036,2.48
Handwriting,MTSMixer,152,2,1024,True,4,False,0,False,True,False,0.16470588235294117,642988,2.47
Handwriting,MTSMixer,152,2,1024,True,2,False,0,False,True,False,0.15529411764705883,638892,2.45
Handwriting,MTSMixer,152,2,1024,False,0,False,0,False,True,False,0.17058823529411765,636844,2.44
Handwriting,MTSMixer,152,2,512,True,19,True,2,False,True,False,0.18470588235294116,342990,1.37
Handwriting,MTSMixer,152,2,512,True,16,True,2,False,True,False,0.1776470588235294,339918,1.35
Handwriting,MTSMixer,152,2,512,True,12,True,2,False,True,False,0.14588235294117646,335822,1.32
Handwriting,MTSMixer,152,2,512,True,8,True,2,False,True,False,0.16705882352941176,331726,1.3
Handwriting,MTSMixer,152,2,512,True,5,True,2,False,True,False,0.18470588235294116,328654,1.27
Handwriting,MTSMixer,152,2,512,True,4,True,2,False,True,False,0.16823529411764707,327630,1.27
Handwriting,MTSMixer,152,2,512,True,2,True,2,False,True,False,0.19058823529411764,325582,1.25
Handwriting,MTSMixer,152,2,512,False,0,True,2,False,True,False,0.1811764705882353,324558,1.25
Handwriting,MTSMixer,152,2,512,True,19,False,0,False,True,False,0.14941176470588236,342956,1.37
Handwriting,MTSMixer,152,2,512,True,16,False,0,False,True,False,0.1564705882352941,339884,1.35
Handwriting,MTSMixer,152,2,512,True,12,False,0,False,True,False,0.15764705882352942,335788,1.32
Handwriting,MTSMixer,152,2,512,True,8,False,0,False,True,False,0.1588235294117647,331692,1.29
Handwriting,MTSMixer,152,2,512,True,5,False,0,False,True,False,0.15058823529411763,328620,1.27
Handwriting,MTSMixer,152,2,512,True,4,False,0,False,True,False,0.16588235294117648,327596,1.26
Handwriting,MTSMixer,152,2,512,True,2,False,0,False,True,False,0.14588235294117646,325548,1.25
Handwriting,MTSMixer,152,2,512,False,0,False,0,False,True,False,0.14470588235294118,324524,1.24
Handwriting,MTSMixer,152,2,256,True,19,True,2,False,True,False,0.1811764705882353,177614,0.74
Handwriting,MTSMixer,152,2,256,True,16,True,2,False,True,False,0.19411764705882353,176078,0.73
Handwriting,MTSMixer,152,2,256,True,12,True,2,False,True,False,0.16117647058823528,174030,0.71
Handwriting,MTSMixer,152,2,256,True,8,True,2,False,True,False,0.1776470588235294,171982,0.69
Handwriting,MTSMixer,152,2,256,True,5,True,2,False,True,False,0.16117647058823528,170446,0.67
Handwriting,MTSMixer,152,2,256,True,4,True,2,False,True,False,0.19411764705882353,169934,0.67
Handwriting,MTSMixer,152,2,256,True,2,True,2,False,True,False,0.1776470588235294,168910,0.66
Handwriting,MTSMixer,152,2,256,False,0,True,2,False,True,False,0.19647058823529412,168398,0.65
Handwriting,MTSMixer,152,2,256,True,19,False,0,False,True,False,0.1376470588235294,177580,0.74
Handwriting,MTSMixer,152,2,256,True,16,False,0,False,True,False,0.14352941176470588,176044,0.72
Handwriting,MTSMixer,152,2,256,True,12,False,0,False,True,False,0.15529411764705883,173996,0.7
Handwriting,MTSMixer,152,2,256,True,8,False,0,False,True,False,0.14,171948,0.68
Handwriting,MTSMixer,152,2,256,True,5,False,0,False,True,False,0.1388235294117647,170412,0.67
Handwriting,MTSMixer,152,2,256,True,4,False,0,False,True,False,0.14823529411764705,169900,0.66
Handwriting,MTSMixer,152,2,256,True,2,False,0,False,True,False,0.14588235294117646,168876,0.65
Handwriting,MTSMixer,152,2,256,False,0,False,0,False,True,False,0.13647058823529412,168364,0.65
Handwriting,MTSMixer,152,2,128,True,19,True,2,False,True,False,0.1564705882352941,94926,0.43
Handwriting,MTSMixer,152,2,128,True,16,True,2,False,True,False,0.18470588235294116,94158,0.41
Handwriting,MTSMixer,152,2,128,True,12,True,2,False,True,False,0.17411764705882352,93134,0.4
Handwriting,MTSMixer,152,2,128,True,8,True,2,False,True,False,0.18235294117647058,92110,0.38
Handwriting,MTSMixer,152,2,128,True,5,True,2,False,True,False,0.14941176470588236,91342,0.37
Handwriting,MTSMixer,152,2,128,True,4,True,2,False,True,False,0.18352941176470589,91086,0.37
Handwriting,MTSMixer,152,2,128,True,2,True,2,False,True,False,0.18823529411764706,90574,0.36
Handwriting,MTSMixer,152,2,128,False,0,True,2,False,True,False,0.15294117647058825,90318,0.35
Handwriting,MTSMixer,152,2,128,True,19,False,0,False,True,False,0.12705882352941175,94892,0.42
Handwriting,MTSMixer,152,2,128,True,16,False,0,False,True,False,0.1376470588235294,94124,0.41
Handwriting,MTSMixer,152,2,128,True,12,False,0,False,True,False,0.13294117647058823,93100,0.39
Handwriting,MTSMixer,152,2,128,True,8,False,0,False,True,False,0.15411764705882353,92076,0.38
Handwriting,MTSMixer,152,2,128,True,5,False,0,False,True,False,0.13647058823529412,91308,0.37
Handwriting,MTSMixer,152,2,128,True,4,False,0,False,True,False,0.12823529411764706,91052,0.36
Handwriting,MTSMixer,152,2,128,True,2,False,0,False,True,False,0.13058823529411764,90540,0.35
Handwriting,MTSMixer,152,2,128,False,0,False,0,False,True,False,0.1223529411764706,90284,0.35
