data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,144,True,4,False,True,False,0.5055555555555555,5032114,19.65
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,116,True,4,False,True,False,0.5111111111111111,4974770,19.34
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,87,True,4,False,True,False,0.5111111111111111,4915378,19.02
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,58,True,4,False,True,False,0.49444444444444446,4855986,18.71
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,35,True,4,False,True,False,0.5111111111111111,4808882,18.46
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,24,True,4,False,True,False,0.5333333333333333,4786354,18.34
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,12,True,4,False,True,False,0.5055555555555555,4761778,18.21
SelfRegulationSCP2,MTSMixer,1152,2,1024,False,0,True,4,False,True,False,0.5222222222222223,4739250,18.09
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,144,True,2,False,True,False,0.5111111111111111,5032054,19.65
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,116,True,2,False,True,False,0.5055555555555555,4974710,19.34
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,87,True,2,False,True,False,0.5277777777777778,4915318,19.02
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,58,True,2,False,True,False,0.5055555555555555,4855926,18.71
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,35,True,2,False,True,False,0.5277777777777778,4808822,18.46
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,24,True,2,False,True,False,0.5166666666666667,4786294,18.34
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,12,True,2,False,True,False,0.55,4761718,18.21
SelfRegulationSCP2,MTSMixer,1152,2,1024,False,0,True,2,False,True,False,0.5111111111111111,4739190,18.09
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,144,False,0,False,True,False,0.5166666666666667,5031980,19.65
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,116,False,0,False,True,False,0.5166666666666667,4974636,19.34
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,87,False,0,False,True,False,0.5,4915244,19.02
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,58,False,0,False,True,False,0.5,4855852,18.71
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,35,False,0,False,True,False,0.5166666666666667,4808748,18.46
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,24,False,0,False,True,False,0.49444444444444446,4786220,18.34
SelfRegulationSCP2,MTSMixer,1152,2,1024,True,12,False,0,False,True,False,0.5,4761644,18.2
SelfRegulationSCP2,MTSMixer,1152,2,1024,False,0,False,0,False,True,False,0.49444444444444446,4739116,18.08
SelfRegulationSCP2,MTSMixer,1152,2,512,True,144,True,4,False,True,False,0.5444444444444444,2525362,10.09
SelfRegulationSCP2,MTSMixer,1152,2,512,True,116,True,4,False,True,False,0.5277777777777778,2496690,9.89
SelfRegulationSCP2,MTSMixer,1152,2,512,True,87,True,4,False,True,False,0.5277777777777778,2466994,9.68
