data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
EigenWorms,MTSMixer,17984,2,1024,True,2248,True,4,False,True,False,0.549618320610687,78842013,307.83
EigenWorms,MTSMixer,17984,2,1024,True,1799,True,4,False,True,False,0.5801526717557252,77922461,302.87
EigenWorms,MTSMixer,17984,2,1024,True,1349,True,4,False,True,False,0.5648854961832062,77000861,297.91
EigenWorms,MTSMixer,17984,2,1024,True,900,True,4,False,True,False,0.5801526717557252,76081309,293.07
EigenWorms,MTSMixer,17984,2,1024,True,540,True,4,False,True,False,0.5114503816793893,75344029,289.13
EigenWorms,MTSMixer,17984,2,1024,True,360,True,4,False,True,False,0.5725190839694656,74975389,287.15
EigenWorms,MTSMixer,17984,2,1024,True,180,True,4,False,True,False,0.5877862595419847,74606749,285.17
EigenWorms,MTSMixer,17984,2,1024,False,0,True,4,False,True,False,0.5572519083969466,74240157,283.21
EigenWorms,MTSMixer,17984,2,1024,True,2248,True,2,False,True,False,0.5725190839694656,78841961,307.83
EigenWorms,MTSMixer,17984,2,1024,True,1799,True,2,False,True,False,0.5267175572519084,77922409,302.87
EigenWorms,MTSMixer,17984,2,1024,True,1349,True,2,False,True,False,0.5801526717557252,77000809,297.91
EigenWorms,MTSMixer,17984,2,1024,True,900,True,2,False,True,False,0.6030534351145038,76081257,293.07
EigenWorms,MTSMixer,17984,2,1024,True,540,True,2,False,True,False,0.5343511450381679,75343977,289.13
EigenWorms,MTSMixer,17984,2,1024,True,360,True,2,False,True,False,0.6335877862595419,74975337,287.15
EigenWorms,MTSMixer,17984,2,1024,True,180,True,2,False,True,False,0.6335877862595419,74606697,285.17
EigenWorms,MTSMixer,17984,2,1024,False,0,True,2,False,True,False,0.5267175572519084,74240105,283.21
EigenWorms,MTSMixer,17984,2,1024,True,2248,False,0,False,True,False,0.5190839694656488,78841897,307.82
EigenWorms,MTSMixer,17984,2,1024,True,1799,False,0,False,True,False,0.5267175572519084,77922345,302.87
EigenWorms,MTSMixer,17984,2,1024,True,1349,False,0,False,True,False,0.5343511450381679,77000745,297.91
EigenWorms,MTSMixer,17984,2,1024,True,900,False,0,False,True,False,0.5190839694656488,76081193,293.07
EigenWorms,MTSMixer,17984,2,1024,True,540,False,0,False,True,False,0.5190839694656488,75343913,289.13
EigenWorms,MTSMixer,17984,2,1024,True,360,False,0,False,True,False,0.5190839694656488,74975273,287.15
EigenWorms,MTSMixer,17984,2,1024,True,180,False,0,False,True,False,0.5190839694656488,74606633,285.17
EigenWorms,MTSMixer,17984,2,1024,False,0,False,0,False,True,False,0.48854961832061067,74240041,283.21
EigenWorms,MTSMixer,17984,2,512,True,2248,True,4,False,True,False,0.5648854961832062,39708829,158.55
EigenWorms,MTSMixer,17984,2,512,True,1799,True,4,False,True,False,0.5419847328244275,39249053,155.35
EigenWorms,MTSMixer,17984,2,512,True,1349,True,4,False,True,False,0.5572519083969466,38788253,152.14
EigenWorms,MTSMixer,17984,2,512,True,900,True,4,False,True,False,0.5343511450381679,38328477,149.06
EigenWorms,MTSMixer,17984,2,512,True,540,True,4,False,True,False,0.5572519083969466,37959837,146.52
EigenWorms,MTSMixer,17984,2,512,True,360,True,4,False,True,False,0.5572519083969466,37775517,145.25
EigenWorms,MTSMixer,17984,2,512,True,180,True,4,False,True,False,0.5572519083969466,37591197,143.97
EigenWorms,MTSMixer,17984,2,512,False,0,True,4,False,True,False,0.549618320610687,37407901,142.71
EigenWorms,MTSMixer,17984,2,512,True,2248,True,2,False,True,False,0.5343511450381679,39708777,158.55
