data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
JapaneseVowels,MTSMixer,29,2,1024,True,4,True,8,False,True,False,0.9459459459459459,130671,0.52
JapaneseVowels,MTSMixer,29,2,1024,True,3,True,8,False,True,False,0.9513513513513514,128623,0.51
JapaneseVowels,MTSMixer,29,2,1024,True,2,True,8,False,True,False,0.9594594594594594,126575,0.49
JapaneseVowels,MTSMixer,29,2,1024,True,1,True,8,False,True,False,0.9405405405405406,124527,0.48
JapaneseVowels,MTSMixer,29,2,1024,False,0,True,8,False,True,False,0.9405405405405406,124527,0.48
JapaneseVowels,MTSMixer,29,2,1024,True,4,True,4,False,True,False,0.9459459459459459,130471,0.52
JapaneseVowels,MTSMixer,29,2,1024,True,3,True,4,False,True,False,0.9513513513513514,128423,0.5
JapaneseVowels,MTSMixer,29,2,1024,True,2,True,4,False,True,False,0.9324324324324325,126375,0.49
JapaneseVowels,MTSMixer,29,2,1024,True,1,True,4,False,True,False,0.927027027027027,124327,0.48
JapaneseVowels,MTSMixer,29,2,1024,False,0,True,4,False,True,False,0.927027027027027,124327,0.48
JapaneseVowels,MTSMixer,29,2,1024,True,4,True,2,False,True,False,0.9432432432432433,130371,0.52
JapaneseVowels,MTSMixer,29,2,1024,True,3,True,2,False,True,False,0.9432432432432433,128323,0.5
JapaneseVowels,MTSMixer,29,2,1024,True,2,True,2,False,True,False,0.9540540540540541,126275,0.49
JapaneseVowels,MTSMixer,29,2,1024,True,1,True,2,False,True,False,0.9351351351351351,124227,0.48
JapaneseVowels,MTSMixer,29,2,1024,False,0,True,2,False,True,False,0.9351351351351351,124227,0.48
JapaneseVowels,MTSMixer,29,2,1024,True,4,False,0,False,True,False,0.9378378378378378,130247,0.51
JapaneseVowels,MTSMixer,29,2,1024,True,3,False,0,False,True,False,0.9540540540540541,128199,0.5
JapaneseVowels,MTSMixer,29,2,1024,True,2,False,0,False,True,False,0.9486486486486486,126151,0.49
JapaneseVowels,MTSMixer,29,2,1024,True,1,False,0,False,True,False,0.9243243243243243,124103,0.48
JapaneseVowels,MTSMixer,29,2,1024,False,0,False,0,False,True,False,0.9243243243243243,124103,0.48
JapaneseVowels,MTSMixer,29,2,512,True,4,True,8,False,True,False,0.9324324324324325,67183,0.27
JapaneseVowels,MTSMixer,29,2,512,True,3,True,8,False,True,False,0.9540540540540541,66159,0.27
JapaneseVowels,MTSMixer,29,2,512,True,2,True,8,False,True,False,0.9297297297297298,65135,0.26
JapaneseVowels,MTSMixer,29,2,512,True,1,True,8,False,True,False,0.9216216216216216,64111,0.25
