data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
SelfRegulationSCP1,MTSMixer,896,2,256,True,112,True,4,False,True,False,0.757679180887372,987546,4.12
SelfRegulationSCP1,MTSMixer,896,2,256,True,90,True,4,False,True,False,0.6450511945392492,976282,4.01
SelfRegulationSCP1,MTSMixer,896,2,256,True,68,True,4,False,True,False,0.726962457337884,965018,3.89
SelfRegulationSCP1,MTSMixer,896,2,256,True,45,True,4,False,True,False,0.7098976109215017,953242,3.78
SelfRegulationSCP1,MTSMixer,896,2,256,True,27,True,4,False,True,False,0.6791808873720137,944026,3.69
SelfRegulationSCP1,MTSMixer,896,2,256,True,18,True,4,False,True,False,0.7372013651877133,939418,3.65
SelfRegulationSCP1,MTSMixer,896,2,256,True,9,True,4,False,True,False,0.7679180887372014,934810,3.6
SelfRegulationSCP1,MTSMixer,896,2,256,False,0,True,4,False,True,False,0.7474402730375427,930714,3.56
SelfRegulationSCP1,MTSMixer,896,2,256,True,112,True,2,False,True,False,0.6996587030716723,987494,4.12
SelfRegulationSCP1,MTSMixer,896,2,256,True,90,True,2,False,True,False,0.764505119453925,976230,4.01
SelfRegulationSCP1,MTSMixer,896,2,256,True,68,True,2,False,True,False,0.7542662116040956,964966,3.89
SelfRegulationSCP1,MTSMixer,896,2,256,True,45,True,2,False,True,False,0.757679180887372,953190,3.78
SelfRegulationSCP1,MTSMixer,896,2,256,True,27,True,2,False,True,False,0.7133105802047781,943974,3.69
SelfRegulationSCP1,MTSMixer,896,2,256,True,18,True,2,False,True,False,0.7337883959044369,939366,3.65
SelfRegulationSCP1,MTSMixer,896,2,256,True,9,True,2,False,True,False,0.7474402730375427,934758,3.6
SelfRegulationSCP1,MTSMixer,896,2,256,False,0,True,2,False,True,False,0.78839590443686,930662,3.56
SelfRegulationSCP1,MTSMixer,896,2,256,True,112,False,0,False,True,False,0.7098976109215017,987430,4.12
SelfRegulationSCP1,MTSMixer,896,2,256,True,90,False,0,False,True,False,0.7337883959044369,976166,4.0
SelfRegulationSCP1,MTSMixer,896,2,256,True,68,False,0,False,True,False,0.7030716723549488,964902,3.89
SelfRegulationSCP1,MTSMixer,896,2,256,True,45,False,0,False,True,False,0.7098976109215017,953126,3.78
SelfRegulationSCP1,MTSMixer,896,2,256,True,27,False,0,False,True,False,0.7201365187713311,943910,3.69
SelfRegulationSCP1,MTSMixer,896,2,256,True,18,False,0,False,True,False,0.7064846416382252,939302,3.64
SelfRegulationSCP1,MTSMixer,896,2,256,True,9,False,0,False,True,False,0.6996587030716723,934694,3.6
SelfRegulationSCP1,MTSMixer,896,2,256,False,0,False,0,False,True,False,0.7303754266211604,930598,3.56
SelfRegulationSCP1,MTSMixer,896,2,128,True,112,True,4,False,True,False,0.7781569965870307,500122,2.26
SelfRegulationSCP1,MTSMixer,896,2,128,True,90,True,4,False,True,False,0.7303754266211604,494490,2.17
SelfRegulationSCP1,MTSMixer,896,2,128,True,68,True,4,False,True,False,0.7406143344709898,488858,2.08
SelfRegulationSCP1,MTSMixer,896,2,128,True,45,True,4,False,True,False,0.6689419795221843,482970,1.99
SelfRegulationSCP1,MTSMixer,896,2,128,True,27,True,4,False,True,False,0.7201365187713311,478362,1.92
SelfRegulationSCP1,MTSMixer,896,2,128,True,18,True,4,False,True,False,0.6928327645051194,476058,1.88
SelfRegulationSCP1,MTSMixer,896,2,128,True,9,True,4,False,True,False,0.7406143344709898,473754,1.84
SelfRegulationSCP1,MTSMixer,896,2,128,False,0,True,4,False,True,False,0.7679180887372014,471706,1.81
SelfRegulationSCP1,MTSMixer,896,2,128,True,112,True,2,False,True,False,0.7372013651877133,500070,2.26
SelfRegulationSCP1,MTSMixer,896,2,128,True,90,True,2,False,True,False,0.7679180887372014,494438,2.17
SelfRegulationSCP1,MTSMixer,896,2,128,True,68,True,2,False,True,False,0.7679180887372014,488806,2.08
SelfRegulationSCP1,MTSMixer,896,2,128,True,45,True,2,False,True,False,0.7849829351535836,482918,1.99
SelfRegulationSCP1,MTSMixer,896,2,128,True,27,True,2,False,True,False,0.7337883959044369,478310,1.92
SelfRegulationSCP1,MTSMixer,896,2,128,True,18,True,2,False,True,False,0.7781569965870307,476006,1.88
SelfRegulationSCP1,MTSMixer,896,2,128,True,9,True,2,False,True,False,0.7508532423208191,473702,1.84
SelfRegulationSCP1,MTSMixer,896,2,128,False,0,True,2,False,True,False,0.7815699658703071,471654,1.81
SelfRegulationSCP1,MTSMixer,896,2,128,True,112,False,0,False,True,False,0.6825938566552902,500006,2.26
SelfRegulationSCP1,MTSMixer,896,2,128,True,90,False,0,False,True,False,0.7064846416382252,494374,2.17
SelfRegulationSCP1,MTSMixer,896,2,128,True,68,False,0,False,True,False,0.7133105802047781,488742,2.07
SelfRegulationSCP1,MTSMixer,896,2,128,True,45,False,0,False,True,False,0.6962457337883959,482854,1.98
SelfRegulationSCP1,MTSMixer,896,2,128,True,27,False,0,False,True,False,0.7167235494880546,478246,1.91
SelfRegulationSCP1,MTSMixer,896,2,128,True,18,False,0,False,True,False,0.6962457337883959,475942,1.87
SelfRegulationSCP1,MTSMixer,896,2,128,True,9,False,0,False,True,False,0.7235494880546075,473638,1.84
SelfRegulationSCP1,MTSMixer,896,2,128,False,0,False,0,False,True,False,0.757679180887372,471590,1.8
