data_name,model,seq_len,n_layers,d_model,use_temporal_interaction,temporal_factor_ratio,use_channel_interaction,channel_factor_dim,revIn,norm,individual,acc,model_params,model_size (MB)
CharacterTrajectories,MTSMixer,182,2,1024,True,23,True,2,False,True,False,0.9700557103064067,803932,3.14
CharacterTrajectories,MTSMixer,182,2,1024,True,19,True,2,False,True,False,0.9707520891364902,795740,3.1
CharacterTrajectories,MTSMixer,182,2,1024,True,14,True,2,False,True,False,0.9721448467966574,785500,3.05
CharacterTrajectories,MTSMixer,182,2,1024,True,10,True,2,False,True,False,0.974233983286908,777308,3.0
CharacterTrajectories,MTSMixer,182,2,1024,True,6,True,2,False,True,False,0.9749303621169917,769116,2.96
CharacterTrajectories,MTSMixer,182,2,1024,True,4,True,2,False,True,False,0.9770194986072424,765020,2.94
CharacterTrajectories,MTSMixer,182,2,1024,True,2,True,2,False,True,False,0.9735376044568245,760924,2.91
CharacterTrajectories,MTSMixer,182,2,1024,False,0,True,2,False,True,False,0.9798050139275766,758876,2.9
CharacterTrajectories,MTSMixer,182,2,1024,True,23,False,0,False,True,False,0.9637883008356546,803898,3.14
CharacterTrajectories,MTSMixer,182,2,1024,True,19,False,0,False,True,False,0.9700557103064067,795706,3.1
CharacterTrajectories,MTSMixer,182,2,1024,True,14,False,0,False,True,False,0.9672701949860725,785466,3.04
CharacterTrajectories,MTSMixer,182,2,1024,True,10,False,0,False,True,False,0.9658774373259053,777274,3.0
CharacterTrajectories,MTSMixer,182,2,1024,True,6,False,0,False,True,False,0.9637883008356546,769082,2.95
CharacterTrajectories,MTSMixer,182,2,1024,True,4,False,0,False,True,False,0.9686629526462396,764986,2.93
CharacterTrajectories,MTSMixer,182,2,1024,True,2,False,0,False,True,False,0.9672701949860725,760890,2.91
CharacterTrajectories,MTSMixer,182,2,1024,False,0,False,0,False,True,False,0.974233983286908,758842,2.9
CharacterTrajectories,MTSMixer,182,2,512,True,23,True,2,False,True,False,0.9763231197771588,407644,1.63
CharacterTrajectories,MTSMixer,182,2,512,True,19,True,2,False,True,False,0.9756267409470752,403548,1.6
CharacterTrajectories,MTSMixer,182,2,512,True,14,True,2,False,True,False,0.9728412256267409,398428,1.57
CharacterTrajectories,MTSMixer,182,2,512,True,10,True,2,False,True,False,0.9728412256267409,394332,1.54
CharacterTrajectories,MTSMixer,182,2,512,True,6,True,2,False,True,False,0.9784122562674095,390236,1.51
CharacterTrajectories,MTSMixer,182,2,512,True,4,True,2,False,True,False,0.974233983286908,388188,1.5
CharacterTrajectories,MTSMixer,182,2,512,True,2,True,2,False,True,False,0.9735376044568245,386140,1.49
CharacterTrajectories,MTSMixer,182,2,512,False,0,True,2,False,True,False,0.9770194986072424,385116,1.48
CharacterTrajectories,MTSMixer,182,2,512,True,23,False,0,False,True,False,0.967966573816156,407610,1.63
CharacterTrajectories,MTSMixer,182,2,512,True,19,False,0,False,True,False,0.9616991643454039,403514,1.6
CharacterTrajectories,MTSMixer,182,2,512,True,14,False,0,False,True,False,0.9644846796657381,398394,1.57
CharacterTrajectories,MTSMixer,182,2,512,True,10,False,0,False,True,False,0.9623955431754875,394298,1.54
CharacterTrajectories,MTSMixer,182,2,512,True,6,False,0,False,True,False,0.9700557103064067,390202,1.51
CharacterTrajectories,MTSMixer,182,2,512,True,4,False,0,False,True,False,0.9658774373259053,388154,1.5
CharacterTrajectories,MTSMixer,182,2,512,True,2,False,0,False,True,False,0.9665738161559888,386106,1.48
CharacterTrajectories,MTSMixer,182,2,512,False,0,False,0,False,True,False,0.9610027855153204,385082,1.47
CharacterTrajectories,MTSMixer,182,2,256,True,23,True,2,False,True,False,0.9798050139275766,209500,0.88
CharacterTrajectories,MTSMixer,182,2,256,True,19,True,2,False,True,False,0.9756267409470752,207452,0.86
CharacterTrajectories,MTSMixer,182,2,256,True,14,True,2,False,True,False,0.9784122562674095,204892,0.83
CharacterTrajectories,MTSMixer,182,2,256,True,10,True,2,False,True,False,0.9763231197771588,202844,0.81
CharacterTrajectories,MTSMixer,182,2,256,True,6,True,2,False,True,False,0.9770194986072424,200796,0.79
CharacterTrajectories,MTSMixer,182,2,256,True,4,True,2,False,True,False,0.9749303621169917,199772,0.78
CharacterTrajectories,MTSMixer,182,2,256,True,2,True,2,False,True,False,0.9749303621169917,198748,0.77
CharacterTrajectories,MTSMixer,182,2,256,False,0,True,2,False,True,False,0.9728412256267409,198236,0.76
CharacterTrajectories,MTSMixer,182,2,256,True,23,False,0,False,True,False,0.9637883008356546,209466,0.87
CharacterTrajectories,MTSMixer,182,2,256,True,19,False,0,False,True,False,0.9672701949860725,207418,0.85
CharacterTrajectories,MTSMixer,182,2,256,True,14,False,0,False,True,False,0.9665738161559888,204858,0.83
CharacterTrajectories,MTSMixer,182,2,256,True,10,False,0,False,True,False,0.9665738161559888,202810,0.81
CharacterTrajectories,MTSMixer,182,2,256,True,6,False,0,False,True,False,0.9672701949860725,200762,0.79
CharacterTrajectories,MTSMixer,182,2,256,True,4,False,0,False,True,False,0.9651810584958217,199738,0.78
CharacterTrajectories,MTSMixer,182,2,256,True,2,False,0,False,True,False,0.9623955431754875,198714,0.77
CharacterTrajectories,MTSMixer,182,2,256,False,0,False,0,False,True,False,0.9700557103064067,198202,0.76
CharacterTrajectories,MTSMixer,182,2,128,True,23,True,2,False,True,False,0.9763231197771588,110428,0.5
CharacterTrajectories,MTSMixer,182,2,128,True,19,True,2,False,True,False,0.979108635097493,109404,0.48
CharacterTrajectories,MTSMixer,182,2,128,True,14,True,2,False,True,False,0.979108635097493,108124,0.46
CharacterTrajectories,MTSMixer,182,2,128,True,10,True,2,False,True,False,0.9784122562674095,107100,0.45
CharacterTrajectories,MTSMixer,182,2,128,True,6,True,2,False,True,False,0.9756267409470752,106076,0.43
CharacterTrajectories,MTSMixer,182,2,128,True,4,True,2,False,True,False,0.979108635097493,105564,0.42
CharacterTrajectories,MTSMixer,182,2,128,True,2,True,2,False,True,False,0.979108635097493,105052,0.41
CharacterTrajectories,MTSMixer,182,2,128,False,0,True,2,False,True,False,0.9721448467966574,104796,0.41
CharacterTrajectories,MTSMixer,182,2,128,True,23,False,0,False,True,False,0.9637883008356546,110394,0.49
CharacterTrajectories,MTSMixer,182,2,128,True,19,False,0,False,True,False,0.9637883008356546,109370,0.48
CharacterTrajectories,MTSMixer,182,2,128,True,14,False,0,False,True,False,0.9700557103064067,108090,0.46
CharacterTrajectories,MTSMixer,182,2,128,True,10,False,0,False,True,False,0.9714484679665738,107066,0.44
CharacterTrajectories,MTSMixer,182,2,128,True,6,False,0,False,True,False,0.9651810584958217,106042,0.43
CharacterTrajectories,MTSMixer,182,2,128,True,4,False,0,False,True,False,0.9665738161559888,105530,0.42
CharacterTrajectories,MTSMixer,182,2,128,True,2,False,0,False,True,False,0.9610027855153204,105018,0.41
CharacterTrajectories,MTSMixer,182,2,128,False,0,False,0,False,True,False,0.9623955431754875,104762,0.41
