data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
AtrialFibrillation,TimeMixerPP,640,4,64,8,64,conv,3,2,3,0.3333333333333333,18999271,72.59
AtrialFibrillation,TimeMixerPP,640,4,64,8,64,conv,3,2,2,0.3333333333333333,18999271,72.59
AtrialFibrillation,TimeMixerPP,640,4,64,8,32,conv,3,2,3,0.5333333333333333,9592807,36.71
AtrialFibrillation,TimeMixerPP,640,4,64,8,32,conv,3,2,2,0.5333333333333333,9592807,36.71
AtrialFibrillation,TimeMixerPP,640,4,64,8,16,conv,3,2,3,0.2,4889575,18.77
AtrialFibrillation,TimeMixerPP,640,4,64,8,16,conv,3,2,2,0.2,4889575,18.77
AtrialFibrillation,TimeMixerPP,640,4,32,8,64,conv,3,2,3,0.4,9506471,36.38
AtrialFibrillation,TimeMixerPP,640,4,32,8,64,conv,3,2,2,0.4,9506471,36.38
AtrialFibrillation,TimeMixerPP,640,4,32,8,32,conv,3,2,3,0.4666666666666667,4802215,18.43
AtrialFibrillation,TimeMixerPP,640,4,32,8,32,conv,3,2,2,0.4666666666666667,4802215,18.43
AtrialFibrillation,TimeMixerPP,640,4,32,8,16,conv,3,2,3,0.4,2450087,9.46
AtrialFibrillation,TimeMixerPP,640,4,32,8,16,conv,3,2,2,0.4,2450087,9.46
AtrialFibrillation,TimeMixerPP,640,4,16,8,64,conv,3,2,3,0.4666666666666667,4766215,18.3
AtrialFibrillation,TimeMixerPP,640,4,16,8,64,conv,3,2,2,0.5333333333333333,4766215,18.3
AtrialFibrillation,TimeMixerPP,640,4,16,8,32,conv,3,2,3,0.5333333333333333,2413063,9.32
AtrialFibrillation,TimeMixerPP,640,4,16,8,32,conv,3,2,2,0.5333333333333333,2413063,9.32
AtrialFibrillation,TimeMixerPP,640,4,16,8,16,conv,3,2,3,0.26666666666666666,1236487,4.83
AtrialFibrillation,TimeMixerPP,640,4,16,8,16,conv,3,2,2,0.26666666666666666,1236487,4.83
AtrialFibrillation,TimeMixerPP,640,3,64,8,64,conv,3,2,3,0.4,14286821,54.59
AtrialFibrillation,TimeMixerPP,640,3,64,8,64,conv,3,2,2,0.4,14286821,54.59
AtrialFibrillation,TimeMixerPP,640,3,64,8,32,conv,3,2,3,0.3333333333333333,7231973,27.67
AtrialFibrillation,TimeMixerPP,640,3,64,8,32,conv,3,2,2,0.3333333333333333,7231973,27.67
AtrialFibrillation,TimeMixerPP,640,3,64,8,16,conv,3,2,3,0.4,3704549,14.22
AtrialFibrillation,TimeMixerPP,640,3,64,8,16,conv,3,2,2,0.4,3704549,14.22
AtrialFibrillation,TimeMixerPP,640,3,32,8,64,conv,3,2,3,0.4,7151781,27.37
