data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
PenDigits,TimeMixerPP,8,4,64,8,64,conv,2,2,3,0.9736992567181246,18855596,72.04
PenDigits,TimeMixerPP,8,4,64,8,64,conv,2,2,2,0.9831332189822756,18855596,72.04
PenDigits,TimeMixerPP,8,4,64,8,32,conv,2,2,3,0.9777015437392796,9449132,36.16
PenDigits,TimeMixerPP,8,4,64,8,32,conv,2,2,2,0.9802744425385935,9449132,36.16
PenDigits,TimeMixerPP,8,4,64,8,16,conv,2,2,3,0.98084619782733,4745900,18.22
PenDigits,TimeMixerPP,8,4,64,8,16,conv,2,2,2,0.9774156660949114,4745900,18.22
PenDigits,TimeMixerPP,8,4,32,8,64,conv,2,2,3,0.9819897084048027,9421676,36.05
PenDigits,TimeMixerPP,8,4,32,8,64,conv,2,2,2,0.9797026872498571,9421676,36.05
PenDigits,TimeMixerPP,8,4,32,8,32,conv,2,2,3,0.9785591766723842,4717420,18.11
PenDigits,TimeMixerPP,8,4,32,8,32,conv,2,2,2,0.9828473413379074,4717420,18.11
PenDigits,TimeMixerPP,8,4,32,8,16,conv,2,2,3,0.9811320754716981,2365292,9.14
PenDigits,TimeMixerPP,8,4,32,8,16,conv,2,2,2,0.9839908519153803,2365292,9.14
PenDigits,TimeMixerPP,8,4,16,8,64,conv,2,2,3,0.9785591766723842,4710860,18.08
PenDigits,TimeMixerPP,8,4,16,8,64,conv,2,2,2,0.9839908519153803,4710860,18.08
PenDigits,TimeMixerPP,8,4,16,8,32,conv,2,2,3,0.985134362492853,2357708,9.11
PenDigits,TimeMixerPP,8,4,16,8,32,conv,2,2,2,0.9805603201829617,2357708,9.11
PenDigits,TimeMixerPP,8,4,16,8,16,conv,2,2,3,0.9779874213836478,1181132,4.62
PenDigits,TimeMixerPP,8,4,16,8,16,conv,2,2,2,0.9814179531160663,1181132,4.62
PenDigits,TimeMixerPP,8,3,64,8,64,conv,2,2,3,0.9791309319611207,14143146,54.04
PenDigits,TimeMixerPP,8,3,64,8,64,conv,2,2,2,0.9765580331618068,14143146,54.04
PenDigits,TimeMixerPP,8,3,64,8,32,conv,2,2,3,0.9834190966266438,7088298,27.13
PenDigits,TimeMixerPP,8,3,64,8,32,conv,2,2,2,0.9805603201829617,7088298,27.13
PenDigits,TimeMixerPP,8,3,64,8,16,conv,2,2,3,0.9799885648942253,3560874,13.67
PenDigits,TimeMixerPP,8,3,64,8,16,conv,2,2,2,0.9817038307604345,3560874,13.67
PenDigits,TimeMixerPP,8,3,32,8,64,conv,2,2,3,0.9828473413379074,7066986,27.04
PenDigits,TimeMixerPP,8,3,32,8,64,conv,2,2,2,0.9839908519153803,7066986,27.04
PenDigits,TimeMixerPP,8,3,32,8,32,conv,2,2,3,0.9788450543167524,3538794,13.59
PenDigits,TimeMixerPP,8,3,32,8,32,conv,2,2,2,0.9839908519153803,3538794,13.59
PenDigits,TimeMixerPP,8,3,32,8,16,conv,2,2,3,0.9814179531160663,1774698,6.86
PenDigits,TimeMixerPP,8,3,32,8,16,conv,2,2,2,0.9842767295597484,1774698,6.86
PenDigits,TimeMixerPP,8,3,16,8,64,conv,2,2,3,0.9811320754716981,3533514,13.57
PenDigits,TimeMixerPP,8,3,16,8,64,conv,2,2,2,0.9802744425385935,3533514,13.57
PenDigits,TimeMixerPP,8,3,16,8,32,conv,2,2,3,0.9799885648942253,1768650,6.83
PenDigits,TimeMixerPP,8,3,16,8,32,conv,2,2,2,0.98084619782733,1768650,6.83
PenDigits,TimeMixerPP,8,3,16,8,16,conv,2,2,3,0.9854202401372213,886218,3.47
PenDigits,TimeMixerPP,8,3,16,8,16,conv,2,2,2,0.9805603201829617,886218,3.47
PenDigits,TimeMixerPP,8,2,64,8,64,conv,2,2,3,0.9788450543167524,9430696,36.03
