data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,64,conv,3,2,2,0.9833333333333333,2414346,9.27
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,32,conv,3,2,3,0.9833333333333333,1237770,4.78
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,32,conv,3,2,2,0.9833333333333333,1237770,4.78
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,16,conv,3,2,3,0.9766666666666667,649482,2.54
ArticularyWordRecognition,TimeMixerPP,144,2,16,8,16,conv,3,2,2,0.9766666666666667,649482,2.54
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,64,conv,3,2,3,0.98,4946392,18.9
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,64,conv,3,2,2,0.98,4946392,18.9
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,32,conv,3,2,3,0.9833333333333333,2594776,9.93
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,32,conv,3,2,2,0.9833333333333333,2594776,9.93
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,16,conv,3,2,3,0.98,1418968,5.45
ArticularyWordRecognition,TimeMixerPP,144,1,64,8,16,conv,3,2,2,0.9766666666666667,1418968,5.45
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,64,conv,3,2,3,0.9866666666666667,2472440,9.47
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,64,conv,3,2,2,0.9866666666666667,2472440,9.47
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,32,conv,3,2,3,0.9833333333333333,1296376,4.98
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,32,conv,3,2,2,0.9833333333333333,1296376,4.98
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,16,conv,3,2,3,0.9866666666666667,708344,2.74
ArticularyWordRecognition,TimeMixerPP,144,1,32,8,16,conv,3,2,2,0.9866666666666667,708344,2.74
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,64,conv,3,2,3,0.98,1237000,4.75
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,64,conv,3,2,2,0.98,1237000,4.75
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,32,conv,3,2,3,0.98,648712,2.51
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,32,conv,3,2,2,0.98,648712,2.51
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,16,conv,3,2,3,0.9866666666666667,354568,1.39
ArticularyWordRecognition,TimeMixerPP,144,1,16,8,16,conv,3,2,2,0.9866666666666667,354568,1.39
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,64,conv,2,2,3,0.98,19087246,72.92
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,64,conv,2,2,2,0.98,19087246,72.92
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,32,conv,2,2,3,0.98,9680782,37.04
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,32,conv,2,2,2,0.98,9680782,37.04
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,16,conv,2,2,3,0.9833333333333333,4977550,19.1
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,16,conv,2,2,2,0.9833333333333333,4977550,19.1
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,64,conv,2,2,3,0.9866666666666667,9540014,36.5
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,64,conv,2,2,2,0.9866666666666667,9540014,36.5
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,32,conv,2,2,3,0.9866666666666667,4835758,18.56
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,32,conv,2,2,2,0.9866666666666667,4835758,18.56
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,16,conv,2,2,3,0.9833333333333333,2483630,9.59
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,16,conv,2,2,2,0.9833333333333333,2483630,9.59
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,64,conv,2,2,3,0.9866666666666667,4772542,18.32
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,64,conv,2,2,2,0.9866666666666667,4772542,18.32
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,32,conv,2,2,3,0.9833333333333333,2419390,9.34
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,32,conv,2,2,2,0.98,2419390,9.34
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,16,conv,2,2,3,0.98,1242814,4.85
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,16,conv,2,2,2,0.9833333333333333,1242814,4.85
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,64,conv,2,2,3,0.9833333333333333,14374796,54.92
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,64,conv,2,2,2,0.9833333333333333,14374796,54.92
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,32,conv,2,2,3,0.98,7319948,28.01
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,32,conv,2,2,2,0.98,7319948,28.01
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,16,conv,2,2,3,0.9866666666666667,3792524,14.55
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,16,conv,2,2,2,0.9866666666666667,3792524,14.55
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,64,conv,2,2,3,0.98,7185324,27.5
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,64,conv,2,2,2,0.9833333333333333,7185324,27.5
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,32,conv,2,2,3,0.9833333333333333,3657132,14.04
