data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
PhonemeSpectra,TimeMixerPP,217,4,64,8,64,conv,3,2,3,0.13540113331345063,19396981,74.11
PhonemeSpectra,TimeMixerPP,217,4,64,8,64,conv,3,2,2,0.1336116910229645,19396981,74.11
PhonemeSpectra,TimeMixerPP,217,4,64,8,32,conv,3,2,3,0.13301521025946914,9990517,38.22
PhonemeSpectra,TimeMixerPP,217,4,64,8,32,conv,3,2,2,0.12645392186101997,9990517,38.22
PhonemeSpectra,TimeMixerPP,217,4,64,8,16,conv,3,2,3,0.13212048911422605,5287285,20.28
PhonemeSpectra,TimeMixerPP,217,4,64,8,16,conv,3,2,2,0.12794512376975842,5287285,20.28
PhonemeSpectra,TimeMixerPP,217,4,32,8,64,conv,3,2,3,0.14017297942141366,9693941,37.09
PhonemeSpectra,TimeMixerPP,217,4,32,8,64,conv,3,2,2,0.13540113331345063,9693941,37.09
PhonemeSpectra,TimeMixerPP,217,4,32,8,32,conv,3,2,3,0.14613778705636743,4989685,19.15
PhonemeSpectra,TimeMixerPP,217,4,32,8,32,conv,3,2,2,0.14315538323889054,4989685,19.15
PhonemeSpectra,TimeMixerPP,217,4,32,8,16,conv,3,2,3,0.13450641216820758,2637557,10.17
PhonemeSpectra,TimeMixerPP,217,4,32,8,16,conv,3,2,2,0.1413659409484044,2637557,10.17
PhonemeSpectra,TimeMixerPP,217,4,16,8,64,conv,3,2,3,0.14733074858335818,4848565,18.61
PhonemeSpectra,TimeMixerPP,217,4,16,8,64,conv,3,2,2,0.14852371011034893,4848565,18.61
PhonemeSpectra,TimeMixerPP,217,4,16,8,32,conv,3,2,3,0.14524306591112437,2495413,9.63
PhonemeSpectra,TimeMixerPP,217,4,16,8,32,conv,3,2,2,0.14613778705636743,2495413,9.63
PhonemeSpectra,TimeMixerPP,217,4,16,8,16,conv,3,2,3,0.14762898896510587,1318837,5.14
PhonemeSpectra,TimeMixerPP,217,4,16,8,16,conv,3,2,2,0.1497166716373397,1318837,5.14
PhonemeSpectra,TimeMixerPP,217,3,64,8,64,conv,3,2,3,0.13301521025946914,14684531,56.1
PhonemeSpectra,TimeMixerPP,217,3,64,8,64,conv,3,2,2,0.13301521025946914,14684531,56.1
PhonemeSpectra,TimeMixerPP,217,3,64,8,32,conv,3,2,3,0.13480465254995527,7629683,29.19
PhonemeSpectra,TimeMixerPP,217,3,64,8,32,conv,3,2,2,0.1258574410975246,7629683,29.19
PhonemeSpectra,TimeMixerPP,217,3,64,8,16,conv,3,2,3,0.13480465254995527,4102259,15.74
PhonemeSpectra,TimeMixerPP,217,3,64,8,16,conv,3,2,2,0.13868177751267521,4102259,15.74
PhonemeSpectra,TimeMixerPP,217,3,32,8,64,conv,3,2,3,0.13808529674917983,7339251,28.08
PhonemeSpectra,TimeMixerPP,217,3,32,8,64,conv,3,2,2,0.1392782582761706,7339251,28.08
PhonemeSpectra,TimeMixerPP,217,3,32,8,32,conv,3,2,3,0.1416641813301521,3811059,14.62
PhonemeSpectra,TimeMixerPP,217,3,32,8,32,conv,3,2,2,0.14345362362063824,3811059,14.62
PhonemeSpectra,TimeMixerPP,217,3,32,8,16,conv,3,2,3,0.14733074858335818,2046963,7.89
PhonemeSpectra,TimeMixerPP,217,3,32,8,16,conv,3,2,2,0.149418431255592,2046963,7.89
PhonemeSpectra,TimeMixerPP,217,3,16,8,64,conv,3,2,3,0.14076946018490905,3671219,14.09
PhonemeSpectra,TimeMixerPP,217,3,16,8,64,conv,3,2,2,0.14375186400238593,3671219,14.09
PhonemeSpectra,TimeMixerPP,217,3,16,8,32,conv,3,2,3,0.15389203698180734,1906355,7.36
PhonemeSpectra,TimeMixerPP,217,3,16,8,32,conv,3,2,2,0.14733074858335818,1906355,7.36
PhonemeSpectra,TimeMixerPP,217,3,16,8,16,conv,3,2,3,0.14673426781986282,1023923,3.99
PhonemeSpectra,TimeMixerPP,217,3,16,8,16,conv,3,2,2,0.14375186400238593,1023923,3.99
PhonemeSpectra,TimeMixerPP,217,2,64,8,64,conv,3,2,3,0.12526096033402923,9972081,38.1
PhonemeSpectra,TimeMixerPP,217,2,64,8,64,conv,3,2,2,0.12705040262451536,9972081,38.1
PhonemeSpectra,TimeMixerPP,217,2,64,8,32,conv,3,2,3,0.131225767968983,5268849,20.16
PhonemeSpectra,TimeMixerPP,217,2,64,8,32,conv,3,2,2,0.1285416045332538,5268849,20.16
PhonemeSpectra,TimeMixerPP,217,2,64,8,16,conv,3,2,3,0.1336116910229645,2917233,11.19
PhonemeSpectra,TimeMixerPP,217,2,64,8,16,conv,3,2,2,0.12973456606024455,2917233,11.19
PhonemeSpectra,TimeMixerPP,217,2,32,8,64,conv,3,2,3,0.14315538323889054,4984561,19.07
PhonemeSpectra,TimeMixerPP,217,2,32,8,64,conv,3,2,2,0.1306292872054876,4984561,19.07
PhonemeSpectra,TimeMixerPP,217,2,32,8,32,conv,3,2,3,0.14255890247539516,2632433,10.1
PhonemeSpectra,TimeMixerPP,217,2,32,8,32,conv,3,2,2,0.1416641813301521,2632433,10.1
PhonemeSpectra,TimeMixerPP,217,2,32,8,16,conv,3,2,3,0.13689233522218908,1456369,5.62
PhonemeSpectra,TimeMixerPP,217,2,32,8,16,conv,3,2,2,0.13719057560393677,1456369,5.62
PhonemeSpectra,TimeMixerPP,217,2,16,8,64,conv,3,2,3,0.1392782582761706,2493873,9.57
PhonemeSpectra,TimeMixerPP,217,2,16,8,64,conv,3,2,2,0.1443483447658813,2493873,9.57
PhonemeSpectra,TimeMixerPP,217,2,16,8,32,conv,3,2,3,0.14613778705636743,1317297,5.08
PhonemeSpectra,TimeMixerPP,217,2,16,8,32,conv,3,2,2,0.1521025946913212,1317297,5.08
PhonemeSpectra,TimeMixerPP,217,2,16,8,16,conv,3,2,3,0.14554130629287204,729009,2.84
PhonemeSpectra,TimeMixerPP,217,2,16,8,16,conv,3,2,2,0.14822546972860126,729009,2.84
PhonemeSpectra,TimeMixerPP,217,1,64,8,64,conv,3,2,3,0.1288398449150015,5259631,20.1
PhonemeSpectra,TimeMixerPP,217,1,64,8,64,conv,3,2,2,0.1282433641515061,5259631,20.1
PhonemeSpectra,TimeMixerPP,217,1,64,8,32,conv,3,2,3,0.131225767968983,2908015,11.13
PhonemeSpectra,TimeMixerPP,217,1,64,8,32,conv,3,2,2,0.12794512376975842,2908015,11.13
PhonemeSpectra,TimeMixerPP,217,1,64,8,16,conv,3,2,3,0.1288398449150015,1732207,6.64
PhonemeSpectra,TimeMixerPP,217,1,64,8,16,conv,3,2,2,0.11989263346257083,1732207,6.64
PhonemeSpectra,TimeMixerPP,217,1,32,8,64,conv,3,2,3,0.14076946018490905,2629871,10.07
PhonemeSpectra,TimeMixerPP,217,1,32,8,64,conv,3,2,2,0.1336116910229645,2629871,10.07
PhonemeSpectra,TimeMixerPP,217,1,32,8,32,conv,3,2,3,0.13480465254995527,1453807,5.58
PhonemeSpectra,TimeMixerPP,217,1,32,8,32,conv,3,2,2,0.13271696987772144,1453807,5.58
