data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
PEMS-SF,TimeMixerPP,144,4,64,8,64,conv,3,2,3,0.838150289017341,21890500,83.62
PEMS-SF,TimeMixerPP,144,4,64,8,64,conv,3,2,2,0.8323699421965318,21890500,83.62
PEMS-SF,TimeMixerPP,144,4,64,8,32,conv,3,2,3,0.8439306358381503,12484036,47.74
PEMS-SF,TimeMixerPP,144,4,64,8,32,conv,3,2,2,0.8439306358381503,12484036,47.74
PEMS-SF,TimeMixerPP,144,4,64,8,16,conv,3,2,3,0.838150289017341,7780804,29.79
PEMS-SF,TimeMixerPP,144,4,64,8,16,conv,3,2,2,0.838150289017341,7780804,29.79
PEMS-SF,TimeMixerPP,144,4,32,8,64,conv,3,2,3,0.8497109826589595,12334628,47.17
PEMS-SF,TimeMixerPP,144,4,32,8,64,conv,3,2,2,0.8728323699421965,12334628,47.17
PEMS-SF,TimeMixerPP,144,4,32,8,32,conv,3,2,3,0.861271676300578,7630372,29.22
PEMS-SF,TimeMixerPP,144,4,32,8,32,conv,3,2,2,0.8439306358381503,7630372,29.22
PEMS-SF,TimeMixerPP,144,4,32,8,16,conv,3,2,3,0.838150289017341,5278244,20.25
PEMS-SF,TimeMixerPP,144,4,32,8,16,conv,3,2,2,0.8265895953757225,5278244,20.25
PEMS-SF,TimeMixerPP,144,4,16,8,64,conv,3,2,3,0.861271676300578,7562836,28.96
PEMS-SF,TimeMixerPP,144,4,16,8,64,conv,3,2,2,0.8670520231213873,7562836,28.96
PEMS-SF,TimeMixerPP,144,4,16,8,32,conv,3,2,3,0.8497109826589595,5209684,19.99
PEMS-SF,TimeMixerPP,144,4,16,8,32,conv,3,2,2,0.8497109826589595,5209684,19.99
PEMS-SF,TimeMixerPP,144,4,16,8,16,conv,3,2,3,0.8323699421965318,4033108,15.5
PEMS-SF,TimeMixerPP,144,4,16,8,16,conv,3,2,2,0.8208092485549133,4033108,15.5
PEMS-SF,TimeMixerPP,144,3,64,8,64,conv,3,2,3,0.861271676300578,17178050,65.62
PEMS-SF,TimeMixerPP,144,3,64,8,64,conv,3,2,2,0.8728323699421965,17178050,65.62
PEMS-SF,TimeMixerPP,144,3,64,8,32,conv,3,2,3,0.8670520231213873,10123202,38.7
PEMS-SF,TimeMixerPP,144,3,64,8,32,conv,3,2,2,0.8670520231213873,10123202,38.7
PEMS-SF,TimeMixerPP,144,3,64,8,16,conv,3,2,3,0.8670520231213873,6595778,25.25
PEMS-SF,TimeMixerPP,144,3,64,8,16,conv,3,2,2,0.8670520231213873,6595778,25.25
PEMS-SF,TimeMixerPP,144,3,32,8,64,conv,3,2,3,0.8439306358381503,9979938,38.16
PEMS-SF,TimeMixerPP,144,3,32,8,64,conv,3,2,2,0.861271676300578,9979938,38.16
