data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
SelfRegulationSCP1,TimeMixerPP,896,4,64,8,64,conv,3,2,3,0.9044368600682594,19016678,72.66
SelfRegulationSCP1,TimeMixerPP,896,4,64,8,64,conv,3,2,2,0.9010238907849829,19016678,72.66
SelfRegulationSCP1,TimeMixerPP,896,4,64,8,32,conv,3,2,3,0.9010238907849829,9610214,36.77
SelfRegulationSCP1,TimeMixerPP,896,4,64,8,32,conv,3,2,2,0.8976109215017065,9610214,36.77
SelfRegulationSCP1,TimeMixerPP,896,4,64,8,16,conv,3,2,3,0.8976109215017065,4906982,18.83
SelfRegulationSCP1,TimeMixerPP,896,4,64,8,16,conv,3,2,2,0.8976109215017065,4906982,18.83
SelfRegulationSCP1,TimeMixerPP,896,4,32,8,64,conv,3,2,3,0.8976109215017065,9527590,36.46
SelfRegulationSCP1,TimeMixerPP,896,4,32,8,64,conv,3,2,2,0.8976109215017065,9527590,36.46
SelfRegulationSCP1,TimeMixerPP,896,4,32,8,32,conv,3,2,3,0.9044368600682594,4823334,18.51
SelfRegulationSCP1,TimeMixerPP,896,4,32,8,32,conv,3,2,2,0.9044368600682594,4823334,18.51
SelfRegulationSCP1,TimeMixerPP,896,4,32,8,16,conv,3,2,3,0.9044368600682594,2471206,9.54
SelfRegulationSCP1,TimeMixerPP,896,4,32,8,16,conv,3,2,2,0.9010238907849829,2471206,9.54
SelfRegulationSCP1,TimeMixerPP,896,4,16,8,64,conv,3,2,3,0.9044368600682594,4789190,18.38
SelfRegulationSCP1,TimeMixerPP,896,4,16,8,64,conv,3,2,2,0.9044368600682594,4789190,18.38
SelfRegulationSCP1,TimeMixerPP,896,4,16,8,32,conv,3,2,3,0.89419795221843,2436038,9.41
SelfRegulationSCP1,TimeMixerPP,896,4,16,8,32,conv,3,2,2,0.89419795221843,2436038,9.41
SelfRegulationSCP1,TimeMixerPP,896,4,16,8,16,conv,3,2,3,0.89419795221843,1259462,4.92
SelfRegulationSCP1,TimeMixerPP,896,4,16,8,16,conv,3,2,2,0.89419795221843,1259462,4.92
