data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
FaceDetection,TimeMixerPP,62,4,64,8,64,conv,3,2,3,0.6790578887627696,18949009,72.4
FaceDetection,TimeMixerPP,62,4,64,8,64,conv,3,2,2,0.6736662883087401,18949009,72.4
FaceDetection,TimeMixerPP,62,4,64,8,32,conv,3,2,3,0.6813280363223609,9542545,36.52
FaceDetection,TimeMixerPP,62,4,64,8,32,conv,3,2,2,0.6671396140749148,9542545,36.52
FaceDetection,TimeMixerPP,62,4,64,8,16,conv,3,2,3,0.684449489216799,4839313,18.57
FaceDetection,TimeMixerPP,62,4,64,8,16,conv,3,2,2,0.684733257661748,4839313,18.57
FaceDetection,TimeMixerPP,62,4,32,8,64,conv,3,2,3,0.6827468785471056,9500049,36.35
FaceDetection,TimeMixerPP,62,4,32,8,64,conv,3,2,2,0.6770715096481271,9500049,36.35
FaceDetection,TimeMixerPP,62,4,32,8,32,conv,3,2,3,0.6662883087400681,4795793,18.41
FaceDetection,TimeMixerPP,62,4,32,8,32,conv,3,2,2,0.666572077185017,4795793,18.41
FaceDetection,TimeMixerPP,62,4,32,8,16,conv,3,2,3,0.6901248581157775,2443665,9.43
FaceDetection,TimeMixerPP,62,4,32,8,16,conv,3,2,2,0.6767877412031782,2443665,9.43
FaceDetection,TimeMixerPP,62,4,16,8,64,conv,3,2,3,0.6870034052213394,4781713,18.35
FaceDetection,TimeMixerPP,62,4,16,8,64,conv,3,2,2,0.6833144154370034,4781713,18.35
FaceDetection,TimeMixerPP,62,4,16,8,32,conv,3,2,3,0.677639046538025,2428561,9.38
FaceDetection,TimeMixerPP,62,4,16,8,32,conv,3,2,2,0.673950056753689,2428561,9.38
FaceDetection,TimeMixerPP,62,4,16,8,16,conv,3,2,3,0.6796254256526674,1251985,4.89
FaceDetection,TimeMixerPP,62,4,16,8,16,conv,3,2,2,0.6801929625425652,1251985,4.89
FaceDetection,TimeMixerPP,62,3,64,8,64,conv,3,2,3,0.6799091940976163,14236559,54.39
FaceDetection,TimeMixerPP,62,3,64,8,64,conv,3,2,2,0.6748013620885358,14236559,54.39
FaceDetection,TimeMixerPP,62,3,64,8,32,conv,3,2,3,0.6838819523269013,7181711,27.48
FaceDetection,TimeMixerPP,62,3,64,8,32,conv,3,2,2,0.6864358683314415,7181711,27.48
FaceDetection,TimeMixerPP,62,3,64,8,16,conv,3,2,3,0.6779228149829739,3654287,14.03
FaceDetection,TimeMixerPP,62,3,64,8,16,conv,3,2,2,0.674233825198638,3654287,14.03
FaceDetection,TimeMixerPP,62,3,32,8,64,conv,3,2,3,0.6753688989784336,7145359,27.34
FaceDetection,TimeMixerPP,62,3,32,8,64,conv,3,2,2,0.673950056753689,7145359,27.34
FaceDetection,TimeMixerPP,62,3,32,8,32,conv,3,2,3,0.6787741203178207,3617167,13.89
FaceDetection,TimeMixerPP,62,3,32,8,32,conv,3,2,2,0.6821793416572077,3617167,13.89
FaceDetection,TimeMixerPP,62,3,32,8,16,conv,3,2,3,0.6782065834279228,1853071,7.16
FaceDetection,TimeMixerPP,62,3,32,8,16,conv,3,2,2,0.6827468785471056,1853071,7.16
FaceDetection,TimeMixerPP,62,3,16,8,64,conv,3,2,3,0.6779228149829739,3604367,13.84
FaceDetection,TimeMixerPP,62,3,16,8,64,conv,3,2,2,0.6713961407491487,3604367,13.84
FaceDetection,TimeMixerPP,62,3,16,8,32,conv,3,2,3,0.6963677639046538,1839503,7.1
FaceDetection,TimeMixerPP,62,3,16,8,32,conv,3,2,2,0.6875709421112373,1839503,7.1
FaceDetection,TimeMixerPP,62,3,16,8,16,conv,3,2,3,0.6853007945516458,957071,3.74
FaceDetection,TimeMixerPP,62,3,16,8,16,conv,3,2,2,0.6818955732122588,957071,3.74
FaceDetection,TimeMixerPP,62,2,64,8,64,conv,3,2,3,0.6708286038592508,9524109,36.39
FaceDetection,TimeMixerPP,62,2,64,8,64,conv,3,2,2,0.66316685584563,9524109,36.39
FaceDetection,TimeMixerPP,62,2,64,8,32,conv,3,2,3,0.6767877412031782,4820877,18.45
FaceDetection,TimeMixerPP,62,2,64,8,32,conv,3,2,2,0.6790578887627696,4820877,18.45
FaceDetection,TimeMixerPP,62,2,64,8,16,conv,3,2,3,0.6830306469920545,2469261,9.48
FaceDetection,TimeMixerPP,62,2,64,8,16,conv,3,2,2,0.6782065834279228,2469261,9.48
