data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
LSST,TimeMixerPP,36,4,64,8,64,conv,3,2,3,0.39983779399837793,18883638,72.15
LSST,TimeMixerPP,36,4,64,8,64,conv,3,2,2,0.39983779399837793,18883638,72.15
LSST,TimeMixerPP,36,4,64,8,32,conv,3,2,3,0.36739659367396593,9477174,36.27
LSST,TimeMixerPP,36,4,64,8,32,conv,3,2,2,0.36739659367396593,9477174,36.27
LSST,TimeMixerPP,36,4,64,8,16,conv,3,2,3,0.3961881589618816,4773942,18.32
LSST,TimeMixerPP,36,4,64,8,16,conv,3,2,2,0.3961881589618816,4773942,18.32
LSST,TimeMixerPP,36,4,32,8,64,conv,3,2,3,0.3824006488240065,9435766,36.11
LSST,TimeMixerPP,36,4,32,8,64,conv,3,2,2,0.3824006488240065,9435766,36.11
LSST,TimeMixerPP,36,4,32,8,32,conv,3,2,3,0.41768045417680455,4731510,18.16
LSST,TimeMixerPP,36,4,32,8,32,conv,3,2,2,0.41768045417680455,4731510,18.16
LSST,TimeMixerPP,36,4,32,8,16,conv,3,2,3,0.39699918896999187,2379382,9.19
LSST,TimeMixerPP,36,4,32,8,16,conv,3,2,2,0.39699918896999187,2379382,9.19
LSST,TimeMixerPP,36,4,16,8,64,conv,3,2,3,0.3722627737226277,4717974,18.11
LSST,TimeMixerPP,36,4,16,8,64,conv,3,2,2,0.3933495539334955,4717974,18.11
LSST,TimeMixerPP,36,4,16,8,32,conv,3,2,3,0.39943227899432276,2364822,9.13
LSST,TimeMixerPP,36,4,16,8,32,conv,3,2,2,0.39943227899432276,2364822,9.13
LSST,TimeMixerPP,36,4,16,8,16,conv,3,2,3,0.3884833738848337,1188246,4.65
LSST,TimeMixerPP,36,4,16,8,16,conv,3,2,2,0.3888888888888889,1188246,4.65
LSST,TimeMixerPP,36,3,64,8,64,conv,3,2,3,0.4444444444444444,14171188,54.15
LSST,TimeMixerPP,36,3,64,8,64,conv,3,2,2,0.44363341443633414,14171188,54.15
LSST,TimeMixerPP,36,3,64,8,32,conv,3,2,3,0.44282238442822386,7116340,27.23
LSST,TimeMixerPP,36,3,64,8,32,conv,3,2,2,0.44282238442822386,7116340,27.23
LSST,TimeMixerPP,36,3,64,8,16,conv,3,2,3,0.38037307380373075,3588916,13.78
LSST,TimeMixerPP,36,3,64,8,16,conv,3,2,2,0.38037307380373075,3588916,13.78
LSST,TimeMixerPP,36,3,32,8,64,conv,3,2,3,0.38564476885644766,7081076,27.1
LSST,TimeMixerPP,36,3,32,8,64,conv,3,2,2,0.38564476885644766,7081076,27.1
LSST,TimeMixerPP,36,3,32,8,32,conv,3,2,3,0.40794809407948096,3552884,13.64
LSST,TimeMixerPP,36,3,32,8,32,conv,3,2,2,0.40794809407948096,3552884,13.64
LSST,TimeMixerPP,36,3,32,8,16,conv,3,2,3,0.3937550689375507,1788788,6.91
LSST,TimeMixerPP,36,3,32,8,16,conv,3,2,2,0.3937550689375507,1788788,6.91
LSST,TimeMixerPP,36,3,16,8,64,conv,3,2,3,0.41524736415247365,3540628,13.59
LSST,TimeMixerPP,36,3,16,8,64,conv,3,2,2,0.41565287915652877,3540628,13.59
LSST,TimeMixerPP,36,3,16,8,32,conv,3,2,3,0.38523925385239255,1775764,6.86
LSST,TimeMixerPP,36,3,16,8,32,conv,3,2,2,0.38523925385239255,1775764,6.86
LSST,TimeMixerPP,36,3,16,8,16,conv,3,2,3,0.402676399026764,893332,3.49
LSST,TimeMixerPP,36,3,16,8,16,conv,3,2,2,0.402676399026764,893332,3.49
LSST,TimeMixerPP,36,2,64,8,64,conv,3,2,3,0.4197080291970803,9458738,36.14
LSST,TimeMixerPP,36,2,64,8,64,conv,3,2,2,0.4197080291970803,9458738,36.14
LSST,TimeMixerPP,36,2,64,8,32,conv,3,2,3,0.3986212489862125,4755506,18.2
LSST,TimeMixerPP,36,2,64,8,32,conv,3,2,2,0.3986212489862125,4755506,18.2
