data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
BasicMotions,TimeMixerPP,100,1,64,8,16,conv,3,2,3,0.975,1212614,4.66
BasicMotions,TimeMixerPP,100,1,64,8,16,conv,3,2,2,0.975,1212614,4.66
BasicMotions,TimeMixerPP,100,1,32,8,64,conv,3,2,3,0.975,2368774,9.07
BasicMotions,TimeMixerPP,100,1,32,8,64,conv,3,2,2,1.0,2368774,9.07
BasicMotions,TimeMixerPP,100,1,32,8,32,conv,3,2,3,0.95,1192710,4.58
BasicMotions,TimeMixerPP,100,1,32,8,32,conv,3,2,2,0.95,1192710,4.58
BasicMotions,TimeMixerPP,100,1,32,8,16,conv,3,2,3,1.0,604678,2.34
BasicMotions,TimeMixerPP,100,1,32,8,16,conv,3,2,2,0.975,604678,2.34
BasicMotions,TimeMixerPP,100,1,16,8,64,conv,3,2,3,0.975,1184678,4.55
BasicMotions,TimeMixerPP,100,1,16,8,64,conv,3,2,2,0.975,1184678,4.55
BasicMotions,TimeMixerPP,100,1,16,8,32,conv,3,2,3,1.0,596390,2.31
BasicMotions,TimeMixerPP,100,1,16,8,32,conv,3,2,2,0.975,596390,2.31
BasicMotions,TimeMixerPP,100,1,16,8,16,conv,3,2,3,0.975,302246,1.19
BasicMotions,TimeMixerPP,100,1,16,8,16,conv,3,2,2,0.975,302246,1.19
BasicMotions,TimeMixerPP,100,4,64,8,64,conv,2,2,3,1.0,18879453,72.13
BasicMotions,TimeMixerPP,100,4,64,8,64,conv,2,2,2,1.0,18879453,72.13
BasicMotions,TimeMixerPP,100,4,64,8,32,conv,2,2,3,1.0,9472989,36.25
BasicMotions,TimeMixerPP,100,4,64,8,32,conv,2,2,2,1.0,9472989,36.25
BasicMotions,TimeMixerPP,100,4,64,8,16,conv,2,2,3,1.0,4769757,18.31
BasicMotions,TimeMixerPP,100,4,64,8,16,conv,2,2,2,1.0,4769757,18.31
BasicMotions,TimeMixerPP,100,4,32,8,64,conv,2,2,3,0.95,9434909,36.1
BasicMotions,TimeMixerPP,100,4,32,8,64,conv,2,2,2,1.0,9434909,36.1
BasicMotions,TimeMixerPP,100,4,32,8,32,conv,2,2,3,1.0,4730653,18.16
BasicMotions,TimeMixerPP,100,4,32,8,32,conv,2,2,2,1.0,4730653,18.16
BasicMotions,TimeMixerPP,100,4,32,8,16,conv,2,2,3,1.0,2378525,9.19
BasicMotions,TimeMixerPP,100,4,32,8,16,conv,2,2,2,1.0,2378525,9.19
BasicMotions,TimeMixerPP,100,4,16,8,64,conv,2,2,3,1.0,4718781,18.11
BasicMotions,TimeMixerPP,100,4,16,8,64,conv,2,2,2,1.0,4718781,18.11
BasicMotions,TimeMixerPP,100,4,16,8,32,conv,2,2,3,0.975,2365629,9.14
BasicMotions,TimeMixerPP,100,4,16,8,32,conv,2,2,2,0.975,2365629,9.14
BasicMotions,TimeMixerPP,100,4,16,8,16,conv,2,2,3,1.0,1189053,4.65
BasicMotions,TimeMixerPP,100,4,16,8,16,conv,2,2,2,1.0,1189053,4.65
BasicMotions,TimeMixerPP,100,3,64,8,64,conv,2,2,3,0.975,14167003,54.13
BasicMotions,TimeMixerPP,100,3,64,8,64,conv,2,2,2,1.0,14167003,54.13
BasicMotions,TimeMixerPP,100,3,64,8,32,conv,2,2,3,1.0,7112155,27.22
BasicMotions,TimeMixerPP,100,3,64,8,32,conv,2,2,2,1.0,7112155,27.22
BasicMotions,TimeMixerPP,100,3,64,8,16,conv,2,2,3,1.0,3584731,13.76
BasicMotions,TimeMixerPP,100,3,64,8,16,conv,2,2,2,1.0,3584731,13.76
BasicMotions,TimeMixerPP,100,3,32,8,64,conv,2,2,3,0.95,7080219,27.09
BasicMotions,TimeMixerPP,100,3,32,8,64,conv,2,2,2,1.0,7080219,27.09
