data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
BasicMotions,Mamba,100,4,1024,16,2,4,Exp,1.0,27105280,122.95,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,512,16,2,4,Exp,0.975,6999040,36.48,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,256,16,2,4,Exp,1.0,1861120,12.0,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,128,16,2,4,Exp,1.0,520960,4.44,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,64,16,2,4,Exp,1.0,158080,1.84,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,32,16,2,4,Exp,0.975,53440,0.83,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,1024,8,2,4,Exp,1.0,26908672,122.2,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,512,8,2,4,Exp,1.0,6900736,36.11,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,256,8,2,4,Exp,1.0,1811968,11.81,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
BasicMotions,Mamba,100,4,128,8,2,4,Exp,1.0,496384,4.35,classification_CLS_BasicMotions_Mamba_UEA_ftM_sl100_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
