data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
JapaneseVowels,Mamba,29,4,1024,16,2,4,Exp,0.9567567567567568,26981376,122.47,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,512,16,2,4,Exp,0.9702702702702702,6937088,36.24,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,256,16,2,4,Exp,0.9621621621621622,1830144,11.88,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,128,16,2,4,Exp,0.9675675675675676,505472,4.39,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,64,16,2,4,Exp,0.9621621621621622,150336,1.81,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,32,16,2,4,Exp,0.9459459459459459,49568,0.82,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,1024,8,2,4,Exp,0.9621621621621622,26784768,121.72,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,512,8,2,4,Exp,0.972972972972973,6838784,35.87,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,256,8,2,4,Exp,0.972972972972973,1780992,11.69,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,128,8,2,4,Exp,0.9567567567567568,480896,4.29,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,64,8,2,4,Exp,0.9594594594594594,138048,1.76,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,32,8,2,4,Exp,0.9621621621621622,43424,0.79,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,1024,4,2,4,Exp,0.9513513513513514,26686464,121.35,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,512,4,2,4,Exp,0.9648648648648649,6789632,35.68,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,256,4,2,4,Exp,0.9783783783783784,1756416,11.6,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,128,4,2,4,Exp,0.9648648648648649,468608,4.25,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,64,4,2,4,Exp,0.9567567567567568,131904,1.74,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm64_ds4_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,32,4,2,4,Exp,0.9459459459459459,40352,0.78,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm32_ds4_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,1024,2,2,4,Exp,0.9594594594594594,26637312,121.16,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm1024_ds2_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,512,2,2,4,Exp,0.972972972972973,6765056,35.59,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm512_ds2_expand2_dc4_Exp_0
JapaneseVowels,Mamba,29,4,256,2,2,4,Exp,0.9702702702702702,1744128,11.55,classification_CLS_JapaneseVowels_Mamba_UEA_ftM_sl29_ll0_pl0_el4_dm256_ds2_expand2_dc4_Exp_0
