data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
NATOPS,Mamba,51,4,1024,16,2,4,Exp,0.8111111111111111,27064320,122.79,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,512,16,2,4,Exp,0.9277777777777778,6978560,36.4,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,256,16,2,4,Exp,0.9277777777777778,1850880,11.96,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,128,16,2,4,Exp,0.9388888888888889,515840,4.43,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,64,16,2,4,Exp,0.8777777777777778,155520,1.83,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,32,16,2,4,Exp,0.9055555555555556,52160,0.83,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,1024,8,2,4,Exp,0.8444444444444444,26867712,122.04,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,512,8,2,4,Exp,0.9444444444444444,6880256,36.03,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,256,8,2,4,Exp,0.9277777777777778,1801728,11.77,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,128,8,2,4,Exp,0.8888888888888888,491264,4.33,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,64,8,2,4,Exp,0.8944444444444445,143232,1.78,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,32,8,2,4,Exp,0.9277777777777778,46016,0.8,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,1024,4,2,4,Exp,0.8277777777777777,26769408,121.66,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,512,4,2,4,Exp,0.9444444444444444,6831104,35.84,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,256,4,2,4,Exp,0.9388888888888889,1777152,11.68,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,128,4,2,4,Exp,0.8888888888888888,478976,4.28,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,64,4,2,4,Exp,0.8888888888888888,137088,1.76,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm64_ds4_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,32,4,2,4,Exp,0.8833333333333333,42944,0.79,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm32_ds4_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,1024,2,2,4,Exp,0.8277777777777777,26720256,121.48,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm1024_ds2_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,512,2,2,4,Exp,0.9277777777777778,6806528,35.75,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm512_ds2_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,256,2,2,4,Exp,0.9388888888888889,1764864,11.63,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm256_ds2_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,128,2,2,4,Exp,0.8722222222222222,472832,4.26,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm128_ds2_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,64,2,2,4,Exp,0.8666666666666667,134016,1.75,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm64_ds2_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,32,2,2,4,Exp,0.9,41408,0.78,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm32_ds2_expand2_dc4_Exp_0
NATOPS,Mamba,51,4,1024,1,2,4,Exp,0.8277777777777777,26695680,121.38,classification_CLS_NATOPS_Mamba_UEA_ftM_sl51_ll0_pl0_el4_dm1024_ds1_expand2_dc4_Exp_0
