data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
FaceDetection,Mamba,62,4,1024,16,2,4,Exp,0.5096481271282634,27246592,123.48,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,512,16,2,4,Exp,0.5349035187287173,7069696,36.75,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,256,16,2,4,Exp,0.6126560726447219,1896448,12.13,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,128,16,2,4,Exp,0.6767877412031782,538624,4.51,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,64,16,2,4,Exp,0.6580590238365494,166912,1.87,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,32,16,2,4,Exp,0.6702610669693531,57856,0.85,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,8,2,4,Exp,0.5082292849035187,27049984,122.73,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,512,8,2,4,Exp,0.5459704880817253,6971392,36.38,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,256,8,2,4,Exp,0.593927355278093,1847296,11.95,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,128,8,2,4,Exp,0.6861520998864926,514048,4.42,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,64,8,2,4,Exp,0.674233825198638,154624,1.83,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,32,8,2,4,Exp,0.6691259931895573,51712,0.82,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,4,2,4,Exp,0.5048240635641317,26951680,122.36,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,512,4,2,4,Exp,0.6061293984108967,6922240,36.19,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,256,4,2,4,Exp,0.5391600454029511,1822720,11.85,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,128,4,2,4,Exp,0.6762202043132803,501760,4.37,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,64,4,2,4,Exp,0.6730987514188422,148480,1.8,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,32,4,2,4,Exp,0.6705448354143019,48640,0.81,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,2,2,4,Exp,0.5244040862656073,26902528,122.17,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds2_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,512,2,2,4,Exp,0.514755959137344,6897664,36.09,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds2_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,256,2,2,4,Exp,0.6660045402951191,1810432,11.81,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds2_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,128,2,2,4,Exp,0.6835981838819524,495616,4.35,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds2_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,64,2,2,4,Exp,0.6688422247446084,145408,1.79,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds2_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,32,2,2,4,Exp,0.6699772985244041,47104,0.81,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds2_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,1,2,4,Exp,0.5192962542565267,26877952,122.08,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds1_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,512,1,2,4,Exp,0.5175936435868331,6885376,36.05,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds1_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,256,1,2,4,Exp,0.6733825198637912,1804288,11.78,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds1_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,128,1,2,4,Exp,0.6918274687854711,492544,4.34,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds1_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,64,1,2,4,Exp,0.6799091940976163,143872,1.79,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds1_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,32,1,2,4,Exp,0.666572077185017,46336,0.8,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds1_expand2_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,16,1,4,Exp,0.543416572077185,13914112,72.63,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds16_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,512,16,1,4,Exp,0.5175936435868331,3680256,23.82,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds16_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,256,16,1,4,Exp,0.6220204313280363,1020928,8.79,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds16_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,128,16,1,4,Exp,0.6841657207718501,305664,3.62,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds16_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,64,16,1,4,Exp,0.6662883087400681,101632,1.62,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds16_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,32,16,1,4,Exp,0.6736662883087401,38016,0.77,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds16_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,8,1,4,Exp,0.6682746878547106,13815808,72.25,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds8_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,512,8,1,4,Exp,0.5173098751418842,3631104,23.63,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds8_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,256,8,1,4,Exp,0.6923950056753689,996352,8.7,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds8_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,128,8,1,4,Exp,0.6728149829738933,293376,3.58,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds8_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,64,8,1,4,Exp,0.6762202043132803,95488,1.6,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds8_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,32,8,1,4,Exp,0.662883087400681,34944,0.76,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds8_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,4,1,4,Exp,0.5295119182746879,13766656,72.06,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds4_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,512,4,1,4,Exp,0.5280930760499433,3606528,23.54,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds4_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,256,4,1,4,Exp,0.6756526674233825,984064,8.65,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds4_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,128,4,1,4,Exp,0.677355278093076,287232,3.55,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds4_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,64,4,1,4,Exp,0.6685584562996595,92416,1.59,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds4_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,32,4,1,4,Exp,0.6634506242905789,33408,0.75,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds4_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,2,1,4,Exp,0.6634506242905789,13742080,71.97,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds2_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,512,2,1,4,Exp,0.5998864926220204,3594240,23.49,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds2_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,256,2,1,4,Exp,0.6637343927355278,977920,8.63,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds2_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,128,2,1,4,Exp,0.681044267877412,284160,3.54,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds2_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,64,2,1,4,Exp,0.6728149829738933,90880,1.58,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds2_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,32,2,1,4,Exp,0.6623155505107832,32640,0.75,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds2_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,1024,1,1,4,Exp,0.5136208853575482,13729792,71.92,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm1024_ds1_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,512,1,1,4,Exp,0.5769012485811578,3588096,23.47,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm512_ds1_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,256,1,1,4,Exp,0.6912599318955732,974848,8.62,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm256_ds1_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,128,1,1,4,Exp,0.6782065834279228,282624,3.54,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm128_ds1_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,64,1,1,4,Exp,0.6728149829738933,90112,1.58,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm64_ds1_expand1_dc4_Exp_0
FaceDetection,Mamba,62,4,32,1,1,4,Exp,0.6694097616345063,32256,0.75,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el4_dm32_ds1_expand1_dc4_Exp_0
FaceDetection,Mamba,62,3,1024,16,2,4,Exp,0.5573212258796821,20578304,98.04,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm1024_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,512,16,2,4,Exp,0.5774687854710556,5373952,30.28,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm512_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,256,16,2,4,Exp,0.6904086265607264,1458176,10.46,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm256_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,128,16,2,4,Exp,0.6713961407491487,421888,4.06,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm128_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,64,16,2,4,Exp,0.6591940976163451,134144,1.74,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm64_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,32,16,2,4,Exp,0.6657207718501703,47872,0.81,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm32_ds16_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,1024,8,2,4,Exp,0.5150397275822929,20430848,97.48,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm1024_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,512,8,2,4,Exp,0.5272417707150965,5300224,30.0,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm512_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,256,8,2,4,Exp,0.6833144154370034,1421312,10.32,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm256_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,128,8,2,4,Exp,0.674233825198638,403456,3.99,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm128_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,64,8,2,4,Exp,0.6713961407491487,124928,1.71,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm64_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,32,8,2,4,Exp,0.66316685584563,43264,0.79,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm32_ds8_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,1024,4,2,4,Exp,0.6660045402951191,20357120,97.2,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm1024_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,512,4,2,4,Exp,0.6668558456299659,5263360,29.86,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm512_ds4_expand2_dc4_Exp_0
FaceDetection,Mamba,62,3,256,4,2,4,Exp,0.6770715096481271,1402880,10.25,classification_CLS_FaceDetection_Mamba_UEA_ftM_sl62_ll0_pl0_el3_dm256_ds4_expand2_dc4_Exp_0
