data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
HandMovementDirection,Mamba,400,4,1024,16,2,4,Exp,0.527027027027027,28346368,127.68,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,512,16,2,4,Exp,0.4864864864864865,7619584,38.85,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,256,16,2,4,Exp,0.6081081081081081,2171392,13.18,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,128,16,2,4,Exp,0.5405405405405406,676096,5.04,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,64,16,2,4,Exp,0.47297297297297297,235648,2.14,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,32,16,2,4,Exp,0.4594594594594595,92224,0.98,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,1024,8,2,4,Exp,0.5945945945945946,28149760,126.93,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,512,8,2,4,Exp,0.5,7521280,38.47,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,256,8,2,4,Exp,0.527027027027027,2122240,12.99,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
HandMovementDirection,Mamba,400,4,128,8,2,4,Exp,0.5540540540540541,651520,4.94,classification_CLS_HandMovementDirection_Mamba_UEA_ftM_sl400_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
