data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
FingerMovements,Mamba,50,4,1024,16,2,4,Exp,0.58,26865664,122.03,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,512,16,2,4,Exp,0.58,6879232,36.02,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,256,16,2,4,Exp,0.63,1801216,11.77,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,128,16,2,4,Exp,0.59,491008,4.33,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,64,16,2,4,Exp,0.56,143104,1.78,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,32,16,2,4,Exp,0.57,45952,0.8,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,1024,8,2,4,Exp,0.56,26669056,121.28,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,512,8,2,4,Exp,0.59,6780928,35.65,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,256,8,2,4,Exp,0.56,1752064,11.58,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,128,8,2,4,Exp,0.56,466432,4.24,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,64,8,2,4,Exp,0.57,130816,1.74,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,32,8,2,4,Exp,0.63,39808,0.78,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,1024,4,2,4,Exp,0.59,26570752,120.91,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,512,4,2,4,Exp,0.61,6731776,35.46,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,256,4,2,4,Exp,0.62,1727488,11.49,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
FingerMovements,Mamba,50,4,128,4,2,4,Exp,0.6,454144,4.19,classification_CLS_FingerMovements_Mamba_UEA_ftM_sl50_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
