data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
PEMS-SF,Mamba,144,4,1024,16,2,4,Exp,0.7687861271676301,30667776,136.54,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,512,16,2,4,Exp,0.8323699421965318,8780288,43.28,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,256,16,2,4,Exp,0.861271676300578,2751744,15.4,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,128,16,2,4,Exp,0.861271676300578,966272,6.14,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,64,16,2,4,Exp,0.8497109826589595,380736,2.69,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,32,16,2,4,Exp,0.8554913294797688,164768,1.25,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,1024,8,2,4,Exp,0.7225433526011561,30471168,135.79,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,512,8,2,4,Exp,0.8092485549132948,8681984,42.9,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,256,8,2,4,Exp,0.8323699421965318,2702592,15.21,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,128,8,2,4,Exp,0.8728323699421965,941696,6.05,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,64,8,2,4,Exp,0.8554913294797688,368448,2.64,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,32,8,2,4,Exp,0.8208092485549133,158624,1.23,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,1024,4,2,4,Exp,0.8092485549132948,30372864,135.41,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,512,4,2,4,Exp,0.8034682080924855,8632832,42.71,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,256,4,2,4,Exp,0.838150289017341,2678016,15.11,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,128,4,2,4,Exp,0.8728323699421965,929408,6.0,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,64,4,2,4,Exp,0.8554913294797688,362304,2.62,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm64_ds4_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,32,4,2,4,Exp,0.8092485549132948,155552,1.22,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm32_ds4_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,1024,2,2,4,Exp,0.7167630057803468,30323712,135.22,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm1024_ds2_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,512,2,2,4,Exp,0.8034682080924855,8608256,42.62,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm512_ds2_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,256,2,2,4,Exp,0.8265895953757225,2665728,15.07,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm256_ds2_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,128,2,2,4,Exp,0.861271676300578,923264,5.98,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm128_ds2_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,64,2,2,4,Exp,0.8439306358381503,359232,2.61,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm64_ds2_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,32,2,2,4,Exp,0.8439306358381503,154016,1.21,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm32_ds2_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,1024,1,2,4,Exp,0.7803468208092486,30299136,135.13,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm1024_ds1_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,512,1,2,4,Exp,0.8092485549132948,8595968,42.57,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm512_ds1_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,256,1,2,4,Exp,0.815028901734104,2659584,15.04,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm256_ds1_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,128,1,2,4,Exp,0.8728323699421965,920192,5.97,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm128_ds1_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,64,1,2,4,Exp,0.8497109826589595,357696,2.6,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm64_ds1_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,32,1,2,4,Exp,0.861271676300578,153248,1.21,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm32_ds1_expand2_dc4_Exp_0
PEMS-SF,Mamba,144,4,1024,16,1,4,Exp,0.7745664739884393,17335296,85.68,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm1024_ds16_expand1_dc4_Exp_0
PEMS-SF,Mamba,144,4,512,16,1,4,Exp,0.7976878612716763,5390848,30.35,classification_CLS_PEMS-SF_Mamba_UEA_ftM_sl144_ll0_pl0_el4_dm512_ds16_expand1_dc4_Exp_0
