data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
Epilepsy,Mamba,206,4,1024,16,2,4,Exp,0.9202898550724637,27530240,124.57,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,512,16,2,4,Exp,0.9347826086956522,7211520,37.29,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,256,16,2,4,Exp,0.9637681159420289,1967360,12.4,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,128,16,2,4,Exp,0.9347826086956522,574080,4.65,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,64,16,2,4,Exp,0.9347826086956522,184640,1.94,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,32,16,2,4,Exp,0.9420289855072463,66720,0.88,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,1024,8,2,4,Exp,0.9347826086956522,27333632,123.82,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,512,8,2,4,Exp,0.9347826086956522,7113216,36.92,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,256,8,2,4,Exp,0.9492753623188406,1918208,12.22,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,128,8,2,4,Exp,0.927536231884058,549504,4.55,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,64,8,2,4,Exp,0.9492753623188406,172352,1.89,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,32,8,2,4,Exp,0.9492753623188406,60576,0.86,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,1024,4,2,4,Exp,0.9347826086956522,27235328,123.44,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,512,4,2,4,Exp,0.9347826086956522,7064064,36.73,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,256,4,2,4,Exp,0.9492753623188406,1893632,12.12,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,128,4,2,4,Exp,0.9202898550724637,537216,4.51,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,64,4,2,4,Exp,0.9420289855072463,166208,1.87,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm64_ds4_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,32,4,2,4,Exp,0.9420289855072463,57504,0.85,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm32_ds4_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,1024,2,2,4,Exp,0.9492753623188406,27186176,123.25,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm1024_ds2_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,512,2,2,4,Exp,0.9492753623188406,7039488,36.64,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm512_ds2_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,256,2,2,4,Exp,0.9492753623188406,1881344,12.08,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm256_ds2_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,128,2,2,4,Exp,0.9492753623188406,531072,4.48,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm128_ds2_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,64,2,2,4,Exp,0.9420289855072463,163136,1.86,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm64_ds2_expand2_dc4_Exp_0
Epilepsy,Mamba,206,4,32,2,2,4,Exp,0.9420289855072463,55968,0.84,classification_CLS_Epilepsy_Mamba_UEA_ftM_sl206_ll0_pl0_el4_dm32_ds2_expand2_dc4_Exp_0
