data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
DuckDuckGeese,Mamba,270,4,1024,16,2,4,Exp,0.54,32191488,142.35,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,16,2,4,Exp,0.54,9542144,46.18,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,16,2,4,Exp,0.5,3132672,16.85,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,16,2,4,Exp,0.44,1156736,6.87,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,16,2,4,Exp,0.56,475968,3.05,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,16,2,4,Exp,0.58,212384,1.44,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,8,2,4,Exp,0.46,31994880,141.6,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,8,2,4,Exp,0.48,9443840,45.81,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,8,2,4,Exp,0.54,3083520,16.66,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,8,2,4,Exp,0.56,1132160,6.78,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,8,2,4,Exp,0.58,463680,3.01,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,8,2,4,Exp,0.58,206240,1.41,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,4,2,4,Exp,0.44,31896576,141.22,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,4,2,4,Exp,0.5,9394688,45.62,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,4,2,4,Exp,0.46,3058944,16.57,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,4,2,4,Exp,0.46,1119872,6.73,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,4,2,4,Exp,0.54,457536,2.98,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds4_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,4,2,4,Exp,0.48,203168,1.4,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds4_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,2,2,4,Exp,0.44,31847424,141.04,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds2_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,2,2,4,Exp,0.48,9370112,45.53,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds2_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,2,2,4,Exp,0.48,3046656,16.52,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds2_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,2,2,4,Exp,0.54,1113728,6.71,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds2_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,2,2,4,Exp,0.48,454464,2.97,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds2_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,2,2,4,Exp,0.5,201632,1.4,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds2_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,1,2,4,Exp,0.5,31822848,140.94,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds1_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,1,2,4,Exp,0.56,9357824,45.48,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds1_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,1,2,4,Exp,0.5,3040512,16.5,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds1_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,1,2,4,Exp,0.56,1110656,6.69,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds1_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,1,2,4,Exp,0.46,452928,2.96,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds1_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,1,2,4,Exp,0.32,200864,1.39,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds1_expand2_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,16,1,4,Exp,0.48,18859008,91.49,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds16_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,16,1,4,Exp,0.5,6152704,33.25,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds16_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,16,1,4,Exp,0.54,2257152,13.51,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds16_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,16,1,4,Exp,0.56,923776,5.98,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds16_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,16,1,4,Exp,0.42,410688,2.8,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds16_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,16,1,4,Exp,0.42,192544,1.36,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds16_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,8,1,4,Exp,0.46,18760704,91.11,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds8_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,8,1,4,Exp,0.52,6103552,33.06,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds8_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,8,1,4,Exp,0.56,2232576,13.42,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds8_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,8,1,4,Exp,0.48,911488,5.93,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds8_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,8,1,4,Exp,0.52,404544,2.78,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds8_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,8,1,4,Exp,0.52,189472,1.35,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds8_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,4,1,4,Exp,0.5,18711552,90.93,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds4_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,512,4,1,4,Exp,0.52,6078976,32.97,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm512_ds4_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,256,4,1,4,Exp,0.5,2220288,13.37,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm256_ds4_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,128,4,1,4,Exp,0.5,905344,5.91,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm128_ds4_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,64,4,1,4,Exp,0.42,401472,2.77,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm64_ds4_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,32,4,1,4,Exp,0.4,187936,1.34,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm32_ds4_expand1_dc4_Exp_0
DuckDuckGeese,Mamba,270,4,1024,2,1,4,Exp,0.5,18686976,90.83,classification_CLS_DuckDuckGeese_Mamba_UEA_ftM_sl270_ll0_pl0_el4_dm1024_ds2_expand1_dc4_Exp_0
