data_name,model,seq_len,e_layers,d_model,d_state,expand,d_conv,exp,acc,model_params,model_size (MB),ckpt
EthanolConcentration,Mamba,1751,4,1024,16,2,4,Exp,0.2813688212927757,33858560,148.71,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm1024_ds16_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,512,16,2,4,Exp,0.28517110266159695,10375680,49.36,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm512_ds16_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,256,16,2,4,Exp,0.28517110266159695,3549440,18.44,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm256_ds16_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,128,16,2,4,Exp,0.33460076045627374,1365120,7.66,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm128_ds16_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,64,16,2,4,Exp,0.26996197718631176,580160,3.45,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm64_ds16_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,32,16,2,4,Exp,0.29277566539923955,264480,1.64,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm32_ds16_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,1024,8,2,4,Exp,0.28517110266159695,33661952,147.96,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm1024_ds8_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,512,8,2,4,Exp,0.2965779467680608,10277376,48.99,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm512_ds8_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,256,8,2,4,Exp,0.2889733840304182,3500288,18.25,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm256_ds8_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,128,8,2,4,Exp,0.3155893536121673,1340544,7.57,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm128_ds8_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,64,8,2,4,Exp,0.2661596958174905,567872,3.4,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm64_ds8_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,32,8,2,4,Exp,0.29277566539923955,258336,1.61,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm32_ds8_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,1024,4,2,4,Exp,0.2737642585551331,33563648,147.58,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm1024_ds4_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,512,4,2,4,Exp,0.28517110266159695,10228224,48.8,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm512_ds4_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,256,4,2,4,Exp,0.2813688212927757,3475712,18.16,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm256_ds4_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,128,4,2,4,Exp,0.29277566539923955,1328256,7.52,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm128_ds4_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,64,4,2,4,Exp,0.30798479087452474,561728,3.38,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm64_ds4_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,32,4,2,4,Exp,0.3193916349809886,255264,1.6,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm32_ds4_expand2_dc4_Exp_0
EthanolConcentration,Mamba,1751,4,1024,2,2,4,Exp,0.2889733840304182,33514496,147.39,classification_CLS_EthanolConcentration_Mamba_UEA_ftM_sl1751_ll0_pl0_el4_dm1024_ds2_expand2_dc4_Exp_0
