data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,47,0.9799909049567985,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,38,0.9809004092769441,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,28,0.988631195998181,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,19,0.9840836743974534,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,10,0.9818099135970896,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,5,0.988631195998181,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,3,0.9781718963165075,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,2,0.988631195998181,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,2048,1,0.10004547521600728,16118794,81.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,47,0.9822646657571623,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,38,0.9854479308776717,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,28,0.9895407003183265,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,19,0.9909049567985448,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,10,0.9909049567985448,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,5,0.9840836743974534,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,3,0.9913597089586176,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,2,0.9822646657571623,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,1024,1,0.10004547521600728,12973066,69.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,47,0.9749886311959982,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,38,0.9708958617553434,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,28,0.9918144611186903,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,19,0.9895407003183265,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,10,0.9804456571168713,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,5,0.9809004092769441,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,3,0.9727148703956344,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,2,0.9881764438381082,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,512,1,0.10004547521600728,11400202,63.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,47,0.9804456571168713,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,38,0.9763528876762164,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,28,0.9872669395179627,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,19,0.990450204638472,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,10,0.9895407003183265,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,5,0.9795361527967258,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,3,0.9727148703956344,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,2,0.9795361527967258,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,256,1,0.10004547521600728,10613770,60.04
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,47,0.9827194179172352,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,38,0.9863574351978172,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,28,0.9945429740791268,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,19,0.9890859481582538,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,10,0.9795361527967258,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,5,0.975443383356071,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,3,0.9859026830377444,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,2,0.9704411095952705,10220554,58.54
SpokenArabicDigits,FEDformer,93,512,8,2,1,128,1,0.10004547521600728,10220554,58.54
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,47,0.9827194179172352,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,38,0.975443383356071,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,28,0.9831741700773079,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,19,0.9822646657571623,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,10,0.9836289222373806,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,5,0.9859026830377444,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,3,0.9818099135970896,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,2,0.9845384265575261,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,2048,1,0.10004547521600728,5732874,31.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,47,0.984993178717599,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,38,0.9840836743974534,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,28,0.9804456571168713,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,19,0.9813551614370168,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,10,0.9877216916780355,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,5,0.9899954524783993,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,3,0.977262391996362,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,2,0.9786266484765803,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,1024,1,0.10004547521600728,4160010,25.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,47,0.9863574351978172,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,38,0.9777171441564347,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,28,0.9827194179172352,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,19,0.9831741700773079,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,10,0.9895407003183265,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,5,0.9859026830377444,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,3,0.9777171441564347,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,2,0.9836289222373806,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,512,1,0.10004547521600728,3373578,22.66
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,47,0.984993178717599,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,38,0.9831741700773079,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,28,0.9786266484765803,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,19,0.9731696225557072,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,10,0.9749886311959982,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,5,0.9859026830377444,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,3,0.9690768531150523,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,2,0.9777171441564347,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,256,1,0.10004547521600728,2980362,21.16
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,47,0.9749886311959982,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,38,0.9854479308776717,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,28,0.9854479308776717,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,19,0.9795361527967258,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,10,0.9890859481582538,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,5,0.9854479308776717,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,3,0.9708958617553434,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,2,0.9809004092769441,2783754,20.41
SpokenArabicDigits,FEDformer,93,256,8,2,1,128,1,0.10004547521600728,2783754,20.41
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,47,0.9859026830377444,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,38,0.9831741700773079,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,28,0.9863574351978172,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,19,0.9840836743974534,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,10,0.9818099135970896,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,5,0.9804456571168713,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,3,0.9836289222373806,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,2,0.9854479308776717,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,2048,1,0.10004547521600728,2284810,13.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,47,0.9809004092769441,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,38,0.9795361527967258,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,28,0.9895407003183265,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,19,0.984993178717599,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,10,0.9859026830377444,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,5,0.9799909049567985,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,3,0.9804456571168713,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,2,0.9809004092769441,1498378,10.62
SpokenArabicDigits,FEDformer,93,128,8,2,1,1024,1,0.10004547521600728,1498378,10.62
