data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,448,0.7030716723549488,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,359,0.6757679180887372,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,269,0.6518771331058021,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,180,0.6245733788395904,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,90,0.6552901023890785,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,45,0.6313993174061433,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,27,0.5767918088737202,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,18,0.5563139931740614,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,9,0.6006825938566553,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,2048,5,0.5972696245733788,17729026,87.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,448,0.6962457337883959,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,359,0.6723549488054608,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,269,0.6313993174061433,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,180,0.621160409556314,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,90,0.6484641638225256,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,45,0.6416382252559727,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,27,0.6075085324232082,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,18,0.621160409556314,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,9,0.6177474402730375,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,1024,5,0.6109215017064846,14583298,75.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,512,448,0.6860068259385665,13010434,69.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,512,359,0.658703071672355,13010434,69.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,512,269,0.6518771331058021,13010434,69.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,512,180,0.6279863481228669,13010434,69.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,512,90,0.6313993174061433,13010434,69.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,512,45,0.6143344709897611,13010434,69.19
SelfRegulationSCP1,FEDformer,896,512,8,2,1,512,27,0.5836177474402731,13010434,69.19
