data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
PenDigits,FEDformer,8,512,8,2,1,2048,4,0.967409948542024,11079178,61.82
PenDigits,FEDformer,8,512,8,2,1,2048,3,0.9779874213836478,11079178,61.82
PenDigits,FEDformer,8,512,8,2,1,2048,2,0.9788450543167524,11079178,61.82
PenDigits,FEDformer,8,512,8,2,1,2048,1,0.10405946255002858,11079178,61.82
PenDigits,FEDformer,8,512,8,2,1,1024,4,0.9739851343624929,7933450,49.82
PenDigits,FEDformer,8,512,8,2,1,1024,3,0.9759862778730704,7933450,49.82
PenDigits,FEDformer,8,512,8,2,1,1024,2,0.9731275014293882,7933450,49.82
PenDigits,FEDformer,8,512,8,2,1,1024,1,0.10405946255002858,7933450,49.82
PenDigits,FEDformer,8,512,8,2,1,512,4,0.9668381932532876,6360586,43.82
PenDigits,FEDformer,8,512,8,2,1,512,3,0.9742710120068611,6360586,43.82
PenDigits,FEDformer,8,512,8,2,1,512,2,0.9699828473413379,6360586,43.82
PenDigits,FEDformer,8,512,8,2,1,512,1,0.10405946255002858,6360586,43.82
PenDigits,FEDformer,8,512,8,2,1,256,4,0.9774156660949114,5574154,40.82
PenDigits,FEDformer,8,512,8,2,1,256,3,0.9788450543167524,5574154,40.82
PenDigits,FEDformer,8,512,8,2,1,256,2,0.9771297884505432,5574154,40.82
PenDigits,FEDformer,8,512,8,2,1,256,1,0.10405946255002858,5574154,40.82
PenDigits,FEDformer,8,512,8,2,1,128,4,0.9736992567181246,5180938,39.32
PenDigits,FEDformer,8,512,8,2,1,128,3,0.967409948542024,5180938,39.32
PenDigits,FEDformer,8,512,8,2,1,128,2,0.9668381932532876,5180938,39.32
PenDigits,FEDformer,8,512,8,2,1,128,1,0.10405946255002858,5180938,39.32
PenDigits,FEDformer,8,256,8,2,1,2048,4,0.9742710120068611,4359946,26.42
PenDigits,FEDformer,8,256,8,2,1,2048,3,0.9794168096054888,4359946,26.42
PenDigits,FEDformer,8,256,8,2,1,2048,2,0.9828473413379074,4359946,26.42
PenDigits,FEDformer,8,256,8,2,1,2048,1,0.10405946255002858,4359946,26.42
PenDigits,FEDformer,8,256,8,2,1,1024,4,0.9774156660949114,2787082,20.42
PenDigits,FEDformer,8,256,8,2,1,1024,3,0.9794168096054888,2787082,20.42
PenDigits,FEDformer,8,256,8,2,1,1024,2,0.9794168096054888,2787082,20.42
PenDigits,FEDformer,8,256,8,2,1,1024,1,0.10405946255002858,2787082,20.42
PenDigits,FEDformer,8,256,8,2,1,512,4,0.98084619782733,2000650,17.42
PenDigits,FEDformer,8,256,8,2,1,512,3,0.9751286449399656,2000650,17.42
PenDigits,FEDformer,8,256,8,2,1,512,2,0.9839908519153803,2000650,17.42
PenDigits,FEDformer,8,256,8,2,1,512,1,0.10405946255002858,2000650,17.42
PenDigits,FEDformer,8,256,8,2,1,256,4,0.9757004002287021,1607434,15.92
PenDigits,FEDformer,8,256,8,2,1,256,3,0.9791309319611207,1607434,15.92
PenDigits,FEDformer,8,256,8,2,1,256,2,0.9702687249857062,1607434,15.92
PenDigits,FEDformer,8,256,8,2,1,256,1,0.10405946255002858,1607434,15.92
PenDigits,FEDformer,8,256,8,2,1,128,4,0.9777015437392796,1410826,15.17
PenDigits,FEDformer,8,256,8,2,1,128,3,0.9771297884505432,1410826,15.17
PenDigits,FEDformer,8,256,8,2,1,128,2,0.9779874213836478,1410826,15.17
PenDigits,FEDformer,8,256,8,2,1,128,1,0.10405946255002858,1410826,15.17
PenDigits,FEDformer,8,128,8,2,1,2048,4,0.9817038307604345,1885066,12.1
PenDigits,FEDformer,8,128,8,2,1,2048,3,0.9799885648942253,1885066,12.1
PenDigits,FEDformer,8,128,8,2,1,2048,2,0.9802744425385935,1885066,12.1
PenDigits,FEDformer,8,128,8,2,1,2048,1,0.10405946255002858,1885066,12.1
PenDigits,FEDformer,8,128,8,2,1,1024,4,0.9817038307604345,1098634,9.1
PenDigits,FEDformer,8,128,8,2,1,1024,3,0.9714122355631789,1098634,9.1
PenDigits,FEDformer,8,128,8,2,1,1024,2,0.9785591766723842,1098634,9.1
PenDigits,FEDformer,8,128,8,2,1,1024,1,0.10405946255002858,1098634,9.1
PenDigits,FEDformer,8,128,8,2,1,512,4,0.9817038307604345,705418,7.6
PenDigits,FEDformer,8,128,8,2,1,512,3,0.9742710120068611,705418,7.6
PenDigits,FEDformer,8,128,8,2,1,512,2,0.9739851343624929,705418,7.6
PenDigits,FEDformer,8,128,8,2,1,512,1,0.10405946255002858,705418,7.6
PenDigits,FEDformer,8,128,8,2,1,256,4,0.9799885648942253,508810,6.85
PenDigits,FEDformer,8,128,8,2,1,256,3,0.9811320754716981,508810,6.85
PenDigits,FEDformer,8,128,8,2,1,256,2,0.9825614636935391,508810,6.85
PenDigits,FEDformer,8,128,8,2,1,256,1,0.10405946255002858,508810,6.85
PenDigits,FEDformer,8,128,8,2,1,128,4,0.9794168096054888,410506,6.47
PenDigits,FEDformer,8,128,8,2,1,128,3,0.9745568896512292,410506,6.47
PenDigits,FEDformer,8,128,8,2,1,128,2,0.9762721555174385,410506,6.47
PenDigits,FEDformer,8,128,8,2,1,128,1,0.10405946255002858,410506,6.47
PenDigits,FEDformer,8,64,8,2,1,2048,4,0.9828473413379074,868810,5.78
PenDigits,FEDformer,8,64,8,2,1,2048,3,0.982275586049171,868810,5.78
PenDigits,FEDformer,8,64,8,2,1,2048,2,0.9802744425385935,868810,5.78
PenDigits,FEDformer,8,64,8,2,1,2048,1,0.10405946255002858,868810,5.78
PenDigits,FEDformer,8,64,8,2,1,1024,4,0.9805603201829617,475594,4.28
PenDigits,FEDformer,8,64,8,2,1,1024,3,0.9819897084048027,475594,4.28
PenDigits,FEDformer,8,64,8,2,1,1024,2,0.9791309319611207,475594,4.28
PenDigits,FEDformer,8,64,8,2,1,1024,1,0.10405946255002858,475594,4.28
PenDigits,FEDformer,8,64,8,2,1,512,4,0.9859919954259577,278986,3.53
PenDigits,FEDformer,8,64,8,2,1,512,3,0.9817038307604345,278986,3.53
PenDigits,FEDformer,8,64,8,2,1,512,2,0.9794168096054888,278986,3.53
PenDigits,FEDformer,8,64,8,2,1,512,1,0.10405946255002858,278986,3.53
PenDigits,FEDformer,8,64,8,2,1,256,4,0.9791309319611207,180682,3.15
PenDigits,FEDformer,8,64,8,2,1,256,3,0.9774156660949114,180682,3.15
PenDigits,FEDformer,8,64,8,2,1,256,2,0.9797026872498571,180682,3.15
PenDigits,FEDformer,8,64,8,2,1,256,1,0.10405946255002858,180682,3.15
PenDigits,FEDformer,8,64,8,2,1,128,4,0.9777015437392796,131530,2.97
PenDigits,FEDformer,8,64,8,2,1,128,3,0.978273299028016,131530,2.97
PenDigits,FEDformer,8,64,8,2,1,128,2,0.9854202401372213,131530,2.97
PenDigits,FEDformer,8,64,8,2,1,128,1,0.10405946255002858,131530,2.97
PenDigits,FEDformer,8,32,8,2,1,2048,4,0.9811320754716981,415978,2.83
PenDigits,FEDformer,8,32,8,2,1,2048,3,0.9828473413379074,415978,2.83
PenDigits,FEDformer,8,32,8,2,1,2048,2,0.9819897084048027,415978,2.83
PenDigits,FEDformer,8,32,8,2,1,2048,1,0.10405946255002858,415978,2.83
PenDigits,FEDformer,8,32,8,2,1,1024,4,0.9834190966266438,219370,2.08
PenDigits,FEDformer,8,32,8,2,1,1024,3,0.9791309319611207,219370,2.08
PenDigits,FEDformer,8,32,8,2,1,1024,2,0.978273299028016,219370,2.08
PenDigits,FEDformer,8,32,8,2,1,1024,1,0.10405946255002858,219370,2.08
PenDigits,FEDformer,8,32,8,2,1,512,4,0.9802744425385935,121066,1.71
PenDigits,FEDformer,8,32,8,2,1,512,3,0.982275586049171,121066,1.71
PenDigits,FEDformer,8,32,8,2,1,512,2,0.9785591766723842,121066,1.71
PenDigits,FEDformer,8,32,8,2,1,512,1,0.10405946255002858,121066,1.71
PenDigits,FEDformer,8,32,8,2,1,256,4,0.9805603201829617,71914,1.52
PenDigits,FEDformer,8,32,8,2,1,256,3,0.9785591766723842,71914,1.52
PenDigits,FEDformer,8,32,8,2,1,256,2,0.9797026872498571,71914,1.52
PenDigits,FEDformer,8,32,8,2,1,256,1,0.10405946255002858,71914,1.52
PenDigits,FEDformer,8,32,8,2,1,128,4,0.9839908519153803,47338,1.43
PenDigits,FEDformer,8,32,8,2,1,128,3,0.98084619782733,47338,1.43
PenDigits,FEDformer,8,32,8,2,1,128,2,0.9802744425385935,47338,1.43
PenDigits,FEDformer,8,32,8,2,1,128,1,0.10405946255002858,47338,1.43
