data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
PEMS-SF,FEDformer,144,512,8,2,1,2048,72,0.8554913294797688,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,58,0.861271676300578,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,44,0.8497109826589595,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,29,0.8728323699421965,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,15,0.861271676300578,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,8,0.8208092485549133,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,5,0.7341040462427746,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,3,0.8265895953757225,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,2,0.8034682080924855,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,2048,1,0.17341040462427745,18797575,91.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,72,0.8554913294797688,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,58,0.8497109826589595,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,44,0.8439306358381503,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,29,0.8497109826589595,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,15,0.8728323699421965,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,8,0.815028901734104,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,5,0.7861271676300579,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,3,0.7745664739884393,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,2,0.815028901734104,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,1024,1,0.12716763005780346,15651847,79.26
PEMS-SF,FEDformer,144,512,8,2,1,512,72,0.8554913294797688,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,58,0.8786127167630058,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,44,0.8208092485549133,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,29,0.8439306358381503,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,15,0.8497109826589595,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,8,0.8034682080924855,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,5,0.8034682080924855,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,3,0.8265895953757225,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,2,0.815028901734104,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,512,1,0.12716763005780346,14078983,73.26
PEMS-SF,FEDformer,144,512,8,2,1,256,72,0.838150289017341,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,58,0.8439306358381503,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,44,0.815028901734104,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,29,0.838150289017341,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,15,0.884393063583815,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,8,0.8092485549132948,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,5,0.7803468208092486,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,3,0.8265895953757225,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,2,0.838150289017341,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,256,1,0.15028901734104047,13292551,70.26
PEMS-SF,FEDformer,144,512,8,2,1,128,72,0.8439306358381503,12899335,68.76
PEMS-SF,FEDformer,144,512,8,2,1,128,58,0.8323699421965318,12899335,68.76
PEMS-SF,FEDformer,144,512,8,2,1,128,44,0.8786127167630058,12899335,68.76
PEMS-SF,FEDformer,144,512,8,2,1,128,29,0.8439306358381503,12899335,68.76
PEMS-SF,FEDformer,144,512,8,2,1,128,15,0.8670520231213873,12899335,68.76
PEMS-SF,FEDformer,144,512,8,2,1,128,8,0.8323699421965318,12899335,68.76
