data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
StandWalkJump,FEDformer,2500,512,8,2,1,2048,1250,0.6,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,1000,0.4666666666666667,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,750,0.4666666666666667,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,500,0.5333333333333333,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,250,0.4666666666666667,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,125,0.5333333333333333,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,75,0.6,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,50,0.5333333333333333,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,25,0.5333333333333333,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,2048,13,0.4666666666666667,20648451,98.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,1250,0.6,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,1000,0.6,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,750,0.6,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,500,0.6,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,250,0.6,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,125,0.5333333333333333,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,75,0.4666666666666667,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,50,0.4666666666666667,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,25,0.6,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,1024,13,0.4666666666666667,17502723,86.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,1250,0.6666666666666666,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,1000,0.5333333333333333,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,750,0.6,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,500,0.6,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,250,0.4666666666666667,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,125,0.4,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,75,0.6,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,50,0.5333333333333333,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,25,0.5333333333333333,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,512,13,0.4666666666666667,15929859,80.32
StandWalkJump,FEDformer,2500,512,8,2,1,256,1250,0.4,15143427,77.32
StandWalkJump,FEDformer,2500,512,8,2,1,256,1000,0.4,15143427,77.32
StandWalkJump,FEDformer,2500,512,8,2,1,256,750,0.5333333333333333,15143427,77.32
StandWalkJump,FEDformer,2500,512,8,2,1,256,500,0.5333333333333333,15143427,77.32
StandWalkJump,FEDformer,2500,512,8,2,1,256,250,0.4,15143427,77.32
