data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,135,0.34,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,108,0.34,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,81,0.32,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,54,0.38,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,27,0.3,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,14,0.32,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,9,0.3,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,6,0.36,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,3,0.38,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,2048,2,0.38,19559429,94.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,135,0.32,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,108,0.34,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,81,0.36,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,54,0.34,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,27,0.24,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,14,0.26,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,9,0.3,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,6,0.32,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,3,0.36,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,1024,2,0.4,16413701,82.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,135,0.36,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,108,0.34,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,81,0.34,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,54,0.34,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,27,0.32,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,14,0.28,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,9,0.32,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,6,0.3,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,3,0.42,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,512,2,0.36,14840837,76.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,135,0.36,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,108,0.36,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,81,0.34,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,54,0.32,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,27,0.3,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,14,0.3,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,9,0.32,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,6,0.42,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,3,0.34,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,256,2,0.38,14054405,73.17
DuckDuckGeese,FEDformer,270,512,8,2,1,128,135,0.36,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,108,0.32,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,81,0.32,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,54,0.34,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,27,0.3,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,14,0.32,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,9,0.36,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,6,0.32,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,3,0.42,13661189,71.67
DuckDuckGeese,FEDformer,270,512,8,2,1,128,2,0.36,13661189,71.67
