data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
Epilepsy,FEDformer,206,512,8,2,1,2048,103,0.8043478260869565,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,83,0.8478260869565217,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,62,0.8913043478260869,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,42,0.855072463768116,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,21,0.8913043478260869,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,11,0.8043478260869565,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,7,0.7391304347826086,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,5,0.5507246376811594,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,3,0.4927536231884058,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,2048,2,0.463768115942029,17228804,85.28
Epilepsy,FEDformer,206,512,8,2,1,1024,103,0.8478260869565217,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,83,0.855072463768116,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,62,0.9057971014492754,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,42,0.8405797101449275,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,21,0.8695652173913043,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,11,0.8188405797101449,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,7,0.7101449275362319,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,5,0.6594202898550725,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,3,0.391304347826087,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,1024,2,0.5652173913043478,14083076,73.28
Epilepsy,FEDformer,206,512,8,2,1,512,103,0.8115942028985508,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,83,0.8405797101449275,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,62,0.8695652173913043,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,42,0.8405797101449275,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,21,0.8478260869565217,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,11,0.7971014492753623,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,7,0.7101449275362319,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,5,0.572463768115942,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,3,0.5362318840579711,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,512,2,0.5942028985507246,12510212,67.28
Epilepsy,FEDformer,206,512,8,2,1,256,103,0.7681159420289855,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,83,0.8043478260869565,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,62,0.8260869565217391,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,42,0.8043478260869565,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,21,0.8333333333333334,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,11,0.782608695652174,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,7,0.7028985507246377,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,5,0.6014492753623188,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,3,0.5289855072463768,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,256,2,0.5942028985507246,11723780,64.28
Epilepsy,FEDformer,206,512,8,2,1,128,103,0.782608695652174,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,83,0.8115942028985508,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,62,0.8333333333333334,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,42,0.7971014492753623,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,21,0.8188405797101449,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,11,0.7681159420289855,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,7,0.6666666666666666,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,5,0.5579710144927537,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,3,0.5072463768115942,11330564,62.78
Epilepsy,FEDformer,206,512,8,2,1,128,2,0.5797101449275363,11330564,62.78
Epilepsy,FEDformer,206,256,8,2,1,2048,103,0.8695652173913043,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,83,0.8985507246376812,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,62,0.9130434782608695,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,42,0.8913043478260869,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,21,0.9057971014492754,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,11,0.855072463768116,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,7,0.7681159420289855,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,5,0.6956521739130435,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,3,0.45652173913043476,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,2048,2,0.572463768115942,5992964,32.65
Epilepsy,FEDformer,206,256,8,2,1,1024,103,0.8478260869565217,4420100,26.65
Epilepsy,FEDformer,206,256,8,2,1,1024,83,0.8913043478260869,4420100,26.65
Epilepsy,FEDformer,206,256,8,2,1,1024,62,0.9130434782608695,4420100,26.65
Epilepsy,FEDformer,206,256,8,2,1,1024,42,0.8695652173913043,4420100,26.65
Epilepsy,FEDformer,206,256,8,2,1,1024,21,0.9057971014492754,4420100,26.65
