data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
ERing,FEDformer,65,512,8,2,1,2048,33,0.8444444444444444,14910982,76.44
ERing,FEDformer,65,512,8,2,1,2048,26,0.8296296296296296,14910982,76.44
ERing,FEDformer,65,512,8,2,1,2048,20,0.8,14910982,76.44
ERing,FEDformer,65,512,8,2,1,2048,13,0.8111111111111111,14910982,76.44
ERing,FEDformer,65,512,8,2,1,2048,7,0.8666666666666667,14910982,76.44
ERing,FEDformer,65,512,8,2,1,2048,4,0.9296296296296296,14910982,76.44
ERing,FEDformer,65,512,8,2,1,2048,2,0.9407407407407408,14910982,76.44
ERing,FEDformer,65,512,8,2,1,2048,1,0.16666666666666666,14910982,76.44
ERing,FEDformer,65,512,8,2,1,1024,33,0.8666666666666667,11765254,64.44
ERing,FEDformer,65,512,8,2,1,1024,26,0.8592592592592593,11765254,64.44
ERing,FEDformer,65,512,8,2,1,1024,20,0.8296296296296296,11765254,64.44
ERing,FEDformer,65,512,8,2,1,1024,13,0.8222222222222222,11765254,64.44
ERing,FEDformer,65,512,8,2,1,1024,7,0.8777777777777778,11765254,64.44
ERing,FEDformer,65,512,8,2,1,1024,4,0.9407407407407408,11765254,64.44
ERing,FEDformer,65,512,8,2,1,1024,2,0.9259259259259259,11765254,64.44
ERing,FEDformer,65,512,8,2,1,1024,1,0.16666666666666666,11765254,64.44
ERing,FEDformer,65,512,8,2,1,512,33,0.8703703703703703,10192390,58.44
ERing,FEDformer,65,512,8,2,1,512,26,0.8407407407407408,10192390,58.44
ERing,FEDformer,65,512,8,2,1,512,20,0.837037037037037,10192390,58.44
ERing,FEDformer,65,512,8,2,1,512,13,0.8333333333333334,10192390,58.44
ERing,FEDformer,65,512,8,2,1,512,7,0.8740740740740741,10192390,58.44
ERing,FEDformer,65,512,8,2,1,512,4,0.9481481481481482,10192390,58.44
ERing,FEDformer,65,512,8,2,1,512,2,0.9333333333333333,10192390,58.44
ERing,FEDformer,65,512,8,2,1,512,1,0.16666666666666666,10192390,58.44
ERing,FEDformer,65,512,8,2,1,256,33,0.8592592592592593,9405958,55.44
ERing,FEDformer,65,512,8,2,1,256,26,0.8592592592592593,9405958,55.44
ERing,FEDformer,65,512,8,2,1,256,20,0.8481481481481481,9405958,55.44
ERing,FEDformer,65,512,8,2,1,256,13,0.8296296296296296,9405958,55.44
ERing,FEDformer,65,512,8,2,1,256,7,0.9037037037037037,9405958,55.44
ERing,FEDformer,65,512,8,2,1,256,4,0.937037037037037,9405958,55.44
ERing,FEDformer,65,512,8,2,1,256,2,0.9296296296296296,9405958,55.44
ERing,FEDformer,65,512,8,2,1,256,1,0.16666666666666666,9405958,55.44
ERing,FEDformer,65,512,8,2,1,128,33,0.8592592592592593,9012742,53.94
ERing,FEDformer,65,512,8,2,1,128,26,0.8481481481481481,9012742,53.94
ERing,FEDformer,65,512,8,2,1,128,20,0.837037037037037,9012742,53.94
ERing,FEDformer,65,512,8,2,1,128,13,0.837037037037037,9012742,53.94
ERing,FEDformer,65,512,8,2,1,128,7,0.8851851851851852,9012742,53.94
ERing,FEDformer,65,512,8,2,1,128,4,0.9296296296296296,9012742,53.94
ERing,FEDformer,65,512,8,2,1,128,2,0.9296296296296296,9012742,53.94
ERing,FEDformer,65,512,8,2,1,128,1,0.16666666666666666,9012742,53.94
ERing,FEDformer,65,256,8,2,1,2048,33,0.8777777777777778,5358342,30.23
ERing,FEDformer,65,256,8,2,1,2048,26,0.8592592592592593,5358342,30.23
ERing,FEDformer,65,256,8,2,1,2048,20,0.8296296296296296,5358342,30.23
ERing,FEDformer,65,256,8,2,1,2048,13,0.7851851851851852,5358342,30.23
ERing,FEDformer,65,256,8,2,1,2048,7,0.8518518518518519,5358342,30.23
ERing,FEDformer,65,256,8,2,1,2048,4,0.9407407407407408,5358342,30.23
ERing,FEDformer,65,256,8,2,1,2048,2,0.9407407407407408,5358342,30.23
ERing,FEDformer,65,256,8,2,1,2048,1,0.16666666666666666,5358342,30.23
ERing,FEDformer,65,256,8,2,1,1024,33,0.8592592592592593,3785478,24.23
ERing,FEDformer,65,256,8,2,1,1024,26,0.8444444444444444,3785478,24.23
ERing,FEDformer,65,256,8,2,1,1024,20,0.8296296296296296,3785478,24.23
ERing,FEDformer,65,256,8,2,1,1024,13,0.8333333333333334,3785478,24.23
ERing,FEDformer,65,256,8,2,1,1024,7,0.8407407407407408,3785478,24.23
