data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,109,0.09633164330450343,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,87,0.08798091261556815,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,66,0.08589322994333433,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,44,0.09155979719654041,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,22,0.08857739337906352,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,11,0.06263048016701461,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,7,0.05905159558604235,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,5,0.04592901878914405,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,3,0.05577095138681778,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,2048,2,0.05457798985982702,21152295,100.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,109,0.08529674917983895,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,87,0.08827915299731584,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,66,0.07963018192663286,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,44,0.0867879510885774,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,22,0.09096331643304503,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,11,0.08887563376081122,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,7,0.07008648971070683,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,5,0.05457798985982702,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,3,0.04622725917089174,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,1024,2,0.051595586042350136,18006567,88.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,109,0.08857739337906352,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,87,0.08768267223382047,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,66,0.09006859528780196,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,44,0.08231434536236207,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,22,0.08947211452430659,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,11,0.07963018192663286,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,7,0.07127945123769758,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,5,0.05666567253206084,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,3,0.05189382642409782,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,512,2,0.05308678795108858,16433703,82.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,109,0.08887563376081122,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,87,0.08738443185207277,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,66,0.08499850879809126,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,44,0.08827915299731584,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,22,0.09245451834178348,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,11,0.09543692215926036,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,7,0.07127945123769758,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,5,0.07306889352818371,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,3,0.05189382642409782,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,256,2,0.05487623024157471,15647271,79.25
PhonemeSpectra,FEDformer,217,512,8,2,1,128,109,0.07724425887265135,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,87,0.08768267223382047,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,66,0.08082314345362362,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,44,0.08768267223382047,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,22,0.08917387414255891,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,11,0.09066507605129735,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,7,0.07127945123769758,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,5,0.057858634059051596,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,3,0.053385028332836267,15254055,77.75
PhonemeSpectra,FEDformer,217,512,8,2,1,128,2,0.05398150909633164,15254055,77.75
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,109,0.08738443185207277,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,87,0.08320906650760512,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,66,0.0921562779600358,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,44,0.08947211452430659,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,22,0.09752460483149418,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,11,0.09484044139576499,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,7,0.0867879510885774,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,5,0.08231434536236207,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,3,0.09155979719654041,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,2048,2,0.08082314345362362,7954727,40.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,109,0.08798091261556815,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,87,0.0918580375782881,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,66,0.08947211452430659,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,44,0.09066507605129735,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,22,0.08440202803459589,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,11,0.09364747986877424,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,7,0.08201610498061437,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,5,0.0760512973456606,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,3,0.0787354607813898,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,1024,2,0.08231434536236207,6381863,34.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,109,0.08708619147032508,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,87,0.08977035490605428,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,66,0.08589322994333433,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,44,0.0867879510885774,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,22,0.09096331643304503,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,11,0.09543692215926036,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,7,0.08857739337906352,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,5,0.08022666269012824,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,3,0.08499850879809126,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,512,2,0.08708619147032508,5595431,31.13
PhonemeSpectra,FEDformer,217,256,8,2,1,256,109,0.08827915299731584,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,87,0.08947211452430659,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,66,0.09036683566954966,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,44,0.09006859528780196,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,22,0.09066507605129735,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,11,0.08529674917983895,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,7,0.08052490307187593,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,5,0.08052490307187593,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,3,0.08231434536236207,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,256,2,0.07813898001789442,5202215,29.63
PhonemeSpectra,FEDformer,217,256,8,2,1,128,109,0.08977035490605428,5005607,28.88
PhonemeSpectra,FEDformer,217,256,8,2,1,128,87,0.08977035490605428,5005607,28.88
PhonemeSpectra,FEDformer,217,256,8,2,1,128,66,0.08768267223382047,5005607,28.88
