data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
FingerMovements,FEDformer,50,512,8,2,1,2048,25,0.53,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,2048,20,0.56,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,2048,15,0.59,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,2048,10,0.6,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,2048,5,0.59,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,2048,3,0.6,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,2048,2,0.62,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,2048,1,0.49,13816322,72.26
FingerMovements,FEDformer,50,512,8,2,1,1024,25,0.59,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,1024,20,0.57,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,1024,15,0.59,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,1024,10,0.62,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,1024,5,0.62,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,1024,3,0.72,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,1024,2,0.66,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,1024,1,0.49,10670594,60.26
FingerMovements,FEDformer,50,512,8,2,1,512,25,0.59,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,512,20,0.62,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,512,15,0.59,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,512,10,0.61,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,512,5,0.56,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,512,3,0.62,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,512,2,0.59,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,512,1,0.51,9097730,54.26
FingerMovements,FEDformer,50,512,8,2,1,256,25,0.58,8311298,51.26
FingerMovements,FEDformer,50,512,8,2,1,256,20,0.58,8311298,51.26
FingerMovements,FEDformer,50,512,8,2,1,256,15,0.59,8311298,51.26
FingerMovements,FEDformer,50,512,8,2,1,256,10,0.57,8311298,51.26
FingerMovements,FEDformer,50,512,8,2,1,256,5,0.59,8311298,51.26
