data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,moving_average,acc,model_params,model_size (MB)
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,320,0.4,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,256,0.5333333333333333,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,192,0.4666666666666667,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,128,0.4,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,64,0.3333333333333333,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,32,0.26666666666666666,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,20,0.6666666666666666,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,13,0.3333333333333333,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,7,0.5333333333333333,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,2048,4,0.26666666666666666,17788419,87.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,320,0.4,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,256,0.4,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,192,0.4666666666666667,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,128,0.4666666666666667,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,64,0.4,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,32,0.3333333333333333,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,20,0.4666666666666667,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,13,0.5333333333333333,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,7,0.4666666666666667,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,1024,4,0.4,14642691,75.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,320,0.4666666666666667,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,256,0.5333333333333333,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,192,0.5333333333333333,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,128,0.5333333333333333,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,64,0.5333333333333333,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,32,0.4,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,20,0.6,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,13,0.4666666666666667,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,7,0.5333333333333333,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,512,4,0.4666666666666667,13069827,69.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,320,0.6,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,256,0.5333333333333333,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,192,0.4666666666666667,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,128,0.4666666666666667,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,64,0.4666666666666667,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,32,0.4,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,20,0.6,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,13,0.4666666666666667,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,7,0.5333333333333333,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,256,4,0.4666666666666667,12283395,66.41
AtrialFibrillation,FEDformer,640,512,8,2,1,128,320,0.4,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,256,0.4,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,192,0.4,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,128,0.4666666666666667,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,64,0.26666666666666666,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,32,0.3333333333333333,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,20,0.4666666666666667,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,13,0.4,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,7,0.5333333333333333,11890179,64.91
AtrialFibrillation,FEDformer,640,512,8,2,1,128,4,0.4666666666666667,11890179,64.91
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,320,0.3333333333333333,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,256,0.4,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,192,0.4,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,128,0.4,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,64,0.26666666666666666,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,32,0.4666666666666667,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,20,0.5333333333333333,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,13,0.4666666666666667,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,7,0.6,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,2048,4,0.5333333333333333,6272771,33.72
AtrialFibrillation,FEDformer,640,256,8,2,1,1024,320,0.4666666666666667,4699907,27.72
AtrialFibrillation,FEDformer,640,256,8,2,1,1024,256,0.4,4699907,27.72
AtrialFibrillation,FEDformer,640,256,8,2,1,1024,192,0.4,4699907,27.72
