data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
ERing,GPT4TS,65,6,768,768,3,1,0.9444444444444444,43794438,181.74
ERing,GPT4TS,65,6,768,768,3,2,0.9518518518518518,43603974,181.01
ERing,GPT4TS,65,6,768,768,3,3,0.937037037037037,43536390,180.76
ERing,GPT4TS,65,6,768,768,4,1,0.937037037037037,43797510,181.75
ERing,GPT4TS,65,6,768,768,4,2,0.9407407407407408,43607046,181.03
ERing,GPT4TS,65,6,768,768,4,4,0.9481481481481482,43514886,180.67
ERing,GPT4TS,65,6,768,768,5,2,0.9407407407407408,43616262,181.06
ERing,GPT4TS,65,6,768,768,5,3,0.9407407407407408,43554822,180.83
ERing,GPT4TS,65,6,768,768,5,5,0.9481481481481482,43505670,180.64
ERing,GPT4TS,65,6,768,768,6,2,0.9333333333333333,43619334,181.07
ERing,GPT4TS,65,6,768,768,6,3,0.9185185185185185,43557894,180.84
ERing,GPT4TS,65,6,768,768,6,6,0.9259259259259259,43496454,180.6
ERing,GPT4TS,65,6,768,768,7,2,0.9407407407407408,43628550,181.11
ERing,GPT4TS,65,6,768,768,7,4,0.9444444444444444,43536390,180.76
ERing,GPT4TS,65,6,768,768,7,7,0.9407407407407408,43499526,180.62
ERing,GPT4TS,65,6,768,768,8,2,0.9333333333333333,43631622,181.12
ERing,GPT4TS,65,6,768,768,8,4,0.9296296296296296,43545606,180.79
ERing,GPT4TS,65,6,768,768,8,8,0.9407407407407408,43502598,180.63
ERing,GPT4TS,65,6,768,768,9,3,0.9296296296296296,43579398,180.92
ERing,GPT4TS,65,6,768,768,9,5,0.9481481481481482,43536390,180.76
ERing,GPT4TS,65,6,768,768,9,9,0.9444444444444444,43505670,180.64
ERing,GPT4TS,65,6,768,768,10,3,0.9296296296296296,43588614,180.96
ERing,GPT4TS,65,6,768,768,10,5,0.937037037037037,43545606,180.79
ERing,GPT4TS,65,6,768,768,10,10,0.9629629629629629,43508742,180.65
ERing,GPT4TS,65,6,768,768,11,3,0.937037037037037,43597830,180.99
ERing,GPT4TS,65,6,768,768,11,6,0.9518518518518518,43542534,180.78
ERing,GPT4TS,65,6,768,768,11,11,0.9407407407407408,43511814,180.66
ERing,GPT4TS,65,6,768,768,13,4,0.9407407407407408,43585542,180.94
ERing,GPT4TS,65,6,768,768,13,7,0.9444444444444444,43548678,180.8
ERing,GPT4TS,65,6,768,768,13,13,0.9481481481481482,43530246,180.73
ERing,GPT4TS,65,5,768,768,3,1,0.937037037037037,36706566,154.7
ERing,GPT4TS,65,5,768,768,3,2,0.9481481481481482,36516102,153.97
ERing,GPT4TS,65,5,768,768,3,3,0.9481481481481482,36448518,153.71
ERing,GPT4TS,65,5,768,768,4,1,0.9444444444444444,36709638,154.71
ERing,GPT4TS,65,5,768,768,4,2,0.9407407407407408,36519174,153.98
ERing,GPT4TS,65,5,768,768,4,4,0.9444444444444444,36427014,153.63
ERing,GPT4TS,65,5,768,768,5,2,0.9444444444444444,36528390,154.02
ERing,GPT4TS,65,5,768,768,5,3,0.9407407407407408,36466950,153.78
ERing,GPT4TS,65,5,768,768,5,5,0.9555555555555556,36417798,153.6
ERing,GPT4TS,65,5,768,768,6,2,0.937037037037037,36531462,154.03
ERing,GPT4TS,65,5,768,768,6,3,0.9185185185185185,36470022,153.8
ERing,GPT4TS,65,5,768,768,6,6,0.9259259259259259,36408582,153.56
ERing,GPT4TS,65,5,768,768,7,2,0.9407407407407408,36540678,154.07
ERing,GPT4TS,65,5,768,768,7,4,0.9407407407407408,36448518,153.71
ERing,GPT4TS,65,5,768,768,7,7,0.9407407407407408,36411654,153.57
ERing,GPT4TS,65,5,768,768,8,2,0.9296296296296296,36543750,154.08
ERing,GPT4TS,65,5,768,768,8,4,0.937037037037037,36457734,153.75
ERing,GPT4TS,65,5,768,768,8,8,0.9555555555555556,36414726,153.59
ERing,GPT4TS,65,5,768,768,9,3,0.9333333333333333,36491526,153.88
ERing,GPT4TS,65,5,768,768,9,5,0.9481481481481482,36448518,153.71
ERing,GPT4TS,65,5,768,768,9,9,0.9407407407407408,36417798,153.6
ERing,GPT4TS,65,5,768,768,10,3,0.9259259259259259,36500742,153.91
ERing,GPT4TS,65,5,768,768,10,5,0.9259259259259259,36457734,153.75
ERing,GPT4TS,65,5,768,768,10,10,0.9555555555555556,36420870,153.61
ERing,GPT4TS,65,5,768,768,11,3,0.9444444444444444,36509958,153.95
ERing,GPT4TS,65,5,768,768,11,6,0.9592592592592593,36454662,153.74
ERing,GPT4TS,65,5,768,768,11,11,0.9481481481481482,36423942,153.62
ERing,GPT4TS,65,5,768,768,13,4,0.9407407407407408,36497670,153.9
ERing,GPT4TS,65,5,768,768,13,7,0.9407407407407408,36460806,153.76
ERing,GPT4TS,65,5,768,768,13,13,0.9518518518518518,36442374,153.69
ERing,GPT4TS,65,4,768,768,3,1,0.9444444444444444,29618694,127.66
ERing,GPT4TS,65,4,768,768,3,2,0.9518518518518518,29428230,126.93
ERing,GPT4TS,65,4,768,768,3,3,0.9407407407407408,29360646,126.67
ERing,GPT4TS,65,4,768,768,4,1,0.9444444444444444,29621766,127.67
ERing,GPT4TS,65,4,768,768,4,2,0.937037037037037,29431302,126.94
ERing,GPT4TS,65,4,768,768,4,4,0.9407407407407408,29339142,126.59
ERing,GPT4TS,65,4,768,768,5,2,0.9481481481481482,29440518,126.98
ERing,GPT4TS,65,4,768,768,5,3,0.9407407407407408,29379078,126.74
ERing,GPT4TS,65,4,768,768,5,5,0.9481481481481482,29329926,126.55
ERing,GPT4TS,65,4,768,768,6,2,0.9259259259259259,29443590,126.99
ERing,GPT4TS,65,4,768,768,6,3,0.9222222222222223,29382150,126.75
ERing,GPT4TS,65,4,768,768,6,6,0.9259259259259259,29320710,126.52
ERing,GPT4TS,65,4,768,768,7,2,0.9407407407407408,29452806,127.02
ERing,GPT4TS,65,4,768,768,7,4,0.9518518518518518,29360646,126.67
ERing,GPT4TS,65,4,768,768,7,7,0.9518518518518518,29323782,126.53
ERing,GPT4TS,65,4,768,768,8,2,0.9333333333333333,29455878,127.04
ERing,GPT4TS,65,4,768,768,8,4,0.9333333333333333,29369862,126.71
ERing,GPT4TS,65,4,768,768,8,8,0.9481481481481482,29326854,126.54
ERing,GPT4TS,65,4,768,768,9,3,0.9296296296296296,29403654,126.84
ERing,GPT4TS,65,4,768,768,9,5,0.9481481481481482,29360646,126.67
ERing,GPT4TS,65,4,768,768,9,9,0.9555555555555556,29329926,126.55
ERing,GPT4TS,65,4,768,768,10,3,0.9222222222222223,29412870,126.87
ERing,GPT4TS,65,4,768,768,10,5,0.9333333333333333,29369862,126.71
ERing,GPT4TS,65,4,768,768,10,10,0.9555555555555556,29332998,126.57
ERing,GPT4TS,65,4,768,768,11,3,0.9222222222222223,29422086,126.91
ERing,GPT4TS,65,4,768,768,11,6,0.9555555555555556,29366790,126.7
ERing,GPT4TS,65,4,768,768,11,11,0.9481481481481482,29336070,126.58
ERing,GPT4TS,65,4,768,768,13,4,0.9444444444444444,29409798,126.86
ERing,GPT4TS,65,4,768,768,13,7,0.9333333333333333,29372934,126.72
ERing,GPT4TS,65,4,768,768,13,13,0.9592592592592593,29354502,126.65
ERing,GPT4TS,65,3,768,768,3,1,0.9481481481481482,22530822,100.61
ERing,GPT4TS,65,3,768,768,3,2,0.9481481481481482,22340358,99.89
ERing,GPT4TS,65,3,768,768,3,3,0.937037037037037,22272774,99.63
ERing,GPT4TS,65,3,768,768,4,1,0.9481481481481482,22533894,100.63
ERing,GPT4TS,65,3,768,768,4,2,0.9444444444444444,22343430,99.9
ERing,GPT4TS,65,3,768,768,4,4,0.9407407407407408,22251270,99.55
ERing,GPT4TS,65,3,768,768,5,2,0.9481481481481482,22352646,99.93
ERing,GPT4TS,65,3,768,768,5,3,0.9481481481481482,22291206,99.7
ERing,GPT4TS,65,3,768,768,5,5,0.9555555555555556,22242054,99.51
