data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
FingerMovements,GPT4TS,50,6,768,768,2,1,0.64,43656194,181.21
FingerMovements,GPT4TS,50,6,768,768,2,2,0.64,43582466,180.93
FingerMovements,GPT4TS,50,6,768,768,3,1,0.62,43717634,181.45
FingerMovements,GPT4TS,50,6,768,768,3,2,0.62,43643906,181.17
FingerMovements,GPT4TS,50,6,768,768,3,3,0.6,43619330,181.07
FingerMovements,GPT4TS,50,6,768,768,4,1,0.62,43779074,181.68
FingerMovements,GPT4TS,50,6,768,768,4,2,0.6,43708418,181.41
FingerMovements,GPT4TS,50,6,768,768,4,4,0.61,43671554,181.27
FingerMovements,GPT4TS,50,6,768,768,5,2,0.62,43769858,181.65
FingerMovements,GPT4TS,50,6,768,768,5,3,0.56,43748354,181.56
FingerMovements,GPT4TS,50,6,768,768,5,5,0.63,43729922,181.49
FingerMovements,GPT4TS,50,6,768,768,6,2,0.63,43834370,181.89
FingerMovements,GPT4TS,50,6,768,768,6,3,0.58,43809794,181.8
FingerMovements,GPT4TS,50,6,768,768,6,6,0.6,43788290,181.72
FingerMovements,GPT4TS,50,6,768,768,7,2,0.63,43895810,182.13
FingerMovements,GPT4TS,50,6,768,768,7,4,0.65,43862018,182.0
FingerMovements,GPT4TS,50,6,768,768,7,7,0.6,43849730,181.95
FingerMovements,GPT4TS,50,6,768,768,8,2,0.63,43960322,182.37
FingerMovements,GPT4TS,50,6,768,768,8,4,0.61,43926530,182.24
FingerMovements,GPT4TS,50,6,768,768,8,8,0.58,43911170,182.19
FingerMovements,GPT4TS,50,6,768,768,9,3,0.59,44000258,182.53
FingerMovements,GPT4TS,50,6,768,768,9,5,0.63,43984898,182.47
FingerMovements,GPT4TS,50,6,768,768,9,9,0.62,43972610,182.42
FingerMovements,GPT4TS,50,6,768,768,10,3,0.62,44064770,182.77
FingerMovements,GPT4TS,50,6,768,768,10,5,0.64,44049410,182.71
FingerMovements,GPT4TS,50,6,768,768,10,10,0.65,44037122,182.67
FingerMovements,GPT4TS,50,5,768,768,2,1,0.64,36568322,154.17
FingerMovements,GPT4TS,50,5,768,768,2,2,0.62,36494594,153.89
FingerMovements,GPT4TS,50,5,768,768,3,1,0.64,36629762,154.41
FingerMovements,GPT4TS,50,5,768,768,3,2,0.62,36556034,154.12
FingerMovements,GPT4TS,50,5,768,768,3,3,0.62,36531458,154.03
FingerMovements,GPT4TS,50,5,768,768,4,1,0.64,36691202,154.64
FingerMovements,GPT4TS,50,5,768,768,4,2,0.61,36620546,154.37
FingerMovements,GPT4TS,50,5,768,768,4,4,0.62,36583682,154.23
FingerMovements,GPT4TS,50,5,768,768,5,2,0.65,36681986,154.6
FingerMovements,GPT4TS,50,5,768,768,5,3,0.57,36660482,154.52
FingerMovements,GPT4TS,50,5,768,768,5,5,0.58,36642050,154.45
FingerMovements,GPT4TS,50,5,768,768,6,2,0.63,36746498,154.85
FingerMovements,GPT4TS,50,5,768,768,6,3,0.63,36721922,154.76
FingerMovements,GPT4TS,50,5,768,768,6,6,0.61,36700418,154.68
FingerMovements,GPT4TS,50,5,768,768,7,2,0.63,36807938,155.09
FingerMovements,GPT4TS,50,5,768,768,7,4,0.59,36774146,154.96
FingerMovements,GPT4TS,50,5,768,768,7,7,0.55,36761858,154.91
FingerMovements,GPT4TS,50,5,768,768,8,2,0.62,36872450,155.33
FingerMovements,GPT4TS,50,5,768,768,8,4,0.6,36838658,155.2
FingerMovements,GPT4TS,50,5,768,768,8,8,0.64,36823298,155.14
FingerMovements,GPT4TS,50,5,768,768,9,3,0.66,36912386,155.48
FingerMovements,GPT4TS,50,5,768,768,9,5,0.61,36897026,155.43
FingerMovements,GPT4TS,50,5,768,768,9,9,0.6,36884738,155.38
FingerMovements,GPT4TS,50,5,768,768,10,3,0.59,36976898,155.73
FingerMovements,GPT4TS,50,5,768,768,10,5,0.62,36961538,155.67
