data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
SelfRegulationSCP2,GPT4TS,1152,6,768,768,47,12,0.5611111111111111,44420354,184.13
SelfRegulationSCP2,GPT4TS,1152,6,768,768,47,24,0.55,44279042,183.59
SelfRegulationSCP2,GPT4TS,1152,6,768,768,47,47,0.5444444444444444,44208386,183.32
SelfRegulationSCP2,GPT4TS,1152,6,768,768,48,12,0.55,44436482,184.19
SelfRegulationSCP2,GPT4TS,1152,6,768,768,48,24,0.5833333333333334,44295170,183.65
SelfRegulationSCP2,GPT4TS,1152,6,768,768,48,48,0.5555555555555556,44224514,183.38
SelfRegulationSCP2,GPT4TS,1152,6,768,768,51,13,0.5666666666666667,44460290,184.28
SelfRegulationSCP2,GPT4TS,1152,6,768,768,51,26,0.5555555555555556,44331266,183.79
SelfRegulationSCP2,GPT4TS,1152,6,768,768,51,51,0.5388888888888889,44266754,183.54
SelfRegulationSCP2,GPT4TS,1152,6,768,768,53,14,0.6055555555555555,44474114,184.33
SelfRegulationSCP2,GPT4TS,1152,6,768,768,53,27,0.5666666666666667,44357378,183.89
SelfRegulationSCP2,GPT4TS,1152,6,768,768,53,53,0.5388888888888889,44295938,183.65
SelfRegulationSCP2,GPT4TS,1152,6,768,768,55,14,0.5388888888888889,44506370,184.46
SelfRegulationSCP2,GPT4TS,1152,6,768,768,55,28,0.5722222222222222,44386562,184.0
SelfRegulationSCP2,GPT4TS,1152,6,768,768,55,55,0.5388888888888889,44325122,183.77
SelfRegulationSCP2,GPT4TS,1152,6,768,768,58,15,0.5555555555555556,44536322,184.57
SelfRegulationSCP2,GPT4TS,1152,6,768,768,58,29,0.5611111111111111,44428802,184.16
SelfRegulationSCP2,GPT4TS,1152,6,768,768,58,58,0.5388888888888889,44370434,183.94
SelfRegulationSCP2,GPT4TS,1152,6,768,768,61,16,0.5666666666666667,44572418,184.71
SelfRegulationSCP2,GPT4TS,1152,6,768,768,61,31,0.5333333333333333,44471042,184.32
SelfRegulationSCP2,GPT4TS,1152,6,768,768,61,61,0.5444444444444444,44415746,184.11
SelfRegulationSCP2,GPT4TS,1152,6,768,768,64,16,0.5722222222222222,44620802,184.89
SelfRegulationSCP2,GPT4TS,1152,6,768,768,64,32,0.5555555555555556,44516354,184.49
SelfRegulationSCP2,GPT4TS,1152,6,768,768,64,64,0.5833333333333334,44464130,184.3
SelfRegulationSCP2,GPT4TS,1152,6,768,768,68,17,0.5777777777777777,44669954,185.08
SelfRegulationSCP2,GPT4TS,1152,6,768,768,68,34,0.5611111111111111,44571650,184.71
SelfRegulationSCP2,GPT4TS,1152,6,768,768,68,68,0.5444444444444444,44522498,184.52
SelfRegulationSCP2,GPT4TS,1152,6,768,768,72,18,0.5444444444444444,44725250,185.29
SelfRegulationSCP2,GPT4TS,1152,6,768,768,72,36,0.55,44633090,184.94
SelfRegulationSCP2,GPT4TS,1152,6,768,768,72,72,0.5555555555555556,44587010,184.76
SelfRegulationSCP2,GPT4TS,1152,6,768,768,77,20,0.55,44784386,185.52
SelfRegulationSCP2,GPT4TS,1152,6,768,768,77,39,0.5333333333333333,44704514,185.21
SelfRegulationSCP2,GPT4TS,1152,6,768,768,77,77,0.5444444444444444,44661506,185.05
SelfRegulationSCP2,GPT4TS,1152,6,768,768,83,21,0.5444444444444444,44871938,185.85
SelfRegulationSCP2,GPT4TS,1152,6,768,768,83,42,0.5722222222222222,44795138,185.56
SelfRegulationSCP2,GPT4TS,1152,6,768,768,83,83,0.5777777777777777,44755202,185.41
SelfRegulationSCP2,GPT4TS,1152,6,768,768,89,23,0.5444444444444444,44956418,186.17
SelfRegulationSCP2,GPT4TS,1152,6,768,768,89,45,0.5388888888888889,44885762,185.9
SelfRegulationSCP2,GPT4TS,1152,6,768,768,89,89,0.5888888888888889,44848898,185.76
SelfRegulationSCP2,GPT4TS,1152,6,768,768,96,24,0.5388888888888889,45063170,186.58
SelfRegulationSCP2,GPT4TS,1152,6,768,768,96,48,0.5611111111111111,44995586,186.32
SelfRegulationSCP2,GPT4TS,1152,6,768,768,96,96,0.5666666666666667,44961794,186.19
SelfRegulationSCP2,GPT4TS,1152,6,768,768,105,27,0.5722222222222222,45189890,187.06
SelfRegulationSCP2,GPT4TS,1152,6,768,768,105,53,0.5555555555555556,45131522,186.84
SelfRegulationSCP2,GPT4TS,1152,6,768,768,105,105,0.5555555555555556,45100802,186.72
SelfRegulationSCP2,GPT4TS,1152,6,768,768,116,29,0.5666666666666667,45358082,187.71
SelfRegulationSCP2,GPT4TS,1152,6,768,768,116,58,0.5833333333333334,45302786,187.49
SelfRegulationSCP2,GPT4TS,1152,6,768,768,116,116,0.5277777777777778,45275138,187.39
SelfRegulationSCP2,GPT4TS,1152,6,768,768,128,32,0.5388888888888889,45542402,188.41
SelfRegulationSCP2,GPT4TS,1152,6,768,768,128,64,0.5666666666666667,45493250,188.22
SelfRegulationSCP2,GPT4TS,1152,6,768,768,128,128,0.55,45468674,188.13
SelfRegulationSCP2,GPT4TS,1152,6,768,768,144,36,0.5666666666666667,45788162,189.35
SelfRegulationSCP2,GPT4TS,1152,6,768,768,144,72,0.5555555555555556,45745154,189.18
SelfRegulationSCP2,GPT4TS,1152,6,768,768,144,144,0.5555555555555556,45723650,189.1
