data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
MotorImagery,GPT4TS,3000,6,768,768,120,30,0.61,61369346,248.78
MotorImagery,GPT4TS,3000,6,768,768,120,60,0.61,61221890,248.22
MotorImagery,GPT4TS,3000,6,768,768,120,120,0.6,61148162,247.94
MotorImagery,GPT4TS,3000,6,768,768,125,32,0.61,62085122,251.51
MotorImagery,GPT4TS,3000,6,768,768,125,63,0.6,61949954,251.0
MotorImagery,GPT4TS,3000,6,768,768,125,125,0.63,61882370,250.74
MotorImagery,GPT4TS,3000,6,768,768,131,33,0.63,62960642,254.85
MotorImagery,GPT4TS,3000,6,768,768,131,66,0.59,62828546,254.35
MotorImagery,GPT4TS,3000,6,768,768,131,131,0.59,62760962,254.09
MotorImagery,GPT4TS,3000,6,768,768,137,35,0.62,63830018,258.17
MotorImagery,GPT4TS,3000,6,768,768,137,69,0.62,63707138,257.7
MotorImagery,GPT4TS,3000,6,768,768,137,137,0.58,63642626,257.46
MotorImagery,GPT4TS,3000,6,768,768,143,36,0.57,64708610,261.52
MotorImagery,GPT4TS,3000,6,768,768,143,72,0.57,64585730,261.05
MotorImagery,GPT4TS,3000,6,768,768,143,143,0.61,64524290,260.82
MotorImagery,GPT4TS,3000,6,768,768,150,38,0.59,65728514,265.41
MotorImagery,GPT4TS,3000,6,768,768,150,75,0.62,65614850,264.98
MotorImagery,GPT4TS,3000,6,768,768,150,150,0.6,65556482,264.76
MotorImagery,GPT4TS,3000,6,768,768,158,40,0.62,66895874,269.87
MotorImagery,GPT4TS,3000,6,768,768,158,79,0.63,66785282,269.44
MotorImagery,GPT4TS,3000,6,768,768,158,158,0.59,66729986,269.23
MotorImagery,GPT4TS,3000,6,768,768,167,42,0.59,68210690,274.88
MotorImagery,GPT4TS,3000,6,768,768,167,84,0.62,68106242,274.48
MotorImagery,GPT4TS,3000,6,768,768,167,167,0.58,68054018,274.28
MotorImagery,GPT4TS,3000,6,768,768,177,45,0.62,69669890,280.45
MotorImagery,GPT4TS,3000,6,768,768,177,89,0.6,69574658,280.08
MotorImagery,GPT4TS,3000,6,768,768,177,177,0.61,69525506,279.9
MotorImagery,GPT4TS,3000,6,768,768,188,47,0.62,71282690,286.6
MotorImagery,GPT4TS,3000,6,768,768,188,94,0.6,71190530,286.25
MotorImagery,GPT4TS,3000,6,768,768,188,188,0.61,71144450,286.07
MotorImagery,GPT4TS,3000,6,768,768,200,50,0.64,73042946,293.31
MotorImagery,GPT4TS,3000,6,768,768,200,100,0.59,72956930,292.99
MotorImagery,GPT4TS,3000,6,768,768,200,200,0.56,72913922,292.82
MotorImagery,GPT4TS,3000,6,768,768,215,54,0.58,75239426,301.69
MotorImagery,GPT4TS,3000,6,768,768,215,108,0.58,75159554,301.39
MotorImagery,GPT4TS,3000,6,768,768,215,215,0.63,75119618,301.24
MotorImagery,GPT4TS,3000,6,768,768,231,58,0.57,77586434,310.65
MotorImagery,GPT4TS,3000,6,768,768,231,116,0.59,77512706,310.37
MotorImagery,GPT4TS,3000,6,768,768,231,231,0.57,77475842,310.23
MotorImagery,GPT4TS,3000,6,768,768,250,63,0.59,80375810,321.29
MotorImagery,GPT4TS,3000,6,768,768,250,125,0.61,80311298,321.04
MotorImagery,GPT4TS,3000,6,768,768,250,250,0.58,80277506,320.91
MotorImagery,GPT4TS,3000,6,768,768,273,69,0.58,83755010,334.18
MotorImagery,GPT4TS,3000,6,768,768,273,137,0.63,83693570,333.94
MotorImagery,GPT4TS,3000,6,768,768,273,273,0.58,83662850,333.83
MotorImagery,GPT4TS,3000,6,768,768,300,75,0.59,87727106,349.33
MotorImagery,GPT4TS,3000,6,768,768,300,150,0.62,87671810,349.12
MotorImagery,GPT4TS,3000,6,768,768,300,300,0.58,87644162,349.01
MotorImagery,GPT4TS,3000,6,768,768,334,84,0.6,92725250,368.4
MotorImagery,GPT4TS,3000,6,768,768,334,167,0.6,92676098,368.21
MotorImagery,GPT4TS,3000,6,768,768,334,334,0.6,92651522,368.12
MotorImagery,GPT4TS,3000,6,768,768,375,94,0.66,98758658,391.41
MotorImagery,GPT4TS,3000,6,768,768,375,188,0.58,98715650,391.25
MotorImagery,GPT4TS,3000,6,768,768,375,375,0.62,98697218,391.18
MotorImagery,GPT4TS,3000,6,768,768,429,108,0.59,106708994,421.74
MotorImagery,GPT4TS,3000,6,768,768,429,215,0.61,106672130,421.6
MotorImagery,GPT4TS,3000,6,768,768,429,429,0.52,106653698,421.53
MotorImagery,GPT4TS,3000,6,768,768,500,125,0.58,117169154,461.64
MotorImagery,GPT4TS,3000,6,768,768,500,250,0.57,117138434,461.53
MotorImagery,GPT4TS,3000,6,768,768,500,500,0.6,117123074,461.47
MotorImagery,GPT4TS,3000,6,768,768,600,150,0.56,131902466,517.85
MotorImagery,GPT4TS,3000,6,768,768,600,300,0.58,131877890,517.75
MotorImagery,GPT4TS,3000,6,768,768,600,600,0.58,131865602,517.71
MotorImagery,GPT4TS,3000,5,768,768,120,30,0.62,54281474,221.74
MotorImagery,GPT4TS,3000,5,768,768,120,60,0.62,54134018,221.18
MotorImagery,GPT4TS,3000,5,768,768,120,120,0.61,54060290,220.9
MotorImagery,GPT4TS,3000,5,768,768,125,32,0.61,54997250,224.47
MotorImagery,GPT4TS,3000,5,768,768,125,63,0.57,54862082,223.96
MotorImagery,GPT4TS,3000,5,768,768,125,125,0.61,54794498,223.7
MotorImagery,GPT4TS,3000,5,768,768,131,33,0.64,55872770,227.81
MotorImagery,GPT4TS,3000,5,768,768,131,66,0.61,55740674,227.31
MotorImagery,GPT4TS,3000,5,768,768,131,131,0.61,55673090,227.05
MotorImagery,GPT4TS,3000,5,768,768,137,35,0.58,56742146,231.13
MotorImagery,GPT4TS,3000,5,768,768,137,69,0.6,56619266,230.66
MotorImagery,GPT4TS,3000,5,768,768,137,137,0.61,56554754,230.41
MotorImagery,GPT4TS,3000,5,768,768,143,36,0.59,57620738,234.48
MotorImagery,GPT4TS,3000,5,768,768,143,72,0.59,57497858,234.01
MotorImagery,GPT4TS,3000,5,768,768,143,143,0.6,57436418,233.78
MotorImagery,GPT4TS,3000,5,768,768,150,38,0.6,58640642,238.37
MotorImagery,GPT4TS,3000,5,768,768,150,75,0.59,58526978,237.94
MotorImagery,GPT4TS,3000,5,768,768,150,150,0.56,58468610,237.71
MotorImagery,GPT4TS,3000,5,768,768,158,40,0.59,59808002,242.82
MotorImagery,GPT4TS,3000,5,768,768,158,79,0.62,59697410,242.4
MotorImagery,GPT4TS,3000,5,768,768,158,158,0.61,59642114,242.19
MotorImagery,GPT4TS,3000,5,768,768,167,42,0.66,61122818,247.84
