data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
PhonemeSpectra,GPT4TS,217,6,768,768,9,3,0.10557709513868178,45837351,189.53
PhonemeSpectra,GPT4TS,217,6,768,768,9,5,0.12943632567849686,44955687,186.17
PhonemeSpectra,GPT4TS,217,6,768,768,9,9,0.12227855651655234,44388903,184.01
PhonemeSpectra,GPT4TS,217,6,768,768,10,3,0.11333134506412168,45862695,189.63
PhonemeSpectra,GPT4TS,217,6,768,768,10,5,0.12198031613480466,44981031,186.27
PhonemeSpectra,GPT4TS,217,6,768,768,10,10,0.11959439308082315,44319783,183.74
PhonemeSpectra,GPT4TS,217,6,768,768,11,3,0.11512078735460782,45856551,189.61
PhonemeSpectra,GPT4TS,217,6,768,768,11,6,0.11482254697286012,44785959,185.52
PhonemeSpectra,GPT4TS,217,6,768,768,11,11,0.11899791231732777,44282151,183.6
PhonemeSpectra,GPT4TS,217,6,768,768,12,3,0.11064718162839249,45881895,189.7
PhonemeSpectra,GPT4TS,217,6,768,768,12,6,0.1207873546078139,44811303,185.62
PhonemeSpectra,GPT4TS,217,6,768,768,12,12,0.1154190277363555,44276007,183.58
PhonemeSpectra,GPT4TS,217,6,768,768,13,4,0.11124366239188786,45371943,187.76
PhonemeSpectra,GPT4TS,217,6,768,768,13,7,0.11094542201014017,44679207,185.12
PhonemeSpectra,GPT4TS,217,6,768,768,13,13,0.12108559498956159,44238375,183.43
PhonemeSpectra,GPT4TS,217,6,768,768,14,4,0.11333134506412168,45365799,187.73
PhonemeSpectra,GPT4TS,217,6,768,768,14,7,0.11661198926334626,44704551,185.21
PhonemeSpectra,GPT4TS,217,6,768,768,14,14,0.1207873546078139,44232231,183.41
PhonemeSpectra,GPT4TS,217,6,768,768,15,4,0.11571726811810319,45391143,187.83
PhonemeSpectra,GPT4TS,217,6,768,768,15,8,0.12168207575305696,44603943,184.83
PhonemeSpectra,GPT4TS,217,6,768,768,15,15,0.11869967193558008,44226087,183.39
PhonemeSpectra,GPT4TS,217,6,768,768,16,4,0.11929615269907545,45416487,187.93
PhonemeSpectra,GPT4TS,217,6,768,768,16,8,0.12198031613480466,44629287,184.93
PhonemeSpectra,GPT4TS,217,6,768,768,16,16,0.11601550849985089,44219943,183.36
PhonemeSpectra,GPT4TS,217,6,768,768,17,5,0.11571726811810319,45126951,186.82
PhonemeSpectra,GPT4TS,217,6,768,768,17,9,0.11750671040858933,44560167,184.66
PhonemeSpectra,GPT4TS,217,6,768,768,17,17,0.11959439308082315,44213799,183.34
PhonemeSpectra,GPT4TS,217,6,768,768,19,5,0.12227855651655234,45146151,186.9
PhonemeSpectra,GPT4TS,217,6,768,768,19,10,0.12287503728004771,44516391,184.49
PhonemeSpectra,GPT4TS,217,6,768,768,19,19,0.12227855651655234,44232999,183.41
PhonemeSpectra,GPT4TS,217,6,768,768,20,5,0.10885773933790635,45171495,186.99
PhonemeSpectra,GPT4TS,217,6,768,768,20,10,0.11959439308082315,44541735,184.59
PhonemeSpectra,GPT4TS,217,6,768,768,20,20,0.11631374888159857,44226855,183.39
PhonemeSpectra,GPT4TS,217,6,768,768,22,6,0.12227855651655234,45001767,186.35
PhonemeSpectra,GPT4TS,217,6,768,768,22,11,0.11899791231732777,44529447,184.54
PhonemeSpectra,GPT4TS,217,6,768,768,22,22,0.11840143155383238,44246055,183.46
PhonemeSpectra,GPT4TS,217,6,768,768,25,7,0.1207873546078139,44920359,186.04
PhonemeSpectra,GPT4TS,217,6,768,768,25,13,0.11720847002684164,44511015,184.47
PhonemeSpectra,GPT4TS,217,6,768,768,25,25,0.11064718162839249,44290599,183.63
PhonemeSpectra,GPT4TS,217,6,768,768,28,7,0.12019087384431852,44996391,186.33
PhonemeSpectra,GPT4TS,217,6,768,768,28,14,0.11691022964509394,44555559,184.64
PhonemeSpectra,GPT4TS,217,6,768,768,28,28,0.11929615269907545,44335143,183.8
PhonemeSpectra,GPT4TS,217,6,768,768,31,8,0.1234715180435431,44946471,186.14
PhonemeSpectra,GPT4TS,217,6,768,768,31,16,0.11512078735460782,44568615,184.69
PhonemeSpectra,GPT4TS,217,6,768,768,31,31,0.10796301819266328,44411175,184.09
PhonemeSpectra,GPT4TS,217,6,768,768,37,10,0.12764688338801072,44941095,186.11
PhonemeSpectra,GPT4TS,217,6,768,768,37,19,0.11661198926334626,44657703,185.03
PhonemeSpectra,GPT4TS,217,6,768,768,37,37,0.11392782582761705,44500263,184.43
PhonemeSpectra,GPT4TS,217,6,768,768,44,11,0.12496271995228155,45024039,186.43
PhonemeSpectra,GPT4TS,217,6,768,768,44,22,0.12376975842529078,44772135,185.47
PhonemeSpectra,GPT4TS,217,6,768,768,44,44,0.11154190277363556,44646183,184.99
PhonemeSpectra,GPT4TS,217,5,768,768,9,3,0.11184014315538324,38749479,162.49
PhonemeSpectra,GPT4TS,217,5,768,768,9,5,0.11780495079033701,37867815,159.13
PhonemeSpectra,GPT4TS,217,5,768,768,9,9,0.12764688338801072,37301031,156.97
PhonemeSpectra,GPT4TS,217,5,768,768,10,3,0.1154190277363555,38774823,162.59
PhonemeSpectra,GPT4TS,217,5,768,768,10,5,0.12198031613480466,37893159,159.22
PhonemeSpectra,GPT4TS,217,5,768,768,10,10,0.11750671040858933,37231911,156.7
PhonemeSpectra,GPT4TS,217,5,768,768,11,3,0.11720847002684164,38768679,162.56
PhonemeSpectra,GPT4TS,217,5,768,768,11,6,0.11482254697286012,37698087,158.48
PhonemeSpectra,GPT4TS,217,5,768,768,11,11,0.12108559498956159,37194279,156.56
PhonemeSpectra,GPT4TS,217,5,768,768,12,3,0.11422606620936475,38794023,162.66
PhonemeSpectra,GPT4TS,217,5,768,768,12,6,0.11571726811810319,37723431,158.58
PhonemeSpectra,GPT4TS,217,5,768,768,12,12,0.11243662391887861,37188135,156.54
PhonemeSpectra,GPT4TS,217,5,768,768,13,4,0.12168207575305696,38284071,160.72
PhonemeSpectra,GPT4TS,217,5,768,768,13,7,0.11929615269907545,37591335,158.07
PhonemeSpectra,GPT4TS,217,5,768,768,13,13,0.12048911422606622,37150503,156.39
PhonemeSpectra,GPT4TS,217,5,768,768,14,4,0.1076647778109156,38277927,160.69
PhonemeSpectra,GPT4TS,217,5,768,768,14,7,0.131225767968983,37616679,158.17
PhonemeSpectra,GPT4TS,217,5,768,768,14,14,0.11929615269907545,37144359,156.37
PhonemeSpectra,GPT4TS,217,5,768,768,15,4,0.11750671040858933,38303271,160.79
PhonemeSpectra,GPT4TS,217,5,768,768,15,8,0.12317327766179541,37516071,157.79
PhonemeSpectra,GPT4TS,217,5,768,768,15,15,0.11512078735460782,37138215,156.35
PhonemeSpectra,GPT4TS,217,5,768,768,16,4,0.11840143155383238,38328615,160.89
PhonemeSpectra,GPT4TS,217,5,768,768,16,8,0.11601550849985089,37541415,157.88
PhonemeSpectra,GPT4TS,217,5,768,768,16,16,0.11929615269907545,37132071,156.32
PhonemeSpectra,GPT4TS,217,5,768,768,17,5,0.11571726811810319,38039079,159.78
PhonemeSpectra,GPT4TS,217,5,768,768,17,9,0.11720847002684164,37472295,157.62
PhonemeSpectra,GPT4TS,217,5,768,768,17,17,0.12227855651655234,37125927,156.3
PhonemeSpectra,GPT4TS,217,5,768,768,19,5,0.11899791231732777,38058279,159.85
PhonemeSpectra,GPT4TS,217,5,768,768,19,10,0.11213838353713093,37428519,157.45
PhonemeSpectra,GPT4TS,217,5,768,768,19,19,0.12466447957053385,37145127,156.37
PhonemeSpectra,GPT4TS,217,5,768,768,20,5,0.11601550849985089,38083623,159.95
PhonemeSpectra,GPT4TS,217,5,768,768,20,10,0.1288398449150015,37453863,157.55
PhonemeSpectra,GPT4TS,217,5,768,768,20,20,0.12198031613480466,37138983,156.35
PhonemeSpectra,GPT4TS,217,5,768,768,22,6,0.11691022964509394,37913895,159.3
PhonemeSpectra,GPT4TS,217,5,768,768,22,11,0.11899791231732777,37441575,157.5
PhonemeSpectra,GPT4TS,217,5,768,768,22,22,0.11571726811810319,37158183,156.42
PhonemeSpectra,GPT4TS,217,5,768,768,25,7,0.11840143155383238,37832487,158.99
PhonemeSpectra,GPT4TS,217,5,768,768,25,13,0.12257679689830003,37423143,157.43
PhonemeSpectra,GPT4TS,217,5,768,768,25,25,0.11720847002684164,37202727,156.59
PhonemeSpectra,GPT4TS,217,5,768,768,28,7,0.11929615269907545,37908519,159.28
PhonemeSpectra,GPT4TS,217,5,768,768,28,14,0.12257679689830003,37467687,157.6
PhonemeSpectra,GPT4TS,217,5,768,768,28,28,0.12048911422606622,37247271,156.76
PhonemeSpectra,GPT4TS,217,5,768,768,31,8,0.11661198926334626,37858599,159.09
PhonemeSpectra,GPT4TS,217,5,768,768,31,16,0.12287503728004771,37480743,157.65
PhonemeSpectra,GPT4TS,217,5,768,768,31,31,0.11452430659111244,37323303,157.05
PhonemeSpectra,GPT4TS,217,5,768,768,37,10,0.11392782582761705,37853223,159.07
PhonemeSpectra,GPT4TS,217,5,768,768,37,19,0.10855949895615867,37569831,157.99
PhonemeSpectra,GPT4TS,217,5,768,768,37,37,0.11124366239188786,37412391,157.39
PhonemeSpectra,GPT4TS,217,5,768,768,44,11,0.11661198926334626,37936167,159.39
PhonemeSpectra,GPT4TS,217,5,768,768,44,22,0.11601550849985089,37684263,158.43
PhonemeSpectra,GPT4TS,217,5,768,768,44,44,0.10647181628392484,37558311,157.95
PhonemeSpectra,GPT4TS,217,4,768,768,9,3,0.1103489412466448,31661607,135.45
PhonemeSpectra,GPT4TS,217,4,768,768,9,5,0.11929615269907545,30779943,132.09
PhonemeSpectra,GPT4TS,217,4,768,768,9,9,0.12734864300626306,30213159,129.92
PhonemeSpectra,GPT4TS,217,4,768,768,10,3,0.11512078735460782,31686951,135.55
PhonemeSpectra,GPT4TS,217,4,768,768,10,5,0.12227855651655234,30805287,132.18
PhonemeSpectra,GPT4TS,217,4,768,768,10,10,0.11691022964509394,30144039,129.66
PhonemeSpectra,GPT4TS,217,4,768,768,11,3,0.12227855651655234,31680807,135.52
PhonemeSpectra,GPT4TS,217,4,768,768,11,6,0.11869967193558008,30610215,131.44
