data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
PEMS-SF,GPT4TS,144,6,768,768,6,2,0.8265895953757225,57176839,232.79
PEMS-SF,GPT4TS,144,6,768,768,6,3,0.8554913294797688,57017863,232.18
PEMS-SF,GPT4TS,144,6,768,768,6,6,0.815028901734104,56858887,231.58
PEMS-SF,GPT4TS,144,6,768,768,7,2,0.8554913294797688,59388679,241.23
PEMS-SF,GPT4TS,144,6,768,768,7,4,0.8497109826589595,59153671,240.33
PEMS-SF,GPT4TS,144,6,768,768,7,7,0.838150289017341,59049991,239.94
PEMS-SF,GPT4TS,144,6,768,768,8,2,0.838150289017341,61607431,249.69
PEMS-SF,GPT4TS,144,6,768,768,8,4,0.8670520231213873,61372423,248.8
PEMS-SF,GPT4TS,144,6,768,768,8,8,0.8554913294797688,61254919,248.35
PEMS-SF,GPT4TS,144,6,768,768,9,3,0.8323699421965318,63667207,257.55
PEMS-SF,GPT4TS,144,6,768,768,9,5,0.8034682080924855,63542791,257.07
PEMS-SF,GPT4TS,144,6,768,768,9,9,0.815028901734104,63459847,256.76
PEMS-SF,GPT4TS,144,6,768,768,10,3,0.8439306358381503,65879047,265.99
PEMS-SF,GPT4TS,144,6,768,768,10,5,0.8323699421965318,65754631,265.51
PEMS-SF,GPT4TS,144,6,768,768,10,10,0.838150289017341,65664775,265.17
PEMS-SF,GPT4TS,144,6,768,768,11,3,0.8323699421965318,68097799,274.45
PEMS-SF,GPT4TS,144,6,768,768,11,6,0.8208092485549133,67945735,273.87
PEMS-SF,GPT4TS,144,6,768,768,11,11,0.8439306358381503,67876615,273.61
PEMS-SF,GPT4TS,144,6,768,768,12,3,0.815028901734104,70316551,282.91
PEMS-SF,GPT4TS,144,6,768,768,12,6,0.8554913294797688,70164487,282.33
PEMS-SF,GPT4TS,144,6,768,768,12,12,0.838150289017341,70088455,282.04
PEMS-SF,GPT4TS,144,6,768,768,14,4,0.8728323699421965,74671111,299.53
PEMS-SF,GPT4TS,144,6,768,768,14,7,0.8323699421965318,74574343,299.16
PEMS-SF,GPT4TS,144,6,768,768,14,14,0.8265895953757225,74512135,298.92
PEMS-SF,GPT4TS,144,6,768,768,15,4,0.8497109826589595,76889863,307.99
PEMS-SF,GPT4TS,144,6,768,768,15,8,0.8208092485549133,76779271,307.57
