data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
FaceDetection,GPT4TS,62,6,768,768,3,1,0.6861520998864926,44556290,184.65
FaceDetection,GPT4TS,62,6,768,768,3,2,0.6753688989784336,44464130,184.3
FaceDetection,GPT4TS,62,6,768,768,3,3,0.6801929625425652,44433410,184.18
FaceDetection,GPT4TS,62,6,768,768,4,1,0.6782065834279228,44884994,185.9
FaceDetection,GPT4TS,62,6,768,768,4,2,0.6841657207718501,44795906,185.56
FaceDetection,GPT4TS,62,6,768,768,4,4,0.674233825198638,44749826,185.39
FaceDetection,GPT4TS,62,6,768,768,5,2,0.6736662883087401,45124610,186.81
FaceDetection,GPT4TS,62,6,768,768,5,3,0.681044267877412,45096962,186.71
FaceDetection,GPT4TS,62,6,768,768,5,5,0.6730987514188422,45072386,186.62
FaceDetection,GPT4TS,62,6,768,768,6,2,0.6702610669693531,45456386,188.08
FaceDetection,GPT4TS,62,6,768,768,6,3,0.6818955732122588,45425666,187.96
FaceDetection,GPT4TS,62,6,768,768,6,6,0.6753688989784336,45398018,187.86
FaceDetection,GPT4TS,62,6,768,768,7,2,0.6657207718501703,45785090,189.33
FaceDetection,GPT4TS,62,6,768,768,7,4,0.6770715096481271,45742082,189.17
FaceDetection,GPT4TS,62,6,768,768,7,7,0.6748013620885358,45723650,189.1
FaceDetection,GPT4TS,62,6,768,768,8,2,0.677355278093076,46116866,190.6
FaceDetection,GPT4TS,62,6,768,768,8,4,0.6674233825198638,46073858,190.44
FaceDetection,GPT4TS,62,6,768,768,8,8,0.6711123723041997,46052354,190.35
FaceDetection,GPT4TS,62,6,768,768,9,3,0.6682746878547106,46417922,191.75
FaceDetection,GPT4TS,62,6,768,768,9,5,0.674233825198638,46396418,191.67
FaceDetection,GPT4TS,62,6,768,768,9,9,0.662883087400681,46381058,191.61
FaceDetection,GPT4TS,62,6,768,768,11,3,0.6645856980703746,47081474,194.28
FaceDetection,GPT4TS,62,6,768,768,11,6,0.6804767309875142,47053826,194.17
FaceDetection,GPT4TS,62,6,768,768,11,11,0.6574914869466515,47041538,194.13
FaceDetection,GPT4TS,62,6,768,768,13,4,0.6722474460839954,47729666,196.75
FaceDetection,GPT4TS,62,6,768,768,13,7,0.6637343927355278,47714306,196.69
FaceDetection,GPT4TS,62,6,768,768,13,13,0.666572077185017,47702018,196.65
FaceDetection,GPT4TS,62,5,768,768,3,1,0.6725312145289444,37468418,157.6
FaceDetection,GPT4TS,62,5,768,768,3,2,0.6793416572077186,37376258,157.25
FaceDetection,GPT4TS,62,5,768,768,3,3,0.6679909194097616,37345538,157.14
FaceDetection,GPT4TS,62,5,768,768,4,1,0.6853007945516458,37797122,158.86
FaceDetection,GPT4TS,62,5,768,768,4,2,0.6816118047673099,37708034,158.52
FaceDetection,GPT4TS,62,5,768,768,4,4,0.6804767309875142,37661954,158.34
FaceDetection,GPT4TS,62,5,768,768,5,2,0.6662883087400681,38036738,159.77
FaceDetection,GPT4TS,62,5,768,768,5,3,0.674233825198638,38009090,159.67
FaceDetection,GPT4TS,62,5,768,768,5,5,0.6682746878547106,37984514,159.57
FaceDetection,GPT4TS,62,5,768,768,6,2,0.6804767309875142,38368514,161.04
FaceDetection,GPT4TS,62,5,768,768,6,3,0.6634506242905789,38337794,160.92
FaceDetection,GPT4TS,62,5,768,768,6,6,0.6657207718501703,38310146,160.82
FaceDetection,GPT4TS,62,5,768,768,7,2,0.6759364358683314,38697218,162.29
FaceDetection,GPT4TS,62,5,768,768,7,4,0.6643019296254257,38654210,162.13
FaceDetection,GPT4TS,62,5,768,768,7,7,0.6572077185017026,38635778,162.06
FaceDetection,GPT4TS,62,5,768,768,8,2,0.6804767309875142,39028994,163.56
FaceDetection,GPT4TS,62,5,768,768,8,4,0.6699772985244041,38985986,163.39
FaceDetection,GPT4TS,62,5,768,768,8,8,0.6759364358683314,38964482,163.31
FaceDetection,GPT4TS,62,5,768,768,9,3,0.6759364358683314,39330050,164.71
FaceDetection,GPT4TS,62,5,768,768,9,5,0.6620317820658342,39308546,164.62
FaceDetection,GPT4TS,62,5,768,768,9,9,0.6651532349602725,39293186,164.57
FaceDetection,GPT4TS,62,5,768,768,11,3,0.6668558456299659,39993602,167.24
