data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
Libras,GPT4TS,45,6,768,768,2,1,0.7611111111111111,43970319,182.41
Libras,GPT4TS,45,6,768,768,2,2,0.8166666666666667,43683087,181.32
Libras,GPT4TS,45,6,768,768,3,1,0.7833333333333333,43961871,182.38
Libras,GPT4TS,45,6,768,768,3,2,0.7944444444444444,43687695,181.33
Libras,GPT4TS,45,6,768,768,3,3,0.8444444444444444,43596303,180.98
Libras,GPT4TS,45,6,768,768,4,1,0.7611111111111111,43953423,182.35
Libras,GPT4TS,45,6,768,768,4,2,0.7222222222222222,43679247,181.3
Libras,GPT4TS,45,6,768,768,4,4,0.8222222222222222,43548687,180.8
Libras,GPT4TS,45,6,768,768,5,2,0.7833333333333333,43683855,181.32
Libras,GPT4TS,45,6,768,768,5,3,0.8222222222222222,43592463,180.97
Libras,GPT4TS,45,6,768,768,5,5,0.8277777777777777,43527183,180.72
Libras,GPT4TS,45,6,768,768,6,2,0.7944444444444444,43675407,181.29
Libras,GPT4TS,45,6,768,768,6,3,0.8388888888888889,43597071,180.99
Libras,GPT4TS,45,6,768,768,6,6,0.8222222222222222,43505679,180.64
Libras,GPT4TS,45,6,768,768,7,2,0.8055555555555556,43680015,181.3
Libras,GPT4TS,45,6,768,768,7,4,0.8222222222222222,43549455,180.81
Libras,GPT4TS,45,6,768,768,7,7,0.8722222222222222,43497231,180.61
Libras,GPT4TS,45,6,768,768,8,2,0.7777777777777778,43671567,181.27
Libras,GPT4TS,45,6,768,768,8,4,0.8333333333333334,43554063,180.82
Libras,GPT4TS,45,6,768,768,8,8,0.8611111111111112,43488783,180.57
Libras,GPT4TS,45,6,768,768,9,3,0.8333333333333334,43597839,180.99
Libras,GPT4TS,45,6,768,768,9,5,0.8611111111111112,43532559,180.74
Libras,GPT4TS,45,6,768,768,9,9,0.85,43493391,180.59
Libras,GPT4TS,45,5,768,768,2,1,0.75,36882447,155.37
Libras,GPT4TS,45,5,768,768,2,2,0.7888888888888889,36595215,154.27
Libras,GPT4TS,45,5,768,768,3,1,0.7611111111111111,36873999,155.34
Libras,GPT4TS,45,5,768,768,3,2,0.7777777777777778,36599823,154.29
Libras,GPT4TS,45,5,768,768,3,3,0.7944444444444444,36508431,153.94
Libras,GPT4TS,45,5,768,768,4,1,0.7666666666666667,36865551,155.3
Libras,GPT4TS,45,5,768,768,4,2,0.8,36591375,154.26
Libras,GPT4TS,45,5,768,768,4,4,0.8333333333333334,36460815,153.76
Libras,GPT4TS,45,5,768,768,5,2,0.7833333333333333,36595983,154.28
Libras,GPT4TS,45,5,768,768,5,3,0.8277777777777777,36504591,153.93
Libras,GPT4TS,45,5,768,768,5,5,0.8555555555555555,36439311,153.68
Libras,GPT4TS,45,5,768,768,6,2,0.7833333333333333,36587535,154.24
Libras,GPT4TS,45,5,768,768,6,3,0.85,36509199,153.95
Libras,GPT4TS,45,5,768,768,6,6,0.8444444444444444,36417807,153.6
Libras,GPT4TS,45,5,768,768,7,2,0.8166666666666667,36592143,154.26
Libras,GPT4TS,45,5,768,768,7,4,0.8055555555555556,36461583,153.76
Libras,GPT4TS,45,5,768,768,7,7,0.8666666666666667,36409359,153.56
Libras,GPT4TS,45,5,768,768,8,2,0.7944444444444444,36583695,154.23
Libras,GPT4TS,45,5,768,768,8,4,0.8555555555555555,36466191,153.78
Libras,GPT4TS,45,5,768,768,8,8,0.8611111111111112,36400911,153.53
Libras,GPT4TS,45,5,768,768,9,3,0.8222222222222222,36509967,153.95
Libras,GPT4TS,45,5,768,768,9,5,0.8555555555555555,36444687,153.7
Libras,GPT4TS,45,5,768,768,9,9,0.8555555555555555,36405519,153.55
Libras,GPT4TS,45,4,768,768,2,1,0.7388888888888889,29794575,128.33
Libras,GPT4TS,45,4,768,768,2,2,0.7888888888888889,29507343,127.23
Libras,GPT4TS,45,4,768,768,3,1,0.7444444444444445,29786127,128.29
Libras,GPT4TS,45,4,768,768,3,2,0.7777777777777778,29511951,127.25
Libras,GPT4TS,45,4,768,768,3,3,0.8388888888888889,29420559,126.9
Libras,GPT4TS,45,4,768,768,4,1,0.7611111111111111,29777679,128.26
Libras,GPT4TS,45,4,768,768,4,2,0.7666666666666667,29503503,127.22
Libras,GPT4TS,45,4,768,768,4,4,0.8277777777777777,29372943,126.72
Libras,GPT4TS,45,4,768,768,5,2,0.7888888888888889,29508111,127.23
Libras,GPT4TS,45,4,768,768,5,3,0.8111111111111111,29416719,126.89
Libras,GPT4TS,45,4,768,768,5,5,0.8555555555555555,29351439,126.64
Libras,GPT4TS,45,4,768,768,6,2,0.8,29499663,127.2
Libras,GPT4TS,45,4,768,768,6,3,0.8222222222222222,29421327,126.9
Libras,GPT4TS,45,4,768,768,6,6,0.8666666666666667,29329935,126.55
Libras,GPT4TS,45,4,768,768,7,2,0.7777777777777778,29504271,127.22
Libras,GPT4TS,45,4,768,768,7,4,0.8222222222222222,29373711,126.72
Libras,GPT4TS,45,4,768,768,7,7,0.8666666666666667,29321487,126.52
Libras,GPT4TS,45,4,768,768,8,2,0.8,29495823,127.19
Libras,GPT4TS,45,4,768,768,8,4,0.8555555555555555,29378319,126.74
Libras,GPT4TS,45,4,768,768,8,8,0.8611111111111112,29313039,126.49
Libras,GPT4TS,45,4,768,768,9,3,0.8222222222222222,29422095,126.91
Libras,GPT4TS,45,4,768,768,9,5,0.85,29356815,126.66
Libras,GPT4TS,45,4,768,768,9,9,0.85,29317647,126.51
Libras,GPT4TS,45,3,768,768,2,1,0.7777777777777778,22706703,101.28
Libras,GPT4TS,45,3,768,768,2,2,0.8166666666666667,22419471,100.19
Libras,GPT4TS,45,3,768,768,3,1,0.8055555555555556,22698255,101.25
Libras,GPT4TS,45,3,768,768,3,2,0.8166666666666667,22424079,100.21
Libras,GPT4TS,45,3,768,768,3,3,0.8555555555555555,22332687,99.86
Libras,GPT4TS,45,3,768,768,4,1,0.75,22689807,101.22
Libras,GPT4TS,45,3,768,768,4,2,0.7888888888888889,22415631,100.17
Libras,GPT4TS,45,3,768,768,4,4,0.8444444444444444,22285071,99.68
Libras,GPT4TS,45,3,768,768,5,2,0.7777777777777778,22420239,100.19
Libras,GPT4TS,45,3,768,768,5,3,0.8388888888888889,22328847,99.84
Libras,GPT4TS,45,3,768,768,5,5,0.8555555555555555,22263567,99.59
Libras,GPT4TS,45,3,768,768,6,2,0.7944444444444444,22411791,100.16
Libras,GPT4TS,45,3,768,768,6,3,0.8277777777777777,22333455,99.86
Libras,GPT4TS,45,3,768,768,6,6,0.8611111111111112,22242063,99.51
Libras,GPT4TS,45,3,768,768,7,2,0.8166666666666667,22416399,100.18
Libras,GPT4TS,45,3,768,768,7,4,0.8333333333333334,22285839,99.68
Libras,GPT4TS,45,3,768,768,7,7,0.8722222222222222,22233615,99.48
Libras,GPT4TS,45,3,768,768,8,2,0.8166666666666667,22407951,100.15
Libras,GPT4TS,45,3,768,768,8,4,0.8277777777777777,22290447,99.7
Libras,GPT4TS,45,3,768,768,8,8,0.8777777777777778,22225167,99.45
Libras,GPT4TS,45,3,768,768,9,3,0.8333333333333334,22334223,99.86
Libras,GPT4TS,45,3,768,768,9,5,0.8333333333333334,22268943,99.62
Libras,GPT4TS,45,3,768,768,9,9,0.8611111111111112,22229775,99.47
