data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
DuckDuckGeese,GPT4TS,270,4,768,768,11,3,0.56,63758597,257.89
DuckDuckGeese,GPT4TS,270,4,768,768,11,6,0.62,63527429,257.01
DuckDuckGeese,GPT4TS,270,4,768,768,11,11,0.58,63419909,256.6
DuckDuckGeese,GPT4TS,270,4,768,768,12,3,0.56,66857477,269.71
DuckDuckGeese,GPT4TS,270,4,768,768,12,6,0.62,66626309,268.83
DuckDuckGeese,GPT4TS,270,4,768,768,12,12,0.54,66508037,268.38
DuckDuckGeese,GPT4TS,270,4,768,768,13,4,0.62,69838085,281.08
DuckDuckGeese,GPT4TS,270,4,768,768,13,7,0.6,69687557,280.51
DuckDuckGeese,GPT4TS,270,4,768,768,13,13,0.58,69596165,280.16
DuckDuckGeese,GPT4TS,270,4,768,768,14,4,0.6,72936965,292.9
DuckDuckGeese,GPT4TS,270,4,768,768,14,7,0.56,72786437,292.33
DuckDuckGeese,GPT4TS,270,4,768,768,14,14,0.6,72689669,291.96
DuckDuckGeese,GPT4TS,270,4,768,768,15,4,0.58,76030469,304.7
DuckDuckGeese,GPT4TS,270,4,768,768,15,8,0.66,75858437,304.05
DuckDuckGeese,GPT4TS,270,4,768,768,15,15,0.56,75783173,303.76
DuckDuckGeese,GPT4TS,270,4,768,768,16,4,0.56,79129349,316.52
DuckDuckGeese,GPT4TS,270,4,768,768,16,8,0.54,78957317,315.87
DuckDuckGeese,GPT4TS,270,4,768,768,16,16,0.52,78871301,315.54
DuckDuckGeese,GPT4TS,270,4,768,768,17,5,0.6,82158341,328.08
DuckDuckGeese,GPT4TS,270,4,768,768,17,9,0.58,82040069,327.63
DuckDuckGeese,GPT4TS,270,4,768,768,17,17,0.5,81964805,327.34
DuckDuckGeese,GPT4TS,270,4,768,768,18,5,0.56,85257221,339.9
DuckDuckGeese,GPT4TS,270,4,768,768,18,9,0.58,85138949,339.45
DuckDuckGeese,GPT4TS,270,4,768,768,18,18,0.56,85063685,339.16
DuckDuckGeese,GPT4TS,270,4,768,768,20,5,0.6,91454981,363.54
DuckDuckGeese,GPT4TS,270,4,768,768,20,10,0.56,91320581,363.03
DuckDuckGeese,GPT4TS,270,4,768,768,20,20,0.54,91250693,362.76
DuckDuckGeese,GPT4TS,270,4,768,768,21,6,0.62,94505477,375.18
DuckDuckGeese,GPT4TS,270,4,768,768,21,11,0.56,94403333,374.79
DuckDuckGeese,GPT4TS,270,4,768,768,21,21,0.54,94344197,374.56
DuckDuckGeese,GPT4TS,270,4,768,768,23,6,0.56,100703237,398.82
DuckDuckGeese,GPT4TS,270,4,768,768,23,12,0.58,100590341,398.39
DuckDuckGeese,GPT4TS,270,4,768,768,23,23,0.5,100536581,398.19
DuckDuckGeese,GPT4TS,270,4,768,768,25,7,0.58,106868741,422.34
DuckDuckGeese,GPT4TS,270,4,768,768,25,13,0.52,106777349,421.99
DuckDuckGeese,GPT4TS,270,4,768,768,25,25,0.56,106728965,421.81
DuckDuckGeese,GPT4TS,270,4,768,768,27,7,0.5,113061125,445.96
DuckDuckGeese,GPT4TS,270,4,768,768,27,14,0.56,112969733,445.62
DuckDuckGeese,GPT4TS,270,4,768,768,27,27,0.48,112926725,445.45
DuckDuckGeese,GPT4TS,270,4,768,768,30,8,0.6,122336261,481.35
DuckDuckGeese,GPT4TS,270,4,768,768,30,15,0.52,122260997,481.06
DuckDuckGeese,GPT4TS,270,4,768,768,30,30,0.52,122217989,480.89
DuckDuckGeese,GPT4TS,270,4,768,768,34,9,0.54,134710277,528.55
DuckDuckGeese,GPT4TS,270,4,768,768,34,17,0.54,134640389,528.28
DuckDuckGeese,GPT4TS,270,4,768,768,34,34,0.42,134602757,528.14
DuckDuckGeese,GPT4TS,270,4,768,768,39,10,0.56,150188549,587.59
DuckDuckGeese,GPT4TS,270,4,768,768,39,20,0.54,150124037,587.35
DuckDuckGeese,GPT4TS,270,4,768,768,39,39,0.54,150091781,587.22
DuckDuckGeese,GPT4TS,270,4,768,768,45,12,0.5,168754949,658.42
DuckDuckGeese,GPT4TS,270,4,768,768,45,23,0.48,168706565,658.23
DuckDuckGeese,GPT4TS,270,4,768,768,45,45,0.48,168685061,658.15
DuckDuckGeese,GPT4TS,270,4,768,768,54,14,0.46,196628741,764.75
DuckDuckGeese,GPT4TS,270,4,768,768,54,27,0.52,196591109,764.61
DuckDuckGeese,GPT4TS,270,4,768,768,54,54,0.56,196569605,764.52
DuckDuckGeese,GPT4TS,270,3,768,768,11,3,0.58,56670725,230.85
DuckDuckGeese,GPT4TS,270,3,768,768,11,6,0.58,56439557,229.97
DuckDuckGeese,GPT4TS,270,3,768,768,11,11,0.56,56332037,229.56
DuckDuckGeese,GPT4TS,270,3,768,768,12,3,0.62,59769605,242.67
DuckDuckGeese,GPT4TS,270,3,768,768,12,6,0.56,59538437,241.79
DuckDuckGeese,GPT4TS,270,3,768,768,12,12,0.56,59420165,241.34
DuckDuckGeese,GPT4TS,270,3,768,768,13,4,0.56,62750213,254.04
DuckDuckGeese,GPT4TS,270,3,768,768,13,7,0.52,62599685,253.46
DuckDuckGeese,GPT4TS,270,3,768,768,13,13,0.58,62508293,253.12
DuckDuckGeese,GPT4TS,270,3,768,768,14,4,0.6,65849093,265.86
DuckDuckGeese,GPT4TS,270,3,768,768,14,7,0.6,65698565,265.29
DuckDuckGeese,GPT4TS,270,3,768,768,14,14,0.54,65601797,264.92
DuckDuckGeese,GPT4TS,270,3,768,768,15,4,0.58,68942597,277.66
DuckDuckGeese,GPT4TS,270,3,768,768,15,8,0.6,68770565,277.0
DuckDuckGeese,GPT4TS,270,3,768,768,15,15,0.54,68695301,276.72
DuckDuckGeese,GPT4TS,270,3,768,768,16,4,0.52,72041477,289.48
DuckDuckGeese,GPT4TS,270,3,768,768,16,8,0.6,71869445,288.83
DuckDuckGeese,GPT4TS,270,3,768,768,16,16,0.5,71783429,288.5
DuckDuckGeese,GPT4TS,270,3,768,768,17,5,0.6,75070469,301.04
DuckDuckGeese,GPT4TS,270,3,768,768,17,9,0.58,74952197,300.59
DuckDuckGeese,GPT4TS,270,3,768,768,17,17,0.54,74876933,300.3
DuckDuckGeese,GPT4TS,270,3,768,768,18,5,0.58,78169349,312.86
DuckDuckGeese,GPT4TS,270,3,768,768,18,9,0.62,78051077,312.41
DuckDuckGeese,GPT4TS,270,3,768,768,18,18,0.54,77975813,312.12
DuckDuckGeese,GPT4TS,270,3,768,768,20,5,0.58,84367109,336.5
DuckDuckGeese,GPT4TS,270,3,768,768,20,10,0.54,84232709,335.99
DuckDuckGeese,GPT4TS,270,3,768,768,20,20,0.52,84162821,335.72
DuckDuckGeese,GPT4TS,270,3,768,768,21,6,0.62,87417605,348.14
DuckDuckGeese,GPT4TS,270,3,768,768,21,11,0.46,87315461,347.75
DuckDuckGeese,GPT4TS,270,3,768,768,21,21,0.5,87256325,347.52
DuckDuckGeese,GPT4TS,270,3,768,768,23,6,0.52,93615365,371.78
DuckDuckGeese,GPT4TS,270,3,768,768,23,12,0.52,93502469,371.35
DuckDuckGeese,GPT4TS,270,3,768,768,23,23,0.56,93448709,371.14
