data_name,model,seq_len,n_layers,d_model,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
BasicMotions,GPT4TS,100,6,768,768,4,1,0.95,43880452,182.07
BasicMotions,GPT4TS,100,6,768,768,4,2,0.975,43659268,181.23
BasicMotions,GPT4TS,100,6,768,768,4,4,0.95,43548676,180.8
BasicMotions,GPT4TS,100,6,768,768,5,2,0.975,43668484,181.26
BasicMotions,GPT4TS,100,6,768,768,5,3,0.95,43594756,180.98
BasicMotions,GPT4TS,100,6,768,768,5,5,0.9,43539460,180.77
BasicMotions,GPT4TS,100,6,768,768,6,2,0.975,43682308,181.31
BasicMotions,GPT4TS,100,6,768,768,6,3,0.95,43608580,181.03
BasicMotions,GPT4TS,100,6,768,768,6,6,0.975,43534852,180.75
BasicMotions,GPT4TS,100,6,768,768,7,2,0.95,43691524,181.35
BasicMotions,GPT4TS,100,6,768,768,7,4,0.975,43585540,180.94
BasicMotions,GPT4TS,100,6,768,768,7,7,0.9,43539460,180.77
BasicMotions,GPT4TS,100,6,768,768,8,2,0.95,43705348,181.4
BasicMotions,GPT4TS,100,6,768,768,8,4,0.95,43599364,181.0
BasicMotions,GPT4TS,100,6,768,768,8,8,0.875,43544068,180.79
BasicMotions,GPT4TS,100,6,768,768,9,3,0.975,43645444,181.17
BasicMotions,GPT4TS,100,6,768,768,9,5,0.95,43590148,180.96
BasicMotions,GPT4TS,100,6,768,768,9,9,0.95,43553284,180.82
BasicMotions,GPT4TS,100,6,768,768,10,3,0.95,43659268,181.23
BasicMotions,GPT4TS,100,6,768,768,10,5,0.875,43603972,181.01
BasicMotions,GPT4TS,100,6,768,768,10,10,0.925,43562500,180.86
BasicMotions,GPT4TS,100,6,768,768,12,3,0.975,43682308,181.31
BasicMotions,GPT4TS,100,6,768,768,12,6,0.9,43613188,181.05
BasicMotions,GPT4TS,100,6,768,768,12,12,0.925,43580932,180.93
BasicMotions,GPT4TS,100,6,768,768,13,4,0.975,43659268,181.23
BasicMotions,GPT4TS,100,6,768,768,13,7,0.9,43617796,181.07
BasicMotions,GPT4TS,100,6,768,768,13,13,0.95,43590148,180.96
BasicMotions,GPT4TS,100,6,768,768,15,4,0.925,43686916,181.33
BasicMotions,GPT4TS,100,6,768,768,15,8,0.925,43636228,181.14
BasicMotions,GPT4TS,100,6,768,768,15,15,0.925,43613188,181.05
BasicMotions,GPT4TS,100,6,768,768,17,5,1.0,43691524,181.35
BasicMotions,GPT4TS,100,6,768,768,17,9,0.975,43659268,181.23
BasicMotions,GPT4TS,100,6,768,768,17,17,0.925,43636228,181.14
BasicMotions,GPT4TS,100,6,768,768,20,5,1.0,43732996,181.51
BasicMotions,GPT4TS,100,6,768,768,20,10,0.95,43696132,181.37
BasicMotions,GPT4TS,100,6,768,768,20,20,0.95,43677700,181.3
BasicMotions,GPT4TS,100,5,768,768,4,1,0.95,36792580,155.03
BasicMotions,GPT4TS,100,5,768,768,4,2,0.975,36571396,154.18
BasicMotions,GPT4TS,100,5,768,768,4,4,0.95,36460804,153.76
BasicMotions,GPT4TS,100,5,768,768,5,2,0.95,36580612,154.22
BasicMotions,GPT4TS,100,5,768,768,5,3,0.975,36506884,153.94
BasicMotions,GPT4TS,100,5,768,768,5,5,0.9,36451588,153.73
BasicMotions,GPT4TS,100,5,768,768,6,2,0.975,36594436,154.27
BasicMotions,GPT4TS,100,5,768,768,6,3,0.975,36520708,153.99
BasicMotions,GPT4TS,100,5,768,768,6,6,0.925,36446980,153.71
BasicMotions,GPT4TS,100,5,768,768,7,2,0.975,36603652,154.31
BasicMotions,GPT4TS,100,5,768,768,7,4,0.95,36497668,153.9
BasicMotions,GPT4TS,100,5,768,768,7,7,0.925,36451588,153.73
BasicMotions,GPT4TS,100,5,768,768,8,2,0.95,36617476,154.36
BasicMotions,GPT4TS,100,5,768,768,8,4,0.95,36511492,153.95
BasicMotions,GPT4TS,100,5,768,768,8,8,0.85,36456196,153.74
BasicMotions,GPT4TS,100,5,768,768,9,3,0.975,36557572,154.13
BasicMotions,GPT4TS,100,5,768,768,9,5,0.925,36502276,153.92
BasicMotions,GPT4TS,100,5,768,768,9,9,0.95,36465412,153.78
BasicMotions,GPT4TS,100,5,768,768,10,3,0.95,36571396,154.18
BasicMotions,GPT4TS,100,5,768,768,10,5,0.875,36516100,153.97
BasicMotions,GPT4TS,100,5,768,768,10,10,0.85,36474628,153.81
BasicMotions,GPT4TS,100,5,768,768,12,3,0.95,36594436,154.27
BasicMotions,GPT4TS,100,5,768,768,12,6,0.9,36525316,154.01
BasicMotions,GPT4TS,100,5,768,768,12,12,0.9,36493060,153.88
BasicMotions,GPT4TS,100,5,768,768,13,4,0.975,36571396,154.18
BasicMotions,GPT4TS,100,5,768,768,13,7,0.925,36529924,154.02
BasicMotions,GPT4TS,100,5,768,768,13,13,0.95,36502276,153.92
BasicMotions,GPT4TS,100,5,768,768,15,4,0.925,36599044,154.29
BasicMotions,GPT4TS,100,5,768,768,15,8,0.95,36548356,154.09
