data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
PEMS-SF,PatchTST,144,3,128,16,256,4,2,0.815028901734104,62523271,240.97
PEMS-SF,PatchTST,144,3,128,16,256,8,4,0.7976878612716763,31461255,122.48
PEMS-SF,PatchTST,144,3,128,16,256,11,6,0.815028901734104,21107463,82.98
PEMS-SF,PatchTST,144,3,128,16,256,15,8,0.8092485549132948,15930887,63.23
PEMS-SF,PatchTST,144,3,128,16,256,22,11,0.791907514450867,11617543,46.78
PEMS-SF,PatchTST,144,3,128,16,256,29,15,0.8265895953757225,8167047,33.62
PEMS-SF,PatchTST,144,3,128,16,256,36,18,0.8092485549132948,7305095,30.33
PEMS-SF,PatchTST,144,3,128,16,128,4,2,0.7514450867052023,62424583,240.59
PEMS-SF,PatchTST,144,3,128,16,128,8,4,0.838150289017341,31362567,122.1
PEMS-SF,PatchTST,144,3,128,16,128,11,6,0.8323699421965318,21008775,82.61
PEMS-SF,PatchTST,144,3,128,16,128,15,8,0.7861271676300579,15832199,62.86
PEMS-SF,PatchTST,144,3,128,16,128,22,11,0.815028901734104,11518855,46.4
PEMS-SF,PatchTST,144,3,128,16,128,29,15,0.8323699421965318,8068359,33.24
PEMS-SF,PatchTST,144,3,128,16,128,36,18,0.7976878612716763,7206407,29.95
PEMS-SF,PatchTST,144,3,128,16,64,4,2,0.7745664739884393,62375239,240.41
PEMS-SF,PatchTST,144,3,128,16,64,8,4,0.838150289017341,31313223,121.91
PEMS-SF,PatchTST,144,3,128,16,64,11,6,0.8092485549132948,20959431,82.42
PEMS-SF,PatchTST,144,3,128,16,64,15,8,0.791907514450867,15782855,62.67
PEMS-SF,PatchTST,144,3,128,16,64,22,11,0.8208092485549133,11469511,46.22
PEMS-SF,PatchTST,144,3,128,16,64,29,15,0.815028901734104,8019015,33.05
PEMS-SF,PatchTST,144,3,128,16,64,36,18,0.8034682080924855,7157063,29.77
PEMS-SF,PatchTST,144,3,64,16,256,4,2,0.8265895953757225,31212871,120.31
PEMS-SF,PatchTST,144,3,64,16,256,8,4,0.8439306358381503,15681863,61.06
PEMS-SF,PatchTST,144,3,64,16,256,11,6,0.8265895953757225,10504967,41.32
PEMS-SF,PatchTST,144,3,64,16,256,15,8,0.8323699421965318,7916679,31.44
PEMS-SF,PatchTST,144,3,64,16,256,22,11,0.861271676300578,5760007,23.21
PEMS-SF,PatchTST,144,3,64,16,256,29,15,0.861271676300578,4034759,16.63
PEMS-SF,PatchTST,144,3,64,16,256,36,18,0.8670520231213873,3603783,14.99
PEMS-SF,PatchTST,144,3,64,16,128,4,2,0.8034682080924855,31163335,120.12
PEMS-SF,PatchTST,144,3,64,16,128,8,4,0.838150289017341,15632327,60.87
PEMS-SF,PatchTST,144,3,64,16,128,11,6,0.815028901734104,10455431,41.13
PEMS-SF,PatchTST,144,3,64,16,128,15,8,0.861271676300578,7867143,31.25
PEMS-SF,PatchTST,144,3,64,16,128,22,11,0.8554913294797688,5710471,23.03
PEMS-SF,PatchTST,144,3,64,16,128,29,15,0.8786127167630058,3985223,16.44
PEMS-SF,PatchTST,144,3,64,16,128,36,18,0.791907514450867,3554247,14.8
PEMS-SF,PatchTST,144,3,64,16,64,4,2,0.838150289017341,31138567,120.03
PEMS-SF,PatchTST,144,3,64,16,64,8,4,0.8265895953757225,15607559,60.78
PEMS-SF,PatchTST,144,3,64,16,64,11,6,0.8034682080924855,10430663,41.03
PEMS-SF,PatchTST,144,3,64,16,64,15,8,0.8265895953757225,7842375,31.16
PEMS-SF,PatchTST,144,3,64,16,64,22,11,0.7976878612716763,5685703,22.93
PEMS-SF,PatchTST,144,3,64,16,64,29,15,0.8670520231213873,3960455,16.35
PEMS-SF,PatchTST,144,3,64,16,64,36,18,0.8323699421965318,3529479,14.71
PEMS-SF,PatchTST,144,3,32,4,256,4,2,0.7861271676300579,15594535,60.12
PEMS-SF,PatchTST,144,3,32,4,256,8,4,0.8208092485549133,7829031,30.5
PEMS-SF,PatchTST,144,3,32,4,256,11,6,0.8265895953757225,5240583,20.62
PEMS-SF,PatchTST,144,3,32,4,256,15,8,0.8439306358381503,3946439,15.69
PEMS-SF,PatchTST,144,3,32,4,256,22,11,0.838150289017341,2868103,11.57
PEMS-SF,PatchTST,144,3,32,4,256,29,15,0.838150289017341,2005479,8.28
PEMS-SF,PatchTST,144,3,32,4,256,36,18,0.861271676300578,1789991,7.46
PEMS-SF,PatchTST,144,3,32,4,128,4,2,0.8092485549132948,15569575,60.02
PEMS-SF,PatchTST,144,3,32,4,128,8,4,0.8439306358381503,7804071,30.4
PEMS-SF,PatchTST,144,3,32,4,128,11,6,0.884393063583815,5215623,20.53
PEMS-SF,PatchTST,144,3,32,4,128,15,8,0.8554913294797688,3921479,15.59
PEMS-SF,PatchTST,144,3,32,4,128,22,11,0.8670520231213873,2843143,11.48
PEMS-SF,PatchTST,144,3,32,4,128,29,15,0.8439306358381503,1980519,8.19
PEMS-SF,PatchTST,144,3,32,4,128,36,18,0.8323699421965318,1765031,7.36
PEMS-SF,PatchTST,144,3,32,4,64,4,2,0.838150289017341,15557095,59.98
PEMS-SF,PatchTST,144,3,32,4,64,8,4,0.861271676300578,7791591,30.35
PEMS-SF,PatchTST,144,3,32,4,64,11,6,0.8208092485549133,5203143,20.48
PEMS-SF,PatchTST,144,3,32,4,64,15,8,0.8208092485549133,3908999,15.54
PEMS-SF,PatchTST,144,3,32,4,64,22,11,0.8265895953757225,2830663,11.43
PEMS-SF,PatchTST,144,3,32,4,64,29,15,0.8670520231213873,1968039,8.14
PEMS-SF,PatchTST,144,3,32,4,64,36,18,0.8786127167630058,1752551,7.32
PEMS-SF,PatchTST,144,3,16,4,256,4,2,0.8323699421965318,7794583,30.06
PEMS-SF,PatchTST,144,3,16,4,256,8,4,0.8497109826589595,3911831,15.25
PEMS-SF,PatchTST,144,3,16,4,256,11,6,0.8670520231213873,2617607,10.31
PEMS-SF,PatchTST,144,3,16,4,256,15,8,0.838150289017341,1970535,7.84
PEMS-SF,PatchTST,144,3,16,4,256,22,11,0.8554913294797688,1431367,5.79
PEMS-SF,PatchTST,144,3,16,4,256,29,15,0.8497109826589595,1000055,4.14
PEMS-SF,PatchTST,144,3,16,4,256,36,18,0.8554913294797688,892311,3.73
PEMS-SF,PatchTST,144,3,16,4,128,4,2,0.8497109826589595,7781911,30.01
PEMS-SF,PatchTST,144,3,16,4,128,8,4,0.8265895953757225,3899159,15.2
PEMS-SF,PatchTST,144,3,16,4,128,11,6,0.8497109826589595,2604935,10.26
PEMS-SF,PatchTST,144,3,16,4,128,15,8,0.8208092485549133,1957863,7.79
PEMS-SF,PatchTST,144,3,16,4,128,22,11,0.8439306358381503,1418695,5.74
PEMS-SF,PatchTST,144,3,16,4,128,29,15,0.838150289017341,987383,4.09
PEMS-SF,PatchTST,144,3,16,4,128,36,18,0.8554913294797688,879639,3.68
PEMS-SF,PatchTST,144,3,16,4,64,4,2,0.8034682080924855,7775575,29.99
PEMS-SF,PatchTST,144,3,16,4,64,8,4,0.8265895953757225,3892823,15.18
PEMS-SF,PatchTST,144,3,16,4,64,11,6,0.791907514450867,2598599,10.24
PEMS-SF,PatchTST,144,3,16,4,64,15,8,0.8554913294797688,1951527,7.77
PEMS-SF,PatchTST,144,3,16,4,64,22,11,0.8034682080924855,1412359,5.71
PEMS-SF,PatchTST,144,3,16,4,64,29,15,0.8092485549132948,981047,4.07
PEMS-SF,PatchTST,144,3,16,4,64,36,18,0.8554913294797688,873303,3.66
PEMS-SF,PatchTST,144,2,128,16,256,4,2,0.8265895953757225,62390791,240.46
PEMS-SF,PatchTST,144,2,128,16,256,8,4,0.8034682080924855,31328775,121.97
PEMS-SF,PatchTST,144,2,128,16,256,11,6,0.8497109826589595,20974983,82.47
PEMS-SF,PatchTST,144,2,128,16,256,15,8,0.8034682080924855,15798407,62.72
PEMS-SF,PatchTST,144,2,128,16,256,22,11,0.815028901734104,11485063,46.27
PEMS-SF,PatchTST,144,2,128,16,256,29,15,0.838150289017341,8034567,33.11
PEMS-SF,PatchTST,144,2,128,16,256,36,18,0.838150289017341,7172615,29.82
PEMS-SF,PatchTST,144,2,128,16,128,4,2,0.8092485549132948,62324999,240.21
PEMS-SF,PatchTST,144,2,128,16,128,8,4,0.8439306358381503,31262983,121.72
PEMS-SF,PatchTST,144,2,128,16,128,11,6,0.8208092485549133,20909191,82.22
PEMS-SF,PatchTST,144,2,128,16,128,15,8,0.8092485549132948,15732615,62.47
PEMS-SF,PatchTST,144,2,128,16,128,22,11,0.8670520231213873,11419271,46.02
PEMS-SF,PatchTST,144,2,128,16,128,29,15,0.8265895953757225,7968775,32.86
PEMS-SF,PatchTST,144,2,128,16,128,36,18,0.8265895953757225,7106823,29.57
PEMS-SF,PatchTST,144,2,128,16,64,4,2,0.791907514450867,62292103,240.08
PEMS-SF,PatchTST,144,2,128,16,64,8,4,0.8092485549132948,31230087,121.59
PEMS-SF,PatchTST,144,2,128,16,64,11,6,0.7976878612716763,20876295,82.09
PEMS-SF,PatchTST,144,2,128,16,64,15,8,0.815028901734104,15699719,62.35
PEMS-SF,PatchTST,144,2,128,16,64,22,11,0.8265895953757225,11386375,45.89
PEMS-SF,PatchTST,144,2,128,16,64,29,15,0.815028901734104,7935879,32.73
PEMS-SF,PatchTST,144,2,128,16,64,36,18,0.8265895953757225,7073927,29.44
PEMS-SF,PatchTST,144,2,64,16,256,4,2,0.815028901734104,31162887,120.11
PEMS-SF,PatchTST,144,2,64,16,256,8,4,0.815028901734104,15631879,60.87
PEMS-SF,PatchTST,144,2,64,16,256,11,6,0.8786127167630058,10454983,41.12
PEMS-SF,PatchTST,144,2,64,16,256,15,8,0.8728323699421965,7866695,31.25
PEMS-SF,PatchTST,144,2,64,16,256,22,11,0.838150289017341,5710023,23.02
PEMS-SF,PatchTST,144,2,64,16,256,29,15,0.861271676300578,3984775,16.44
PEMS-SF,PatchTST,144,2,64,16,256,36,18,0.861271676300578,3553799,14.79
PEMS-SF,PatchTST,144,2,64,16,128,4,2,0.8439306358381503,31129863,119.99
PEMS-SF,PatchTST,144,2,64,16,128,8,4,0.8034682080924855,15598855,60.74
PEMS-SF,PatchTST,144,2,64,16,128,11,6,0.8554913294797688,10421959,40.99
PEMS-SF,PatchTST,144,2,64,16,128,15,8,0.8497109826589595,7833671,31.12
PEMS-SF,PatchTST,144,2,64,16,128,22,11,0.8265895953757225,5676999,22.89
PEMS-SF,PatchTST,144,2,64,16,128,29,15,0.815028901734104,3951751,16.31
PEMS-SF,PatchTST,144,2,64,16,128,36,18,0.8265895953757225,3520775,14.67
PEMS-SF,PatchTST,144,2,64,16,64,4,2,0.8208092485549133,31113351,119.92
PEMS-SF,PatchTST,144,2,64,16,64,8,4,0.815028901734104,15582343,60.68
PEMS-SF,PatchTST,144,2,64,16,64,11,6,0.8728323699421965,10405447,40.93
PEMS-SF,PatchTST,144,2,64,16,64,15,8,0.8497109826589595,7817159,31.06
PEMS-SF,PatchTST,144,2,64,16,64,22,11,0.8208092485549133,5660487,22.83
PEMS-SF,PatchTST,144,2,64,16,64,29,15,0.8323699421965318,3935239,16.25
PEMS-SF,PatchTST,144,2,64,16,64,36,18,0.884393063583815,3504263,14.6
PEMS-SF,PatchTST,144,2,32,4,256,4,2,0.8034682080924855,15573511,60.03
PEMS-SF,PatchTST,144,2,32,4,256,8,4,0.8092485549132948,7808007,30.41
PEMS-SF,PatchTST,144,2,32,4,256,11,6,0.8554913294797688,5219559,20.54
PEMS-SF,PatchTST,144,2,32,4,256,15,8,0.8497109826589595,3925415,15.6
PEMS-SF,PatchTST,144,2,32,4,256,22,11,0.8208092485549133,2847079,11.49
PEMS-SF,PatchTST,144,2,32,4,256,29,15,0.8439306358381503,1984455,8.2
PEMS-SF,PatchTST,144,2,32,4,256,36,18,0.8497109826589595,1768967,7.37
PEMS-SF,PatchTST,144,2,32,4,128,4,2,0.815028901734104,15556871,59.97
PEMS-SF,PatchTST,144,2,32,4,128,8,4,0.861271676300578,7791367,30.35
PEMS-SF,PatchTST,144,2,32,4,128,11,6,0.8554913294797688,5202919,20.47
PEMS-SF,PatchTST,144,2,32,4,128,15,8,0.8670520231213873,3908775,15.54
PEMS-SF,PatchTST,144,2,32,4,128,22,11,0.8497109826589595,2830439,11.42
PEMS-SF,PatchTST,144,2,32,4,128,29,15,0.8497109826589595,1967815,8.13
PEMS-SF,PatchTST,144,2,32,4,128,36,18,0.8439306358381503,1752327,7.31
PEMS-SF,PatchTST,144,2,32,4,64,4,2,0.8092485549132948,15548551,59.94
PEMS-SF,PatchTST,144,2,32,4,64,8,4,0.861271676300578,7783047,30.32
PEMS-SF,PatchTST,144,2,32,4,64,11,6,0.8323699421965318,5194599,20.44
PEMS-SF,PatchTST,144,2,32,4,64,15,8,0.8208092485549133,3900455,15.5
PEMS-SF,PatchTST,144,2,32,4,64,22,11,0.884393063583815,2822119,11.39
PEMS-SF,PatchTST,144,2,32,4,64,29,15,0.8554913294797688,1959495,8.1
PEMS-SF,PatchTST,144,2,32,4,64,36,18,0.8208092485549133,1744007,7.28
PEMS-SF,PatchTST,144,2,16,4,256,4,2,0.8554913294797688,7784967,30.02
PEMS-SF,PatchTST,144,2,16,4,256,8,4,0.8323699421965318,3902215,15.21
PEMS-SF,PatchTST,144,2,16,4,256,11,6,0.8265895953757225,2607991,10.27
PEMS-SF,PatchTST,144,2,16,4,256,15,8,0.8208092485549133,1960919,7.8
PEMS-SF,PatchTST,144,2,16,4,256,22,11,0.8670520231213873,1421751,5.74
PEMS-SF,PatchTST,144,2,16,4,256,29,15,0.8265895953757225,990439,4.1
PEMS-SF,PatchTST,144,2,16,4,256,36,18,0.8901734104046243,882695,3.69
PEMS-SF,PatchTST,144,2,16,4,128,4,2,0.7803468208092486,7776519,29.99
PEMS-SF,PatchTST,144,2,16,4,128,8,4,0.8208092485549133,3893767,15.17
PEMS-SF,PatchTST,144,2,16,4,128,11,6,0.838150289017341,2599543,10.24
PEMS-SF,PatchTST,144,2,16,4,128,15,8,0.884393063583815,1952471,7.77
PEMS-SF,PatchTST,144,2,16,4,128,22,11,0.8497109826589595,1413303,5.71
PEMS-SF,PatchTST,144,2,16,4,128,29,15,0.8208092485549133,981991,4.07
PEMS-SF,PatchTST,144,2,16,4,128,36,18,0.8497109826589595,874247,3.66
PEMS-SF,PatchTST,144,2,16,4,64,4,2,0.8208092485549133,7772295,29.97
PEMS-SF,PatchTST,144,2,16,4,64,8,4,0.8497109826589595,3889543,15.16
PEMS-SF,PatchTST,144,2,16,4,64,11,6,0.8208092485549133,2595319,10.22
PEMS-SF,PatchTST,144,2,16,4,64,15,8,0.8728323699421965,1948247,7.75
PEMS-SF,PatchTST,144,2,16,4,64,22,11,0.8208092485549133,1409079,5.7
PEMS-SF,PatchTST,144,2,16,4,64,29,15,0.861271676300578,977767,4.05
PEMS-SF,PatchTST,144,2,16,4,64,36,18,0.8439306358381503,870023,3.64
PEMS-SF,PatchTST,144,1,128,16,256,4,2,0.7630057803468208,62258311,239.95
PEMS-SF,PatchTST,144,1,128,16,256,8,4,0.7976878612716763,31196295,121.46
PEMS-SF,PatchTST,144,1,128,16,256,11,6,0.861271676300578,20842503,81.96
PEMS-SF,PatchTST,144,1,128,16,256,15,8,0.861271676300578,15665927,62.21
PEMS-SF,PatchTST,144,1,128,16,256,22,11,0.8265895953757225,11352583,45.76
PEMS-SF,PatchTST,144,1,128,16,256,29,15,0.8786127167630058,7902087,32.6
PEMS-SF,PatchTST,144,1,128,16,256,36,18,0.8208092485549133,7040135,29.31
PEMS-SF,PatchTST,144,1,128,16,128,4,2,0.8554913294797688,62225415,239.82
PEMS-SF,PatchTST,144,1,128,16,128,8,4,0.7976878612716763,31163399,121.33
PEMS-SF,PatchTST,144,1,128,16,128,11,6,0.8265895953757225,20809607,81.83
PEMS-SF,PatchTST,144,1,128,16,128,15,8,0.861271676300578,15633031,62.09
PEMS-SF,PatchTST,144,1,128,16,128,22,11,0.7687861271676301,11319687,45.63
PEMS-SF,PatchTST,144,1,128,16,128,29,15,0.8208092485549133,7869191,32.47
PEMS-SF,PatchTST,144,1,128,16,128,36,18,0.8092485549132948,7007239,29.18
PEMS-SF,PatchTST,144,1,128,16,64,4,2,0.8208092485549133,62208967,239.76
PEMS-SF,PatchTST,144,1,128,16,64,8,4,0.8497109826589595,31146951,121.27
PEMS-SF,PatchTST,144,1,128,16,64,11,6,0.8497109826589595,20793159,81.77
PEMS-SF,PatchTST,144,1,128,16,64,15,8,0.884393063583815,15616583,62.02
PEMS-SF,PatchTST,144,1,128,16,64,22,11,0.8092485549132948,11303239,45.57
