data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
BasicMotions,PatchTST,100,3,128,16,256,3,2,0.825,551684,4.57
BasicMotions,PatchTST,100,3,128,16,256,5,3,0.725,499716,4.37
BasicMotions,PatchTST,100,3,128,16,256,8,4,0.725,475524,4.28
BasicMotions,PatchTST,100,3,128,16,256,10,5,0.7,460420,4.22
BasicMotions,PatchTST,100,3,128,16,256,15,8,0.7,436484,4.13
BasicMotions,PatchTST,100,3,128,16,256,20,10,0.675,430980,4.11
BasicMotions,PatchTST,100,3,128,16,256,25,13,0.675,422404,4.07
BasicMotions,PatchTST,100,3,128,16,128,3,2,0.825,452996,4.19
BasicMotions,PatchTST,100,3,128,16,128,5,3,0.775,401028,3.99
BasicMotions,PatchTST,100,3,128,16,128,8,4,0.725,376836,3.9
BasicMotions,PatchTST,100,3,128,16,128,10,5,0.7,361732,3.84
BasicMotions,PatchTST,100,3,128,16,128,15,8,0.75,337796,3.75
BasicMotions,PatchTST,100,3,128,16,128,20,10,0.7,332292,3.73
BasicMotions,PatchTST,100,3,128,16,128,25,13,0.7,323716,3.7
BasicMotions,PatchTST,100,3,128,16,64,3,2,0.825,403652,4.0
BasicMotions,PatchTST,100,3,128,16,64,5,3,0.7,351684,3.8
BasicMotions,PatchTST,100,3,128,16,64,8,4,0.725,327492,3.71
BasicMotions,PatchTST,100,3,128,16,64,10,5,0.7,312388,3.66
BasicMotions,PatchTST,100,3,128,16,64,15,8,0.675,288452,3.56
BasicMotions,PatchTST,100,3,128,16,64,20,10,0.7,282948,3.54
BasicMotions,PatchTST,100,3,128,16,64,25,13,0.675,274372,3.51
BasicMotions,PatchTST,100,3,64,16,256,3,2,0.775,227076,2.11
BasicMotions,PatchTST,100,3,64,16,256,5,3,0.775,201092,2.01
BasicMotions,PatchTST,100,3,64,16,256,8,4,0.75,188996,1.96
BasicMotions,PatchTST,100,3,64,16,256,10,5,0.725,181444,1.93
BasicMotions,PatchTST,100,3,64,16,256,15,8,0.7,169476,1.89
BasicMotions,PatchTST,100,3,64,16,256,20,10,0.7,166724,1.88
BasicMotions,PatchTST,100,3,64,16,256,25,13,0.7,162436,1.86
BasicMotions,PatchTST,100,3,64,16,128,3,2,0.825,177540,1.92
BasicMotions,PatchTST,100,3,64,16,128,5,3,0.725,151556,1.82
BasicMotions,PatchTST,100,3,64,16,128,8,4,0.675,139460,1.77
BasicMotions,PatchTST,100,3,64,16,128,10,5,0.75,131908,1.75
BasicMotions,PatchTST,100,3,64,16,128,15,8,0.75,119940,1.7
BasicMotions,PatchTST,100,3,64,16,128,20,10,0.725,117188,1.69
BasicMotions,PatchTST,100,3,64,16,128,25,13,0.675,112900,1.67
BasicMotions,PatchTST,100,3,64,16,64,3,2,0.825,152772,1.82
BasicMotions,PatchTST,100,3,64,16,64,5,3,0.8,126788,1.73
BasicMotions,PatchTST,100,3,64,16,64,8,4,0.75,114692,1.68
BasicMotions,PatchTST,100,3,64,16,64,10,5,0.725,107140,1.65
BasicMotions,PatchTST,100,3,64,16,64,15,8,0.625,95172,1.61
BasicMotions,PatchTST,100,3,64,16,64,20,10,0.675,92420,1.59
BasicMotions,PatchTST,100,3,64,16,64,25,13,0.625,88132,1.58
BasicMotions,PatchTST,100,3,32,4,256,3,2,0.825,101636,1.02
BasicMotions,PatchTST,100,3,32,4,256,5,3,0.8,88644,0.97
BasicMotions,PatchTST,100,3,32,4,256,8,4,0.75,82596,0.95
BasicMotions,PatchTST,100,3,32,4,256,10,5,0.775,78820,0.93
BasicMotions,PatchTST,100,3,32,4,256,15,8,0.675,72836,0.91
BasicMotions,PatchTST,100,3,32,4,256,20,10,0.75,71460,0.9
BasicMotions,PatchTST,100,3,32,4,256,25,13,0.675,69316,0.9
BasicMotions,PatchTST,100,3,32,4,128,3,2,0.775,76676,0.92
BasicMotions,PatchTST,100,3,32,4,128,5,3,0.75,63684,0.87
BasicMotions,PatchTST,100,3,32,4,128,8,4,0.75,57636,0.85
BasicMotions,PatchTST,100,3,32,4,128,10,5,0.725,53860,0.84
BasicMotions,PatchTST,100,3,32,4,128,15,8,0.675,47876,0.81
BasicMotions,PatchTST,100,3,32,4,128,20,10,0.75,46500,0.81
BasicMotions,PatchTST,100,3,32,4,128,25,13,0.7,44356,0.8
BasicMotions,PatchTST,100,3,32,4,64,3,2,0.825,64196,0.88
BasicMotions,PatchTST,100,3,32,4,64,5,3,0.85,51204,0.83
BasicMotions,PatchTST,100,3,32,4,64,8,4,0.75,45156,0.8
BasicMotions,PatchTST,100,3,32,4,64,10,5,0.75,41380,0.79
BasicMotions,PatchTST,100,3,32,4,64,15,8,0.75,35396,0.77
BasicMotions,PatchTST,100,3,32,4,64,20,10,0.7,34020,0.76
BasicMotions,PatchTST,100,3,32,4,64,25,13,0.675,31876,0.75
BasicMotions,PatchTST,100,3,16,4,256,3,2,0.825,48132,0.51
BasicMotions,PatchTST,100,3,16,4,256,5,3,0.775,41636,0.49
BasicMotions,PatchTST,100,3,16,4,256,8,4,0.7,38612,0.47
BasicMotions,PatchTST,100,3,16,4,256,10,5,0.775,36724,0.47
BasicMotions,PatchTST,100,3,16,4,256,15,8,0.7,33732,0.45
BasicMotions,PatchTST,100,3,16,4,256,20,10,0.75,33044,0.45
BasicMotions,PatchTST,100,3,16,4,256,25,13,0.625,31972,0.45
BasicMotions,PatchTST,100,3,16,4,128,3,2,0.8,35460,0.46
BasicMotions,PatchTST,100,3,16,4,128,5,3,0.75,28964,0.44
BasicMotions,PatchTST,100,3,16,4,128,8,4,0.775,25940,0.43
BasicMotions,PatchTST,100,3,16,4,128,10,5,0.775,24052,0.42
BasicMotions,PatchTST,100,3,16,4,128,15,8,0.675,21060,0.41
BasicMotions,PatchTST,100,3,16,4,128,20,10,0.775,20372,0.4
BasicMotions,PatchTST,100,3,16,4,128,25,13,0.675,19300,0.4
BasicMotions,PatchTST,100,3,16,4,64,3,2,0.8,29124,0.44
BasicMotions,PatchTST,100,3,16,4,64,5,3,0.75,22628,0.41
BasicMotions,PatchTST,100,3,16,4,64,8,4,0.65,19604,0.4
BasicMotions,PatchTST,100,3,16,4,64,10,5,0.725,17716,0.39
BasicMotions,PatchTST,100,3,16,4,64,15,8,0.625,14724,0.38
BasicMotions,PatchTST,100,3,16,4,64,20,10,0.675,14036,0.38
BasicMotions,PatchTST,100,3,16,4,64,25,13,0.7,12964,0.38
BasicMotions,PatchTST,100,2,128,16,256,3,2,0.8,419204,4.06
BasicMotions,PatchTST,100,2,128,16,256,5,3,0.75,367236,3.86
BasicMotions,PatchTST,100,2,128,16,256,8,4,0.725,343044,3.77
BasicMotions,PatchTST,100,2,128,16,256,10,5,0.725,327940,3.71
BasicMotions,PatchTST,100,2,128,16,256,15,8,0.675,304004,3.62
BasicMotions,PatchTST,100,2,128,16,256,20,10,0.7,298500,3.6
BasicMotions,PatchTST,100,2,128,16,256,25,13,0.7,289924,3.56
BasicMotions,PatchTST,100,2,128,16,128,3,2,0.825,353412,3.81
BasicMotions,PatchTST,100,2,128,16,128,5,3,0.725,301444,3.61
BasicMotions,PatchTST,100,2,128,16,128,8,4,0.7,277252,3.52
BasicMotions,PatchTST,100,2,128,16,128,10,5,0.7,262148,3.46
BasicMotions,PatchTST,100,2,128,16,128,15,8,0.7,238212,3.37
BasicMotions,PatchTST,100,2,128,16,128,20,10,0.675,232708,3.35
BasicMotions,PatchTST,100,2,128,16,128,25,13,0.675,224132,3.31
BasicMotions,PatchTST,100,2,128,16,64,3,2,0.8,320516,3.68
BasicMotions,PatchTST,100,2,128,16,64,5,3,0.75,268548,3.48
BasicMotions,PatchTST,100,2,128,16,64,8,4,0.75,244356,3.39
BasicMotions,PatchTST,100,2,128,16,64,10,5,0.7,229252,3.33
BasicMotions,PatchTST,100,2,128,16,64,15,8,0.675,205316,3.24
BasicMotions,PatchTST,100,2,128,16,64,20,10,0.65,199812,3.22
BasicMotions,PatchTST,100,2,128,16,64,25,13,0.675,191236,3.19
BasicMotions,PatchTST,100,2,64,16,256,3,2,0.8,177092,1.91
BasicMotions,PatchTST,100,2,64,16,256,5,3,0.775,151108,1.81
BasicMotions,PatchTST,100,2,64,16,256,8,4,0.7,139012,1.77
BasicMotions,PatchTST,100,2,64,16,256,10,5,0.7,131460,1.74
BasicMotions,PatchTST,100,2,64,16,256,15,8,0.7,119492,1.69
BasicMotions,PatchTST,100,2,64,16,256,20,10,0.675,116740,1.68
BasicMotions,PatchTST,100,2,64,16,256,25,13,0.675,112452,1.67
BasicMotions,PatchTST,100,2,64,16,128,3,2,0.775,144068,1.79
BasicMotions,PatchTST,100,2,64,16,128,5,3,0.75,118084,1.69
BasicMotions,PatchTST,100,2,64,16,128,8,4,0.725,105988,1.64
BasicMotions,PatchTST,100,2,64,16,128,10,5,0.675,98436,1.61
BasicMotions,PatchTST,100,2,64,16,128,15,8,0.725,86468,1.57
BasicMotions,PatchTST,100,2,64,16,128,20,10,0.725,83716,1.56
BasicMotions,PatchTST,100,2,64,16,128,25,13,0.575,79428,1.54
BasicMotions,PatchTST,100,2,64,16,64,3,2,0.8,127556,1.72
BasicMotions,PatchTST,100,2,64,16,64,5,3,0.75,101572,1.62
BasicMotions,PatchTST,100,2,64,16,64,8,4,0.75,89476,1.58
BasicMotions,PatchTST,100,2,64,16,64,10,5,0.725,81924,1.55
BasicMotions,PatchTST,100,2,64,16,64,15,8,0.65,69956,1.5
BasicMotions,PatchTST,100,2,64,16,64,20,10,0.675,67204,1.49
BasicMotions,PatchTST,100,2,64,16,64,25,13,0.625,62916,1.48
BasicMotions,PatchTST,100,2,32,4,256,3,2,0.8,80612,0.93
BasicMotions,PatchTST,100,2,32,4,256,5,3,0.775,67620,0.88
BasicMotions,PatchTST,100,2,32,4,256,8,4,0.725,61572,0.86
BasicMotions,PatchTST,100,2,32,4,256,10,5,0.725,57796,0.85
BasicMotions,PatchTST,100,2,32,4,256,15,8,0.625,51812,0.82
BasicMotions,PatchTST,100,2,32,4,256,20,10,0.725,50436,0.82
BasicMotions,PatchTST,100,2,32,4,256,25,13,0.6,48292,0.81
BasicMotions,PatchTST,100,2,32,4,128,3,2,0.8,63972,0.87
BasicMotions,PatchTST,100,2,32,4,128,5,3,0.825,50980,0.82
BasicMotions,PatchTST,100,2,32,4,128,8,4,0.775,44932,0.8
BasicMotions,PatchTST,100,2,32,4,128,10,5,0.7,41156,0.78
BasicMotions,PatchTST,100,2,32,4,128,15,8,0.65,35172,0.76
BasicMotions,PatchTST,100,2,32,4,128,20,10,0.725,33796,0.75
BasicMotions,PatchTST,100,2,32,4,128,25,13,0.625,31652,0.75
BasicMotions,PatchTST,100,2,32,4,64,3,2,0.775,55652,0.84
BasicMotions,PatchTST,100,2,32,4,64,5,3,0.75,42660,0.79
BasicMotions,PatchTST,100,2,32,4,64,8,4,0.725,36612,0.77
BasicMotions,PatchTST,100,2,32,4,64,10,5,0.675,32836,0.75
BasicMotions,PatchTST,100,2,32,4,64,15,8,0.675,26852,0.73
BasicMotions,PatchTST,100,2,32,4,64,20,10,0.675,25476,0.72
BasicMotions,PatchTST,100,2,32,4,64,25,13,0.7,23332,0.71
BasicMotions,PatchTST,100,2,16,4,256,3,2,0.8,38516,0.47
BasicMotions,PatchTST,100,2,16,4,256,5,3,0.75,32020,0.44
