data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
NATOPS,PatchTST,51,3,128,16,256,2,1,0.8,1337990,7.57
NATOPS,PatchTST,51,3,128,16,256,3,2,0.7777777777777778,877318,5.81
NATOPS,PatchTST,51,3,128,16,256,4,2,0.7833333333333333,859014,5.74
NATOPS,PatchTST,51,3,128,16,256,6,3,0.8,711814,5.18
NATOPS,PatchTST,51,3,128,16,256,8,4,0.7833333333333333,619910,4.83
NATOPS,PatchTST,51,3,128,16,256,11,6,0.7777777777777778,546566,4.55
NATOPS,PatchTST,51,3,128,16,256,13,7,0.7833333333333333,528390,4.48
NATOPS,PatchTST,51,3,128,16,128,2,1,0.7666666666666667,1239302,7.19
NATOPS,PatchTST,51,3,128,16,128,3,2,0.7888888888888889,778630,5.43
NATOPS,PatchTST,51,3,128,16,128,4,2,0.75,760326,5.36
NATOPS,PatchTST,51,3,128,16,128,6,3,0.7833333333333333,613126,4.8
NATOPS,PatchTST,51,3,128,16,128,8,4,0.7722222222222223,521222,4.45
NATOPS,PatchTST,51,3,128,16,128,11,6,0.7722222222222223,447878,4.17
NATOPS,PatchTST,51,3,128,16,128,13,7,0.7777777777777778,429702,4.1
NATOPS,PatchTST,51,3,128,16,64,2,1,0.7777777777777778,1189958,7.0
NATOPS,PatchTST,51,3,128,16,64,3,2,0.8,729286,5.25
NATOPS,PatchTST,51,3,128,16,64,4,2,0.7833333333333333,710982,5.18
NATOPS,PatchTST,51,3,128,16,64,6,3,0.7777777777777778,563782,4.61
NATOPS,PatchTST,51,3,128,16,64,8,4,0.7611111111111111,471878,4.26
NATOPS,PatchTST,51,3,128,16,64,11,6,0.7722222222222223,398534,3.98
NATOPS,PatchTST,51,3,128,16,64,13,7,0.7666666666666667,380358,3.91
NATOPS,PatchTST,51,3,64,16,256,2,1,0.7722222222222223,620230,3.61
NATOPS,PatchTST,51,3,64,16,256,3,2,0.8,389894,2.73
NATOPS,PatchTST,51,3,64,16,256,4,2,0.7722222222222223,380742,2.69
NATOPS,PatchTST,51,3,64,16,256,6,3,0.7944444444444444,307142,2.41
NATOPS,PatchTST,51,3,64,16,256,8,4,0.7777777777777778,261190,2.24
NATOPS,PatchTST,51,3,64,16,256,11,6,0.7444444444444445,224518,2.1
NATOPS,PatchTST,51,3,64,16,256,13,7,0.7777777777777778,215430,2.06
NATOPS,PatchTST,51,3,64,16,128,2,1,0.7777777777777778,570694,3.42
NATOPS,PatchTST,51,3,64,16,128,3,2,0.8,340358,2.54
NATOPS,PatchTST,51,3,64,16,128,4,2,0.7944444444444444,331206,2.51
NATOPS,PatchTST,51,3,64,16,128,6,3,0.7833333333333333,257606,2.22
NATOPS,PatchTST,51,3,64,16,128,8,4,0.7833333333333333,211654,2.05
NATOPS,PatchTST,51,3,64,16,128,11,6,0.7722222222222223,174982,1.91
NATOPS,PatchTST,51,3,64,16,128,13,7,0.8,165894,1.87
NATOPS,PatchTST,51,3,64,16,64,2,1,0.7777777777777778,545926,3.32
NATOPS,PatchTST,51,3,64,16,64,3,2,0.8055555555555556,315590,2.45
NATOPS,PatchTST,51,3,64,16,64,4,2,0.7888888888888889,306438,2.41
NATOPS,PatchTST,51,3,64,16,64,6,3,0.7777777777777778,232838,2.13
NATOPS,PatchTST,51,3,64,16,64,8,4,0.7777777777777778,186886,1.96
NATOPS,PatchTST,51,3,64,16,64,11,6,0.7555555555555555,150214,1.82
NATOPS,PatchTST,51,3,64,16,64,13,7,0.7777777777777778,141126,1.78
NATOPS,PatchTST,51,3,32,4,256,2,1,0.7777777777777778,298214,1.77
NATOPS,PatchTST,51,3,32,4,256,3,2,0.7833333333333333,183046,1.33
NATOPS,PatchTST,51,3,32,4,256,4,2,0.7666666666666667,178470,1.31
NATOPS,PatchTST,51,3,32,4,256,6,3,0.8,141670,1.17
NATOPS,PatchTST,51,3,32,4,256,8,4,0.7722222222222223,118694,1.08
NATOPS,PatchTST,51,3,32,4,256,11,6,0.7666666666666667,100358,1.01
NATOPS,PatchTST,51,3,32,4,256,13,7,0.7611111111111111,95814,1.0
